fk_id_policy_info,fk_id_crp,fk_id_pol_inv_typ,fk_id_smo_org_types,fk_id_stage_processes,fk_id_stg_maturity,fk_id_geo_scopes,fk_id_phases,fk_id_location,fk_id_srf,fk_id_cci,fk_id_ext_partner,fk_id_policy_owner,fk_id_sdg,"fk_id_oics"
44,4,1,0,3,0,1,57,87,0,13,0,4,100,"0"
45,2,1,0,4,0,4,23,19,0,11,0,1,23,"208"
45,2,1,0,4,0,4,23,19,0,11,0,1,48,"208"
45,2,1,0,4,0,4,23,19,0,16,0,1,40,"208"
45,2,1,0,4,0,4,23,19,0,16,0,1,42,"208"
45,2,1,0,4,0,4,23,19,0,16,0,1,57,"208"
45,2,1,0,4,0,4,23,19,0,16,0,1,58,"208"
46,2,1,0,4,0,4,23,136,0,15,0,1,39,"205"
46,2,1,0,4,0,4,23,136,0,15,0,1,41,"205"
46,2,1,0,4,0,4,23,136,0,15,0,1,56,"205"
46,2,1,0,4,0,4,23,136,10,0,0,1,28,"205"
46,2,1,0,4,0,4,23,136,10,0,0,1,32,"205"
47,2,1,0,4,0,4,23,72,0,16,0,1,40,"201"
47,2,1,0,4,0,4,23,72,0,16,0,1,42,"201"
47,2,1,0,4,0,4,23,72,0,16,0,1,57,"201"
47,2,1,0,4,0,4,23,72,0,16,0,1,58,"201"
47,2,1,0,4,0,4,23,72,0,13,0,1,74,"201"
47,2,1,0,4,0,4,23,72,0,13,0,1,76,"201"
47,2,1,0,4,0,4,23,72,0,13,0,1,78,"201"
47,2,1,0,4,0,4,23,72,0,13,0,1,100,"201"
48,2,1,0,4,0,4,23,47,0,16,0,2,40,"206"
48,2,1,0,4,0,4,23,47,0,16,0,2,42,"206"
48,2,1,0,4,0,4,23,47,0,16,0,2,57,"206"
48,2,1,0,4,0,4,23,47,0,16,0,2,58,"206"
48,2,1,0,4,0,4,23,47,0,13,0,2,74,"206"
48,2,1,0,4,0,4,23,47,0,13,0,2,76,"206"
48,2,1,0,4,0,4,23,47,0,13,0,2,78,"206"
48,2,1,0,4,0,4,23,47,0,13,0,2,100,"206"
49,1,1,8,4,0,5,6,50,0,13,0,2,74,"0"
49,1,1,8,4,0,5,6,50,0,13,0,2,76,"0"
49,1,1,8,4,0,5,6,50,0,13,0,2,78,"0"
49,1,1,8,4,0,5,6,50,0,13,0,2,100,"0"
49,1,1,8,4,0,5,6,50,0,5,0,2,0,"0"
50,1,1,8,3,0,4,6,118,0,10,0,2,3,"0"
50,1,1,8,3,0,4,6,118,0,10,0,2,6,"0"
51,1,3,7,3,0,4,6,118,30,0,0,2,36,"0"
51,1,3,7,3,0,4,6,118,30,0,0,1,36,"0"
51,1,3,7,3,0,4,6,118,30,0,0,2,83,"0"
51,1,3,7,3,0,4,6,118,30,0,0,1,83,"0"
52,2,1,0,4,0,4,23,19,1,0,0,2,7,"200"
52,2,1,0,4,0,4,23,19,1,0,0,2,11,"200"
52,2,1,0,4,0,4,23,19,1,0,0,2,15,"200"
52,2,1,0,4,0,4,23,19,1,0,0,2,19,"200"
52,2,1,0,4,0,4,23,19,15,0,0,2,25,"200"
54,5,1,8,3,0,4,74,50,0,13,0,2,74,"0"
54,5,1,8,3,0,4,74,50,0,13,0,2,76,"0"
54,5,1,8,3,0,4,74,50,0,13,0,2,78,"0"
54,5,1,8,3,0,4,74,50,0,13,0,2,100,"0"
54,5,1,8,3,0,4,74,50,18,0,0,2,0,"0"
55,4,1,1,3,0,1,57,87,20,0,0,1,0,"0"
55,4,1,1,3,0,1,57,87,21,0,0,1,0,"0"
56,1,3,8,4,0,2,6,276,29,0,0,1,79,"0"
56,1,3,8,4,0,2,6,276,30,0,0,1,36,"0"
56,1,3,8,4,0,2,6,276,30,0,0,1,83,"0"
57,12,1,8,4,0,4,108,26,0,13,0,4,74,"214"
57,12,1,8,4,0,4,108,26,0,13,0,2,74,"214"
57,12,1,8,4,0,4,108,26,0,13,0,4,76,"214"
57,12,1,8,4,0,4,108,26,0,13,0,2,76,"214"
57,12,1,8,4,0,4,108,26,0,13,0,4,78,"214"
57,12,1,8,4,0,4,108,26,0,13,0,2,78,"214"
57,12,1,8,4,0,4,108,26,0,13,0,4,100,"214"
57,12,1,8,4,0,4,108,26,0,13,0,2,100,"214"
57,12,1,8,4,0,4,108,26,11,0,0,4,29,"214"
57,12,1,8,4,0,4,108,26,11,0,0,2,29,"214"
57,12,1,8,4,0,4,108,26,11,0,0,4,33,"214"
57,12,1,8,4,0,4,108,26,11,0,0,2,33,"214"
58,2,1,0,4,0,4,23,201,0,13,0,2,74,"195"
58,2,1,0,4,0,4,23,201,0,13,0,2,76,"195"
58,2,1,0,4,0,4,23,201,0,13,0,2,78,"195"
58,2,1,0,4,0,4,23,201,0,13,0,2,100,"195"
58,2,1,0,4,0,4,23,201,0,6,0,2,9,"195"
58,2,1,0,4,0,4,23,201,0,6,0,2,13,"195"
58,2,1,0,4,0,4,23,201,0,6,0,2,17,"195"
58,2,1,0,4,0,4,23,201,0,6,0,2,21,"195"
58,2,1,0,4,0,4,23,201,0,6,0,2,80,"195"
59,5,1,8,4,0,4,74,209,0,13,0,2,74,"272"
59,5,1,8,4,0,4,74,209,0,13,0,2,76,"272"
59,5,1,8,4,0,4,74,209,0,13,0,2,78,"272"
59,5,1,8,4,0,4,74,209,0,13,0,2,100,"272"
60,2,1,0,4,0,4,23,72,4,0,0,2,27,"219"
60,2,1,0,4,0,4,23,72,4,0,0,3,27,"219"
60,2,1,0,4,0,4,23,72,4,0,0,2,31,"219"
60,2,1,0,4,0,4,23,72,4,0,0,3,31,"219"
60,2,1,0,4,0,4,23,72,4,0,0,2,43,"219"
60,2,1,0,4,0,4,23,72,4,0,0,3,43,"219"
60,2,1,0,4,0,4,23,72,4,0,0,2,60,"219"
60,2,1,0,4,0,4,23,72,4,0,0,3,60,"219"
60,2,1,0,4,0,4,23,72,6,0,0,2,59,"219"
60,2,1,0,4,0,4,23,72,6,0,0,3,59,"219"
61,5,3,1,3,0,4,74,72,0,10,0,2,3,"0"
61,5,3,1,3,0,4,74,72,0,10,0,2,6,"0"
62,2,1,0,4,0,4,23,136,0,13,0,2,74,"204"
62,2,1,0,4,0,4,23,136,0,13,0,2,76,"204"
62,2,1,0,4,0,4,23,136,0,13,0,2,78,"204"
62,2,1,0,4,0,4,23,136,0,13,0,2,100,"204"
63,4,1,2,3,0,1,57,87,0,2,0,4,71,"0"
63,4,1,2,3,0,1,57,87,0,2,0,4,81,"0"
63,4,1,2,3,0,1,57,87,0,2,0,4,94,"0"
63,4,1,2,3,0,1,57,87,0,2,0,4,95,"0"
63,4,1,2,3,0,1,57,87,0,2,0,4,96,"0"
63,4,1,2,3,0,1,57,87,0,2,0,4,98,"0"
63,4,1,2,3,0,1,57,87,0,2,0,4,105,"0"
64,2,3,0,4,0,5,23,19,15,0,0,1,25,"198"
64,2,3,0,4,0,5,23,19,16,0,0,1,62,"198"
64,2,3,0,4,0,5,23,19,16,0,0,1,70,"198"
65,4,3,0,4,0,3,57,105,18,0,0,1,0,"217"
65,4,3,0,4,0,3,57,118,18,0,0,1,0,"217"
65,4,3,0,4,0,3,57,154,18,0,0,1,0,"217"
65,4,3,0,4,0,3,57,189,18,0,0,1,0,"217"
65,4,3,0,4,0,3,57,262,18,0,0,1,0,"217"
65,4,3,0,4,0,3,57,37,18,0,0,1,0,"217"
65,4,3,0,4,0,3,57,72,18,0,0,1,0,"217"
66,12,1,8,4,0,4,108,201,0,13,0,2,74,"0"
66,12,1,8,4,0,4,108,201,0,13,0,2,74,"212"
66,12,1,8,4,0,4,108,201,0,13,0,2,76,"0"
66,12,1,8,4,0,4,108,201,0,13,0,2,76,"212"
66,12,1,8,4,0,4,108,201,0,13,0,2,78,"0"
66,12,1,8,4,0,4,108,201,0,13,0,2,78,"212"
66,12,1,8,4,0,4,108,201,0,13,0,2,100,"0"
66,12,1,8,4,0,4,108,201,0,13,0,2,100,"212"
66,12,1,8,4,0,4,108,201,10,0,0,2,28,"0"
66,12,1,8,4,0,4,108,201,10,0,0,2,28,"212"
66,12,1,8,4,0,4,108,201,10,0,0,2,32,"0"
66,12,1,8,4,0,4,108,201,10,0,0,2,32,"212"
67,4,1,0,4,0,2,57,276,17,0,0,4,44,"249"
67,4,1,0,4,0,2,57,276,17,0,0,4,45,"249"
67,4,1,0,4,0,2,57,276,17,0,0,4,46,"249"
67,4,1,0,4,0,2,57,276,17,0,0,4,67,"249"
67,4,1,0,4,0,2,57,276,18,0,0,4,0,"249"
68,2,2,0,3,0,4,23,201,0,13,0,2,74,"195"
68,2,2,0,3,0,4,23,201,0,13,0,2,76,"195"
68,2,2,0,3,0,4,23,201,0,13,0,2,78,"195"
68,2,2,0,3,0,4,23,201,0,13,0,2,100,"195"
68,2,2,0,3,0,4,23,201,0,6,0,2,9,"195"
68,2,2,0,3,0,4,23,201,0,6,0,2,13,"195"
68,2,2,0,3,0,4,23,201,0,6,0,2,17,"195"
68,2,2,0,3,0,4,23,201,0,6,0,2,21,"195"
68,2,2,0,3,0,4,23,201,0,6,0,2,80,"195"
69,2,1,0,4,0,4,23,72,0,11,0,1,23,"208"
69,2,1,0,4,0,4,23,72,0,11,0,1,48,"208"
69,2,1,0,4,0,4,23,72,0,16,0,1,40,"208"
69,2,1,0,4,0,4,23,72,0,16,0,1,42,"208"
69,2,1,0,4,0,4,23,72,0,16,0,1,57,"208"
69,2,1,0,4,0,4,23,72,0,16,0,1,58,"208"
70,2,1,0,4,0,4,23,189,0,11,0,1,23,"208"
70,2,1,0,4,0,4,23,189,0,11,0,1,48,"208"
70,2,1,0,4,0,4,23,189,0,16,0,1,40,"208"
70,2,1,0,4,0,4,23,189,0,16,0,1,42,"208"
70,2,1,0,4,0,4,23,189,0,16,0,1,57,"208"
70,2,1,0,4,0,4,23,189,0,16,0,1,58,"208"
71,2,1,0,4,0,4,23,101,0,11,0,1,23,"208"
71,2,1,0,4,0,4,23,101,0,11,0,1,48,"208"
71,2,1,0,4,0,4,23,101,0,16,0,1,40,"208"
71,2,1,0,4,0,4,23,101,0,16,0,1,42,"208"
71,2,1,0,4,0,4,23,101,0,16,0,1,57,"208"
71,2,1,0,4,0,4,23,101,0,16,0,1,58,"208"
72,2,1,0,4,0,4,23,118,0,11,0,1,23,"208"
72,2,1,0,4,0,4,23,118,0,11,0,1,48,"208"
72,2,1,0,4,0,4,23,118,0,16,0,1,40,"208"
72,2,1,0,4,0,4,23,118,0,16,0,1,42,"208"
112,2,1,0,1,0,3,20,135,0,13,0,0,100,"0"
112,2,1,0,1,0,3,20,136,0,13,0,0,100,"0"
112,2,1,0,1,0,3,20,189,0,13,0,0,100,"0"
112,2,1,0,1,0,3,20,209,0,13,0,0,100,"0"
112,2,1,0,1,0,3,20,262,0,13,0,0,100,"0"
112,2,1,0,1,0,3,20,258,0,13,0,0,100,"0"
112,2,1,0,1,0,3,20,274,0,13,0,0,100,"0"
112,2,1,0,1,0,3,20,61,0,13,0,0,100,"0"
112,2,1,0,1,0,3,20,60,0,13,0,0,100,"0"
112,2,1,0,1,0,3,20,72,0,13,0,0,100,"0"
113,2,1,0,2,0,4,20,262,0,13,0,0,100,"0"
115,2,3,0,1,0,4,20,85,0,13,0,0,100,"0"
116,2,1,0,1,0,2,20,299,0,13,0,0,100,"0"
117,2,3,0,1,0,3,20,118,0,13,0,0,100,"0"
117,2,3,0,1,0,3,20,155,0,13,0,0,100,"0"
117,2,3,0,1,0,3,20,136,0,13,0,0,100,"0"
117,2,3,0,1,0,3,20,262,0,13,0,0,100,"0"
117,2,3,0,1,0,3,20,67,0,13,0,0,100,"0"
117,2,3,0,1,0,3,20,72,0,13,0,0,100,"0"
117,2,3,0,1,0,3,20,85,0,13,0,0,100,"0"
118,2,1,0,1,0,1,20,87,0,13,0,0,100,"0"
97,1,3,0,1,0,4,3,105,0,4,0,0,101,"0"
107,1,1,0,2,0,4,3,209,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,105,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,118,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,39,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,3,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,135,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,136,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,188,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,187,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,183,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,200,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,201,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,249,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,262,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,19,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,27,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,61,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,40,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,50,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,66,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,234,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,93,0,3,0,0,102,"0"
111,2,1,0,1,0,3,20,106,0,3,0,0,102,"0"
97,1,3,0,1,0,4,3,105,0,4,0,0,103,"0"
107,1,1,0,2,0,4,3,209,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,105,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,118,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,39,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,3,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,135,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,136,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,188,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,187,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,183,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,200,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,201,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,249,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,262,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,19,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,27,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,61,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,40,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,50,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,66,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,234,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,93,0,3,0,0,104,"0"
111,2,1,0,1,0,3,20,106,0,3,0,0,104,"0"
102,1,3,0,1,0,4,3,188,0,2,0,0,105,"0"
116,2,1,0,1,0,2,20,299,0,2,0,0,105,"0"
117,2,3,0,1,0,3,20,118,0,2,0,0,105,"0"
117,2,3,0,1,0,3,20,155,0,2,0,0,105,"0"
117,2,3,0,1,0,3,20,136,0,2,0,0,105,"0"
117,2,3,0,1,0,3,20,262,0,2,0,0,105,"0"
117,2,3,0,1,0,3,20,67,0,2,0,0,105,"0"
117,2,3,0,1,0,3,20,72,0,2,0,0,105,"0"
117,2,3,0,1,0,3,20,85,0,2,0,0,105,"0"
118,2,1,0,1,0,1,20,87,0,2,0,0,105,"0"
119,2,3,0,1,0,3,20,139,0,2,0,0,105,"0"
119,2,3,0,1,0,3,20,189,0,2,0,0,105,"0"
119,2,3,0,1,0,3,20,249,0,2,0,0,105,"0"
119,2,3,0,1,0,3,20,274,0,2,0,0,105,"0"
119,2,3,0,1,0,3,20,37,0,2,0,0,105,"0"
119,2,3,0,1,0,3,20,93,0,2,0,0,105,"0"
120,2,1,0,1,0,4,20,183,0,2,0,0,105,"0"
121,2,1,0,1,0,1,20,87,0,2,0,0,105,"0"
119,2,3,0,1,0,3,20,139,0,1,0,0,106,"0"
119,2,3,0,1,0,3,20,189,0,1,0,0,106,"0"
119,2,3,0,1,0,3,20,249,0,1,0,0,106,"0"
119,2,3,0,1,0,3,20,274,0,1,0,0,106,"0"
119,2,3,0,1,0,3,20,37,0,1,0,0,106,"0"
119,2,3,0,1,0,3,20,93,0,1,0,0,106,"0"
120,2,1,0,1,0,4,20,183,0,1,0,0,106,"0"
121,2,1,0,1,0,1,20,87,0,1,0,0,106,"0"
128,1,1,0,1,0,1,3,87,0,0,0,0,0,"0"
129,1,1,0,1,0,3,3,201,0,0,0,0,0,"0"
129,1,1,0,1,0,3,3,269,0,0,0,0,0,"0"
129,1,1,0,1,0,3,3,50,0,0,0,0,0,"0"
130,2,1,0,1,0,5,20,118,0,0,0,0,0,"0"
131,2,1,0,1,0,4,20,139,0,0,0,0,0,"0"
132,2,1,0,1,0,4,20,258,0,0,0,0,0,"0"
133,2,1,0,1,0,4,20,258,0,0,0,0,0,"0"
134,4,1,0,2,0,4,54,72,0,0,0,0,0,"0"
135,4,3,0,2,0,4,54,269,0,0,0,0,0,"0"
136,4,1,0,2,0,4,54,19,0,0,0,0,0,"0"
137,4,1,0,2,0,4,54,19,0,0,0,0,0,"0"
138,4,1,0,2,0,4,54,105,0,0,0,0,0,"0"
139,4,1,0,2,0,4,54,105,0,0,0,0,0,"0"
140,4,1,0,2,0,3,54,118,0,0,0,0,0,"0"
140,4,1,0,2,0,3,54,136,0,0,0,0,0,"0"
140,4,1,0,2,0,3,54,189,0,0,0,0,0,"0"
140,4,1,0,2,0,3,54,262,0,0,0,0,0,"0"
141,4,3,0,2,0,3,54,189,0,0,0,0,0,"0"
141,4,3,0,2,0,3,54,222,0,0,0,0,0,"0"
141,4,3,0,2,0,3,54,37,0,0,0,0,0,"0"
141,4,3,0,2,0,3,54,85,0,0,0,0,0,"0"
142,4,1,0,1,0,2,54,276,0,0,0,0,0,"0"
143,4,1,0,1,0,1,54,87,0,0,0,0,0,"0"
144,4,1,0,1,0,0,54,0,0,0,0,0,0,"0"
145,4,1,0,1,0,1,54,87,0,0,0,0,0,"0"
146,4,1,0,1,0,0,54,0,0,0,0,0,0,"0"
147,4,1,0,1,0,2,54,0,0,0,0,0,0,"0"
148,4,1,0,1,0,0,54,0,0,0,0,0,0,"0"
149,4,1,0,1,0,2,54,0,0,0,0,0,0,"0"
150,4,1,0,1,0,0,54,0,0,0,0,0,0,"0"
151,4,1,0,1,0,0,54,0,0,0,0,0,0,"0"
152,4,1,0,1,0,0,54,0,0,0,0,0,0,"0"
153,4,1,0,1,0,2,54,0,0,0,0,0,0,"0"
154,4,1,0,1,0,0,54,0,0,0,0,0,0,"0"
155,4,1,0,1,0,4,54,118,0,0,0,0,0,"0"
156,4,1,0,1,0,4,54,105,0,0,0,0,0,"0"
157,4,1,0,1,0,4,54,118,0,0,0,0,0,"0"
158,4,3,0,1,0,3,54,136,0,0,0,0,0,"0"
158,4,3,0,1,0,3,54,189,0,0,0,0,0,"0"
158,4,3,0,1,0,3,54,222,0,0,0,0,0,"0"
158,4,3,0,1,0,3,54,262,0,0,0,0,0,"0"
158,4,3,0,1,0,3,54,258,0,0,0,0,0,"0"
158,4,3,0,1,0,3,54,82,0,0,0,0,0,"0"
159,4,3,0,1,0,3,54,107,0,0,0,0,0,"0"
159,4,3,0,1,0,3,54,19,0,0,0,0,0,"0"
159,4,3,0,1,0,3,54,27,0,0,0,0,0,"0"
159,4,3,0,1,0,3,54,32,0,0,0,0,0,"0"
159,4,3,0,1,0,3,54,65,0,0,0,0,0,"0"
159,4,3,0,1,0,3,54,93,0,0,0,0,0,"0"
160,4,3,0,1,0,0,54,0,0,0,0,0,0,"0"
161,4,3,0,1,0,2,54,298,0,0,0,0,0,"0"
162,4,3,0,1,0,0,54,0,0,0,0,0,0,"0"
163,4,3,0,1,0,4,54,269,0,0,0,0,0,"0"
164,4,4,0,1,0,4,54,105,0,0,0,0,0,"0"
165,4,4,0,1,0,0,54,0,0,0,0,0,0,"0"
166,17,1,0,1,0,2,210,279,0,0,0,0,0,"0"
167,17,1,0,1,0,3,210,0,0,0,0,0,0,"0"
168,17,2,0,1,0,3,210,155,0,0,0,0,0,"0"
169,17,2,0,1,0,4,210,39,0,0,0,0,0,"0"
170,17,3,0,1,0,3,210,39,0,0,0,0,0,"0"
170,17,3,0,1,0,3,210,155,0,0,0,0,0,"0"
171,17,3,0,1,0,3,210,39,0,0,0,0,0,"0"
171,17,3,0,1,0,3,210,155,0,0,0,0,0,"0"
172,17,3,0,1,0,4,210,105,0,0,0,0,0,"0"
173,9,1,0,1,0,4,88,269,0,0,0,0,0,"0"
174,9,1,0,1,0,4,88,269,0,0,0,0,0,"0"
175,9,1,0,1,0,4,88,269,0,0,0,0,0,"0"
176,9,1,0,1,0,1,88,87,0,0,0,0,0,"0"
177,9,1,0,1,0,5,88,106,0,0,0,0,0,"0"
178,9,1,0,2,0,5,88,106,0,0,0,0,0,"0"
179,9,2,0,1,0,4,88,0,0,0,0,0,0,"0"
180,9,1,0,1,0,2,88,277,0,0,0,0,0,"0"
181,9,4,0,1,0,2,88,299,0,0,0,0,0,"0"
182,9,1,0,1,0,2,88,276,0,0,0,0,0,"0"
183,9,1,0,1,0,5,88,106,0,0,0,0,0,"0"
184,9,1,0,1,0,5,88,106,0,0,0,0,0,"0"
185,9,1,0,1,0,4,88,106,0,0,0,0,0,"0"
186,9,3,0,1,0,5,88,50,0,0,0,0,0,"0"
187,9,1,0,1,0,5,88,137,0,0,0,0,0,"0"
188,9,2,0,1,0,4,88,200,0,0,0,0,0,"0"
189,5,3,0,2,0,5,71,118,0,0,0,0,0,"0"
190,5,3,0,2,0,5,71,118,0,0,0,0,0,"0"
191,5,3,0,2,0,4,71,72,0,0,0,0,0,"0"
192,5,4,0,1,0,1,71,87,0,0,0,0,0,"0"
193,5,4,0,1,0,4,71,262,0,0,0,0,0,"0"
194,16,1,0,1,0,4,156,72,0,0,0,0,0,"0"
195,12,1,0,2,0,2,105,278,0,0,0,0,0,"0"
196,12,1,0,2,0,4,105,201,0,0,0,0,0,"0"
197,12,3,0,1,0,4,105,201,0,0,0,0,0,"0"
198,12,3,0,1,0,4,105,269,0,0,0,0,0,"0"
199,12,3,0,1,0,4,105,247,0,0,0,0,0,"0"
200,13,1,0,2,0,4,122,189,0,0,0,0,0,"0"
201,13,1,0,2,0,4,122,189,0,0,0,0,0,"0"
202,13,1,0,2,0,4,122,189,0,0,0,0,0,"0"
203,13,1,0,2,0,4,122,262,0,0,0,0,0,"0"
204,13,1,0,2,0,4,122,262,0,0,0,0,0,"0"
205,3,1,0,2,0,1,37,87,0,0,0,0,0,"0"
206,3,1,0,2,0,4,37,72,0,0,0,0,0,"0"
207,3,1,0,2,0,4,37,72,0,0,0,0,0,"0"
208,3,3,0,1,0,4,37,105,0,0,0,0,0,"0"
209,3,3,0,1,0,4,37,105,0,0,0,0,0,"0"
210,3,1,0,2,0,4,37,236,0,0,0,0,0,"0"
72,2,1,0,4,0,4,23,118,0,16,0,1,57,"208"
72,2,1,0,4,0,4,23,118,0,16,0,1,58,"208"
73,2,4,0,4,0,4,23,136,0,16,0,2,40,"209"
73,2,4,0,4,0,4,23,136,0,16,0,2,42,"209"
73,2,4,0,4,0,4,23,136,0,16,0,2,57,"209"
73,2,4,0,4,0,4,23,136,0,16,0,2,58,"209"
73,2,4,0,4,0,4,23,136,18,0,0,2,0,"209"
74,2,1,0,4,0,4,23,195,0,13,0,2,74,"207"
74,2,1,0,4,0,4,23,195,0,13,0,2,76,"207"
74,2,1,0,4,0,4,23,195,0,13,0,2,78,"207"
74,2,1,0,4,0,4,23,195,0,13,0,2,100,"207"
75,2,3,0,3,0,4,23,19,1,0,0,1,7,"199"
75,2,3,0,3,0,4,23,19,1,0,0,1,11,"199"
75,2,3,0,3,0,4,23,19,1,0,0,1,15,"199"
75,2,3,0,3,0,4,23,19,1,0,0,1,19,"199"
75,2,3,0,3,0,4,23,19,15,0,0,1,25,"199"
76,4,3,0,3,0,4,57,258,17,0,0,1,44,"0"
76,4,3,0,3,0,4,57,258,17,0,0,1,45,"0"
76,4,3,0,3,0,4,57,258,17,0,0,1,46,"0"
76,4,3,0,3,0,4,57,258,17,0,0,1,67,"0"
76,4,3,0,3,0,4,57,258,18,0,0,1,0,"0"
77,4,1,7,3,0,1,57,87,0,16,0,1,40,"0"
77,4,1,7,3,0,1,57,87,0,16,0,1,42,"0"
77,4,1,7,3,0,1,57,87,0,16,0,1,57,"0"
77,4,1,7,3,0,1,57,87,0,16,0,1,58,"0"
77,4,1,7,3,0,1,57,87,17,0,0,1,44,"0"
77,4,1,7,3,0,1,57,87,17,0,0,1,45,"0"
77,4,1,7,3,0,1,57,87,17,0,0,1,46,"0"
77,4,1,7,3,0,1,57,87,17,0,0,1,67,"0"
78,4,1,0,3,0,2,57,299,17,0,0,4,44,"0"
78,4,1,0,3,0,2,57,299,17,0,0,4,45,"0"
78,4,1,0,3,0,2,57,299,17,0,0,4,46,"0"
78,4,1,0,3,0,2,57,299,17,0,0,4,67,"0"
79,3,3,8,4,0,4,40,72,26,0,0,2,35,"257"
79,3,3,8,4,0,4,40,72,26,0,0,2,51,"257"
79,3,3,8,4,0,4,40,72,26,0,0,2,52,"257"
79,3,3,8,4,0,4,40,72,26,0,0,2,53,"257"
79,3,3,8,4,0,4,40,72,26,0,0,2,68,"257"
80,3,3,8,4,0,4,40,105,2,0,0,2,8,"258"
80,3,3,8,4,0,4,40,105,2,0,0,2,12,"258"
80,3,3,8,4,0,4,40,105,2,0,0,2,16,"258"
80,3,3,8,4,0,4,40,105,2,0,0,2,20,"258"
81,3,1,3,4,0,4,40,246,0,3,0,1,102,"245"
81,3,1,3,4,0,4,40,246,0,3,0,1,104,"245"
81,3,1,3,4,0,4,40,246,2,0,0,1,8,"245"
81,3,1,3,4,0,4,40,246,2,0,0,1,12,"245"
81,3,1,3,4,0,4,40,246,2,0,0,1,16,"245"
81,3,1,3,4,0,4,40,246,2,0,0,1,20,"245"
82,3,1,10,4,0,1,40,87,22,0,0,4,89,"261"
82,3,1,10,4,0,1,40,87,22,0,0,4,91,"261"
82,3,1,10,4,0,1,40,87,22,0,0,4,92,"261"
82,3,1,10,4,0,1,40,87,23,0,0,4,88,"261"
83,3,1,3,3,0,4,40,105,0,6,0,1,9,"262"
83,3,1,3,3,0,4,40,105,0,6,0,1,13,"262"
83,3,1,3,3,0,4,40,105,0,6,0,1,17,"262"
83,3,1,3,3,0,4,40,105,0,6,0,1,21,"262"
83,3,1,3,3,0,4,40,105,0,6,0,1,80,"262"
84,2,4,0,4,0,5,23,200,0,2,0,2,71,"211"
84,2,4,0,4,0,5,23,200,0,2,0,2,81,"211"
84,2,4,0,4,0,5,23,200,0,2,0,2,94,"211"
84,2,4,0,4,0,5,23,200,0,2,0,2,95,"211"
84,2,4,0,4,0,5,23,200,0,2,0,2,96,"211"
84,2,4,0,4,0,5,23,200,0,2,0,2,98,"211"
84,2,4,0,4,0,5,23,200,0,2,0,2,105,"211"
84,2,4,0,4,0,5,23,200,25,0,0,2,34,"211"
84,2,4,0,4,0,5,23,200,25,0,0,2,86,"211"
85,5,2,6,3,0,4,74,118,10,0,0,2,28,"0"
85,5,2,6,3,0,4,74,118,10,0,0,2,32,"0"
85,5,2,6,3,0,4,74,118,4,0,0,2,27,"0"
85,5,2,6,3,0,4,74,118,4,0,0,2,31,"0"
85,5,2,6,3,0,4,74,118,4,0,0,2,43,"0"
85,5,2,6,3,0,4,74,118,4,0,0,2,60,"0"
86,5,1,10,4,0,1,74,87,20,0,0,4,0,"271"
86,5,1,10,4,0,1,74,87,21,0,0,4,0,"271"
