fk_id_policy_info,fk_id_crp,fk_id_pol_inv_typ,fk_id_smo_org_types,fk_id_stage_processes,fk_id_stg_maturity,fk_id_geo_scopes,fk_id_phases,fk_id_location,fk_id_ext_partner,fk_id_policy_owner,"fk_id_oics"
166,4,3,0,4,0,3,60,19,79,1,"466"
166,4,3,0,4,0,3,60,19,1767,1,"466"
166,4,3,0,4,0,3,60,19,1859,1,"466"
166,4,3,0,4,0,3,60,72,79,1,"466"
166,4,3,0,4,0,3,60,72,1767,1,"466"
166,4,3,0,4,0,3,60,72,1859,1,"466"
166,4,3,0,4,0,3,60,118,79,1,"466"
166,4,3,0,4,0,3,60,118,1767,1,"466"
166,4,3,0,4,0,3,60,118,1859,1,"466"
166,4,3,0,4,0,3,60,39,79,1,"466"
166,4,3,0,4,0,3,60,39,1767,1,"466"
166,4,3,0,4,0,3,60,39,1859,1,"466"
166,4,3,0,4,0,3,60,222,79,1,"466"
166,4,3,0,4,0,3,60,222,1767,1,"466"
166,4,3,0,4,0,3,60,222,1859,1,"466"
167,4,1,0,3,0,1,60,87,0,2,"0"
168,4,1,0,4,0,2,60,299,1620,2,"500"
168,4,1,0,4,0,2,60,299,1630,2,"500"
168,4,1,0,4,0,2,60,299,655,2,"500"
168,4,1,0,4,0,2,60,299,4431,2,"500"
169,3,1,0,4,0,4,43,72,93,2,"492"
169,3,1,0,4,0,4,43,72,974,2,"492"
169,3,1,0,4,0,4,43,72,4160,2,"492"
169,3,1,0,4,0,4,43,72,349,2,"492"
169,3,1,0,4,0,4,43,72,110,2,"492"
169,3,1,0,4,0,4,43,72,717,2,"492"
169,3,1,0,4,0,4,43,72,146,2,"492"
170,12,1,0,3,0,4,111,82,0,3,"0"
170,12,1,0,3,0,4,111,82,0,2,"0"
171,4,1,0,3,0,4,60,105,0,2,"0"
172,2,1,0,4,0,4,26,209,673,2,"493"
172,2,1,0,4,0,4,26,209,4150,2,"493"
172,2,1,0,4,0,4,26,209,674,2,"493"
173,4,1,0,3,0,4,60,105,0,2,"0"
174,4,1,0,3,0,1,60,87,0,3,"0"
174,4,1,0,3,0,1,60,87,0,2,"0"
175,4,1,0,3,0,2,60,278,0,2,"0"
175,4,1,0,3,0,2,60,278,0,1,"0"
176,4,1,0,3,0,1,60,87,0,4,"0"
177,12,1,0,3,0,2,111,277,0,3,"0"
177,12,1,0,3,0,2,111,277,0,2,"0"
178,2,1,0,4,0,4,26,189,292,2,"469"
179,4,1,0,3,0,1,60,87,0,2,"0"
180,2,1,0,4,0,4,26,189,1137,2,"507"
180,2,1,0,4,0,4,26,189,304,2,"507"
181,12,1,0,4,0,4,111,269,1079,2,"496"
181,12,1,0,4,0,4,111,269,203,2,"496"
182,12,2,0,4,0,2,111,277,0,3,"472"
182,12,2,0,4,0,2,111,277,944,3,"481"
182,12,2,0,4,0,2,111,277,2582,3,"481"
182,12,2,0,4,0,2,111,277,1024,3,"481"
182,12,2,0,4,0,2,111,277,0,2,"472"
182,12,2,0,4,0,2,111,277,944,2,"481"
182,12,2,0,4,0,2,111,277,2582,2,"481"
182,12,2,0,4,0,2,111,277,1024,2,"481"
183,2,2,0,4,0,5,26,195,210,2,"511"
183,2,2,0,4,0,5,26,195,673,2,"511"
184,2,1,0,4,0,4,26,1,386,2,"529"
184,2,1,0,4,0,4,26,1,1761,2,"529"
184,2,1,0,4,0,4,26,1,4328,2,"529"
185,2,1,0,4,0,1,26,87,2055,2,"537"
186,2,3,0,3,0,4,26,201,271,2,"396"
187,2,1,0,3,0,4,26,201,271,2,"396"
188,2,3,0,4,0,4,26,72,1377,2,"494"
188,2,3,0,4,0,4,26,72,291,2,"494"
188,2,3,0,4,0,4,26,72,79,2,"494"
188,2,3,0,4,0,4,26,72,146,2,"494"
188,2,3,0,4,0,4,26,72,349,2,"494"
189,2,2,0,4,0,5,26,93,140,2,"522"
189,2,2,0,4,0,5,26,93,1382,2,"522"
189,2,2,0,4,0,5,26,93,552,2,"522"
190,2,4,0,3,0,3,26,184,4312,2,"530"
190,2,4,0,3,0,3,26,184,237,2,"530"
190,2,4,0,3,0,3,26,247,4312,2,"530"
190,2,4,0,3,0,3,26,247,237,2,"530"
191,2,3,0,4,0,4,26,262,4123,1,"395"
191,2,3,0,4,0,4,26,262,598,1,"395"
191,2,3,0,4,0,4,26,262,2484,1,"395"
191,2,3,0,4,0,4,26,262,4164,1,"395"
191,2,3,0,4,0,4,26,262,4121,1,"395"
191,2,3,0,4,0,4,26,262,674,1,"395"
191,2,3,0,4,0,4,26,262,679,1,"395"
191,2,3,0,4,0,4,26,262,4123,2,"395"
191,2,3,0,4,0,4,26,262,598,2,"395"
191,2,3,0,4,0,4,26,262,2484,2,"395"
191,2,3,0,4,0,4,26,262,4164,2,"395"
191,2,3,0,4,0,4,26,262,4121,2,"395"
191,2,3,0,4,0,4,26,262,674,2,"395"
191,2,3,0,4,0,4,26,262,679,2,"395"
192,2,1,0,3,0,4,26,72,888,2,"521"
192,2,1,0,3,0,4,26,72,598,2,"521"
192,2,1,0,3,0,4,26,72,4052,2,"521"
192,2,1,0,3,0,4,26,72,93,2,"521"
192,2,1,0,3,0,4,26,72,349,2,"521"
193,2,3,0,4,0,5,26,200,679,2,"541"
193,2,3,0,4,0,5,26,200,257,2,"541"
193,2,3,0,4,0,5,26,200,679,1,"541"
193,2,3,0,4,0,5,26,200,257,1,"541"
194,9,1,0,3,0,3,94,27,0,4,"0"
194,9,1,0,3,0,3,94,61,0,4,"0"
194,9,1,0,3,0,3,94,50,0,4,"0"
194,9,1,0,3,0,3,94,85,0,4,"0"
194,9,1,0,3,0,3,94,106,0,4,"0"
194,9,1,0,3,0,3,94,239,0,4,"0"
194,9,1,0,3,0,3,94,269,0,4,"0"
195,1,1,0,5,0,4,9,222,4381,2,"531"
196,16,1,0,3,0,3,162,30,0,2,"0"
196,16,1,0,3,0,3,162,72,0,2,"0"
196,16,1,0,3,0,3,162,118,0,2,"0"
196,16,1,0,3,0,3,162,136,0,2,"0"
196,16,1,0,3,0,3,162,154,0,2,"0"
196,16,1,0,3,0,3,162,209,0,2,"0"
196,16,1,0,3,0,3,162,262,0,2,"0"
196,16,1,0,3,0,3,162,258,0,2,"0"
196,16,1,0,3,0,3,162,275,0,2,"0"
197,16,1,0,3,0,4,162,72,0,2,"0"
198,16,1,0,3,0,4,162,105,0,2,"0"
199,16,1,0,3,0,4,162,19,0,2,"0"
200,16,1,0,3,0,4,162,183,0,2,"0"
201,15,1,0,3,0,4,145,105,0,2,"0"
202,15,1,0,3,0,4,145,105,0,2,"0"
203,15,1,0,3,0,4,145,183,0,2,"0"
204,15,3,0,3,0,4,145,183,0,2,"0"
205,15,1,0,4,0,4,145,275,4584,2,"693"
206,9,2,0,4,0,5,94,93,140,2,"542"
206,9,2,0,4,0,5,94,93,1382,2,"542"
207,9,1,0,3,0,4,94,82,0,2,"0"
208,9,1,0,3,0,1,94,87,0,2,"0"
209,9,1,0,3,0,3,94,200,0,1,"0"
209,9,1,0,3,0,3,94,200,0,4,"0"
209,9,1,0,3,0,3,94,258,0,1,"0"
209,9,1,0,3,0,3,94,258,0,4,"0"
209,9,1,0,3,0,3,94,269,0,1,"0"
209,9,1,0,3,0,3,94,269,0,4,"0"
210,16,1,0,3,0,4,162,105,0,2,"0"
211,16,3,0,3,0,4,162,183,0,2,"0"
212,16,1,0,3,0,4,162,275,0,2,"0"
213,9,1,0,3,0,1,94,87,0,4,"0"
214,9,1,0,3,0,1,94,87,0,4,"0"
215,9,1,0,3,0,1,94,87,0,4,"0"
216,9,4,0,3,0,2,94,299,0,2,"0"
216,9,4,0,3,0,2,94,299,0,3,"0"
217,3,1,0,4,0,4,43,183,79,2,"569"
217,3,1,0,4,0,4,43,183,704,2,"569"
217,3,1,0,4,0,4,43,183,91,2,"569"
217,3,1,0,4,0,4,43,183,4153,2,"569"
217,3,1,0,4,0,4,43,183,94,2,"569"
218,4,3,0,3,0,2,60,299,0,1,"0"
218,4,3,0,3,0,2,60,276,0,1,"0"
218,4,3,0,3,0,2,60,281,0,1,"0"
219,3,1,0,3,0,4,43,266,0,2,"0"
220,3,1,0,4,0,5,43,50,650,2,"571"
220,3,1,0,4,0,5,43,50,533,2,"571"
220,3,1,0,4,0,5,43,50,1798,2,"571"
220,3,1,0,4,0,5,43,50,1849,2,"571"
220,3,1,0,4,0,5,43,50,4532,2,"571"
220,3,1,0,4,0,5,43,50,789,2,"571"
220,3,1,0,4,0,5,43,50,4625,2,"571"
220,3,1,0,4,0,5,43,50,4629,2,"571"
220,3,1,0,4,0,5,43,50,4628,2,"571"
220,3,1,0,4,0,5,43,50,4619,2,"571"
220,3,1,0,4,0,5,43,50,375,2,"571"
221,3,1,0,4,0,4,43,124,90,2,"572"
221,3,1,0,4,0,4,43,124,274,2,"572"
221,3,1,0,4,0,4,43,124,237,2,"572"
221,3,1,0,4,0,4,43,124,1835,2,"572"
221,3,1,0,4,0,4,43,124,782,2,"572"
221,3,1,0,4,0,4,43,124,4620,2,"572"
222,3,1,0,3,0,4,43,269,0,2,"0"
223,3,1,0,3,0,1,43,87,0,1,"0"
224,9,1,0,3,0,4,94,32,0,2,"0"
225,9,3,0,3,0,3,94,32,0,1,"0"
225,9,3,0,3,0,3,94,50,0,1,"0"
225,9,3,0,3,0,3,94,66,0,1,"0"
225,9,3,0,3,0,3,94,200,0,1,"0"
226,9,1,0,3,0,3,94,72,0,2,"0"
226,9,1,0,3,0,3,94,82,0,2,"0"
226,9,1,0,3,0,3,94,106,0,2,"0"
226,9,1,0,3,0,3,94,200,0,2,"0"
226,9,1,0,3,0,3,94,269,0,2,"0"
227,9,1,0,3,0,1,94,87,1228,2,"575"
227,9,1,0,3,0,1,94,87,658,2,"575"
227,9,1,0,3,0,1,94,87,11,2,"575"
228,9,1,0,3,0,2,94,299,0,3,"0"
228,9,1,0,3,0,2,94,299,0,2,"0"
229,9,1,0,3,0,2,94,276,0,3,"0"
229,9,1,0,3,0,2,94,276,0,2,"0"
230,9,1,0,3,0,1,94,87,0,2,"0"
231,9,1,0,3,0,1,94,87,0,2,"0"
232,9,1,0,4,0,4,94,269,203,2,"686"
232,9,1,0,4,0,4,94,269,4591,2,"686"
233,13,2,0,4,0,4,128,189,4517,2,"647"
233,13,2,0,4,0,4,128,189,292,2,"647"
234,13,2,0,3,0,4,128,136,0,2,"0"
235,13,2,0,3,0,4,128,209,0,2,"0"
236,13,2,0,4,0,4,128,262,4517,2,"647"
236,13,2,0,4,0,4,128,262,292,2,"647"
237,13,2,0,4,0,4,128,189,4517,2,"647"
237,13,2,0,4,0,4,128,189,292,2,"647"
238,17,3,0,3,0,4,216,105,0,2,"0"
238,17,3,0,3,0,4,216,105,0,4,"0"
239,17,1,0,4,0,4,216,155,116,2,"674"
239,17,1,0,4,0,4,216,155,104,2,"674"
239,17,1,0,4,0,4,216,155,2578,2,"674"
239,17,1,0,4,0,4,216,155,116,4,"674"
239,17,1,0,4,0,4,216,155,104,4,"674"
239,17,1,0,4,0,4,216,155,2578,4,"674"
240,17,2,0,4,0,4,216,155,2578,2,"659"
241,17,1,0,3,0,4,216,155,696,2,"675"
241,17,1,0,3,0,4,216,155,1805,2,"675"
241,17,1,0,3,0,4,216,155,2578,2,"675"
241,17,1,0,3,0,4,216,155,905,2,"675"
242,17,4,0,3,0,4,216,274,0,2,"0"
242,17,4,0,3,0,4,216,274,0,4,"0"
243,17,1,0,3,0,4,216,39,2608,2,"671"
244,17,1,0,3,0,4,216,136,0,2,"0"
245,17,1,0,3,0,4,216,67,0,2,"0"
246,17,1,0,3,0,1,216,87,0,2,"0"
246,17,1,0,3,0,1,216,87,0,4,"0"
247,17,1,0,4,0,4,216,105,79,4,"666"
247,17,1,0,4,0,4,216,105,4180,4,"666"
247,17,1,0,4,0,4,216,105,4575,4,"666"
248,17,3,0,4,0,4,216,85,0,2,"0"
248,17,3,0,4,0,4,216,40,0,2,"0"
248,17,3,0,4,0,4,216,136,0,2,"0"
249,17,2,0,3,0,4,216,118,0,4,"0"
250,17,2,0,3,0,4,216,67,0,2,"0"
251,17,1,0,3,0,4,216,248,0,2,"0"
252,17,2,0,3,0,4,216,248,0,2,"0"
253,17,3,0,3,0,4,216,61,0,1,"0"
253,17,3,0,3,0,4,216,61,0,2,"0"
253,17,3,0,3,0,4,216,154,0,1,"0"
253,17,3,0,3,0,4,216,154,0,2,"0"
253,17,3,0,3,0,4,216,274,0,1,"0"
253,17,3,0,3,0,4,216,274,0,2,"0"
253,17,3,0,3,0,4,216,275,0,1,"0"
253,17,3,0,3,0,4,216,275,0,2,"0"
254,17,3,0,4,0,4,216,19,11,2,"673"
254,17,3,0,4,0,4,216,19,4177,2,"673"
254,17,3,0,4,0,4,216,19,614,2,"673"
254,17,3,0,4,0,4,216,19,79,2,"672"
254,17,3,0,4,0,4,216,19,4177,2,"672"
255,17,1,0,3,0,4,216,19,11,2,"673"
255,17,1,0,3,0,4,216,19,4177,2,"673"
255,17,1,0,3,0,4,216,19,614,2,"673"
256,17,1,0,3,0,2,216,280,0,2,"0"
256,17,1,0,3,0,2,216,282,0,2,"0"
257,17,1,0,4,0,4,216,19,11,2,"658"
257,17,1,0,4,0,4,216,19,614,2,"658"
258,17,2,0,3,0,4,216,118,0,2,"0"
258,17,2,0,3,0,4,216,258,0,2,"0"
259,17,1,0,3,0,2,216,280,0,2,"0"
259,17,1,0,3,0,2,216,280,0,3,"0"
259,17,1,0,3,0,2,216,282,0,2,"0"
259,17,1,0,3,0,2,216,282,0,3,"0"
260,17,1,0,3,0,4,216,258,0,2,"0"
261,17,1,0,3,0,4,216,19,0,2,"0"
262,17,3,0,5,0,4,216,248,4042,1,"663"
262,17,3,0,5,0,4,216,248,4176,1,"663"
262,17,3,0,5,0,4,216,248,4042,2,"663"
262,17,3,0,5,0,4,216,248,4176,2,"663"
262,17,3,0,5,0,4,216,248,4042,3,"663"
262,17,3,0,5,0,4,216,248,4176,3,"663"
263,17,4,0,5,0,4,216,248,4042,2,"665"
263,17,4,0,5,0,4,216,248,4176,2,"665"
263,17,4,0,5,0,4,216,248,4042,3,"665"
263,17,4,0,5,0,4,216,248,4176,3,"665"
264,18,1,0,3,0,4,233,38,0,2,"0"
265,18,1,0,3,0,4,233,258,0,2,"0"
266,18,1,0,3,0,4,233,258,0,2,"0"
267,18,1,0,3,0,4,233,275,0,2,"0"
268,18,1,0,3,0,4,233,275,0,2,"0"
269,18,1,0,3,0,4,233,275,0,2,"0"
270,9,1,0,4,0,1,94,87,563,2,"684"
270,9,1,0,4,0,1,94,87,674,2,"684"
270,9,1,0,4,0,1,94,87,534,2,"684"
270,9,1,0,4,0,1,94,87,563,3,"684"
270,9,1,0,4,0,1,94,87,674,3,"684"
270,9,1,0,4,0,1,94,87,534,3,"684"
271,9,1,0,3,0,4,94,72,0,2,"0"
272,9,1,0,4,0,1,94,87,563,3,"684"
272,9,1,0,4,0,1,94,87,674,3,"684"
272,9,1,0,4,0,1,94,87,534,3,"684"
273,9,1,0,3,0,1,94,87,0,2,"0"
274,9,1,0,4,0,4,94,258,223,2,"687"
274,9,1,0,4,0,4,94,258,518,2,"687"
275,9,1,0,4,0,1,94,87,1228,2,"575"
275,9,1,0,4,0,1,94,87,658,2,"575"
275,9,1,0,4,0,1,94,87,11,2,"575"
390,12,1,0,3,0,4,111,40,0,3,"0"
390,12,1,0,3,0,4,111,40,0,2,"0"
391,12,1,0,3,0,4,111,60,0,3,"0"
391,12,1,0,3,0,4,111,60,0,2,"0"
392,12,1,0,3,0,4,111,85,0,3,"0"
392,12,1,0,3,0,4,111,85,0,2,"0"
393,12,1,0,3,0,4,111,135,0,3,"0"
393,12,1,0,3,0,4,111,135,0,2,"0"
394,12,1,0,3,0,4,111,139,0,3,"0"
394,12,1,0,3,0,4,111,139,0,2,"0"
395,12,1,0,3,0,4,111,189,0,3,"0"
395,12,1,0,3,0,4,111,189,0,2,"0"
396,12,1,0,3,0,4,111,222,0,3,"0"
396,12,1,0,3,0,4,111,222,0,2,"0"
397,12,1,0,3,0,4,111,225,0,3,"0"
397,12,1,0,3,0,4,111,225,0,2,"0"
398,12,1,0,3,0,4,111,262,0,3,"0"
398,12,1,0,3,0,4,111,262,0,2,"0"
399,12,1,0,3,0,4,111,258,0,3,"0"
399,12,1,0,3,0,4,111,258,0,2,"0"
401,12,0,0,0,0,0,111,0,0,0,"0"
291,2,1,0,1,0,3,20,136,0,0,"0"
291,2,1,0,1,0,3,20,189,0,0,"0"
291,2,1,0,1,0,3,20,209,0,0,"0"
291,2,1,0,1,0,3,20,262,0,0,"0"
291,2,1,0,1,0,3,20,258,0,0,"0"
291,2,1,0,1,0,3,20,274,0,0,"0"
291,2,1,0,1,0,3,20,61,0,0,"0"
291,2,1,0,1,0,3,20,60,0,0,"0"
291,2,1,0,1,0,3,20,72,0,0,"0"
292,2,1,0,2,0,4,20,262,0,0,"0"
294,2,3,0,1,0,4,20,85,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
276,1,3,0,1,0,4,3,105,0,0,"0"
286,1,1,0,2,0,4,3,209,0,0,"0"
290,2,1,0,1,0,3,20,105,0,0,"0"
290,2,1,0,1,0,3,20,118,0,0,"0"
290,2,1,0,1,0,3,20,39,0,0,"0"
290,2,1,0,1,0,3,20,3,0,0,"0"
290,2,1,0,1,0,3,20,135,0,0,"0"
290,2,1,0,1,0,3,20,136,0,0,"0"
290,2,1,0,1,0,3,20,188,0,0,"0"
290,2,1,0,1,0,3,20,187,0,0,"0"
290,2,1,0,1,0,3,20,183,0,0,"0"
290,2,1,0,1,0,3,20,200,0,0,"0"
290,2,1,0,1,0,3,20,201,0,0,"0"
290,2,1,0,1,0,3,20,249,0,0,"0"
290,2,1,0,1,0,3,20,262,0,0,"0"
290,2,1,0,1,0,3,20,19,0,0,"0"
290,2,1,0,1,0,3,20,27,0,0,"0"
290,2,1,0,1,0,3,20,61,0,0,"0"
290,2,1,0,1,0,3,20,40,0,0,"0"
290,2,1,0,1,0,3,20,50,0,0,"0"
290,2,1,0,1,0,3,20,66,0,0,"0"
290,2,1,0,1,0,3,20,234,0,0,"0"
290,2,1,0,1,0,3,20,93,0,0,"0"
290,2,1,0,1,0,3,20,106,0,0,"0"
276,1,3,0,1,0,4,3,105,0,0,"0"
286,1,1,0,2,0,4,3,209,0,0,"0"
290,2,1,0,1,0,3,20,105,0,0,"0"
290,2,1,0,1,0,3,20,118,0,0,"0"
290,2,1,0,1,0,3,20,39,0,0,"0"
290,2,1,0,1,0,3,20,3,0,0,"0"
290,2,1,0,1,0,3,20,135,0,0,"0"
290,2,1,0,1,0,3,20,136,0,0,"0"
290,2,1,0,1,0,3,20,188,0,0,"0"
290,2,1,0,1,0,3,20,187,0,0,"0"
290,2,1,0,1,0,3,20,183,0,0,"0"
290,2,1,0,1,0,3,20,200,0,0,"0"
290,2,1,0,1,0,3,20,201,0,0,"0"
290,2,1,0,1,0,3,20,249,0,0,"0"
290,2,1,0,1,0,3,20,262,0,0,"0"
290,2,1,0,1,0,3,20,19,0,0,"0"
290,2,1,0,1,0,3,20,27,0,0,"0"
290,2,1,0,1,0,3,20,61,0,0,"0"
290,2,1,0,1,0,3,20,40,0,0,"0"
290,2,1,0,1,0,3,20,50,0,0,"0"
290,2,1,0,1,0,3,20,66,0,0,"0"
290,2,1,0,1,0,3,20,234,0,0,"0"
290,2,1,0,1,0,3,20,93,0,0,"0"
290,2,1,0,1,0,3,20,106,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
307,1,1,0,1,0,1,3,87,0,0,"0"
308,1,1,0,1,0,3,3,201,0,0,"0"
308,1,1,0,1,0,3,3,269,0,0,"0"
308,1,1,0,1,0,3,3,50,0,0,"0"
309,2,1,0,1,0,5,20,118,0,0,"0"
310,2,1,0,1,0,4,20,139,0,0,"0"
311,2,1,0,1,0,4,20,258,0,0,"0"
312,2,1,0,1,0,4,20,258,0,0,"0"
313,4,1,0,2,0,4,54,72,0,0,"0"
314,4,3,0,2,0,4,54,269,0,0,"0"
315,4,1,0,2,0,4,54,19,0,0,"0"
316,4,1,0,2,0,4,54,19,0,0,"0"
317,4,1,0,2,0,4,54,105,0,0,"0"
318,4,1,0,2,0,4,54,105,0,0,"0"
319,4,1,0,2,0,3,54,118,0,0,"0"
319,4,1,0,2,0,3,54,136,0,0,"0"
319,4,1,0,2,0,3,54,189,0,0,"0"
319,4,1,0,2,0,3,54,262,0,0,"0"
320,4,3,0,2,0,3,54,189,0,0,"0"
320,4,3,0,2,0,3,54,222,0,0,"0"
320,4,3,0,2,0,3,54,37,0,0,"0"
320,4,3,0,2,0,3,54,85,0,0,"0"
321,4,1,0,1,0,2,54,276,0,0,"0"
322,4,1,0,1,0,1,54,87,0,0,"0"
323,4,1,0,1,0,0,54,0,0,0,"0"
324,4,1,0,1,0,1,54,87,0,0,"0"
325,4,1,0,1,0,0,54,0,0,0,"0"
326,4,1,0,1,0,2,54,0,0,0,"0"
327,4,1,0,1,0,0,54,0,0,0,"0"
328,4,1,0,1,0,2,54,0,0,0,"0"
329,4,1,0,1,0,0,54,0,0,0,"0"
330,4,1,0,1,0,0,54,0,0,0,"0"
331,4,1,0,1,0,0,54,0,0,0,"0"
332,4,1,0,1,0,2,54,0,0,0,"0"
333,4,1,0,1,0,0,54,0,0,0,"0"
334,4,1,0,1,0,4,54,118,0,0,"0"
335,4,1,0,1,0,4,54,105,0,0,"0"
336,4,1,0,1,0,4,54,118,0,0,"0"
337,4,3,0,1,0,3,54,136,0,0,"0"
337,4,3,0,1,0,3,54,189,0,0,"0"
337,4,3,0,1,0,3,54,222,0,0,"0"
337,4,3,0,1,0,3,54,262,0,0,"0"
337,4,3,0,1,0,3,54,258,0,0,"0"
337,4,3,0,1,0,3,54,82,0,0,"0"
338,4,3,0,1,0,3,54,107,0,0,"0"
338,4,3,0,1,0,3,54,19,0,0,"0"
338,4,3,0,1,0,3,54,27,0,0,"0"
338,4,3,0,1,0,3,54,32,0,0,"0"
338,4,3,0,1,0,3,54,65,0,0,"0"
338,4,3,0,1,0,3,54,93,0,0,"0"
339,4,3,0,1,0,0,54,0,0,0,"0"
340,4,3,0,1,0,2,54,298,0,0,"0"
341,4,3,0,1,0,0,54,0,0,0,"0"
342,4,3,0,1,0,4,54,269,0,0,"0"
343,4,4,0,1,0,4,54,105,0,0,"0"
344,4,4,0,1,0,0,54,0,0,0,"0"
345,17,1,0,1,0,2,210,279,0,0,"0"
346,17,1,0,1,0,3,210,0,0,0,"0"
347,17,2,0,1,0,3,210,155,0,0,"0"
348,17,2,0,1,0,4,210,39,0,0,"0"
349,17,3,0,1,0,3,210,39,0,0,"0"
349,17,3,0,1,0,3,210,155,0,0,"0"
350,17,3,0,1,0,3,210,39,0,0,"0"
350,17,3,0,1,0,3,210,155,0,0,"0"
351,17,3,0,1,0,4,210,105,0,0,"0"
352,9,1,0,1,0,4,88,269,0,0,"0"
353,9,1,0,1,0,4,88,269,0,0,"0"
354,9,1,0,1,0,4,88,269,0,0,"0"
355,9,1,0,1,0,1,88,87,0,0,"0"
356,9,1,0,1,0,5,88,106,0,0,"0"
357,9,1,0,2,0,5,88,106,0,0,"0"
358,9,2,0,1,0,4,88,0,0,0,"0"
359,9,1,0,1,0,2,88,277,0,0,"0"
360,9,4,0,1,0,2,88,299,0,0,"0"
361,9,1,0,1,0,2,88,276,0,0,"0"
362,9,1,0,1,0,5,88,106,0,0,"0"
363,9,1,0,1,0,5,88,106,0,0,"0"
364,9,1,0,1,0,4,88,106,0,0,"0"
365,9,3,0,1,0,5,88,50,0,0,"0"
366,9,1,0,1,0,5,88,137,0,0,"0"
367,9,2,0,1,0,4,88,200,0,0,"0"
368,5,3,0,2,0,5,71,118,0,0,"0"
369,5,3,0,2,0,5,71,118,0,0,"0"
370,5,3,0,2,0,4,71,72,0,0,"0"
371,5,4,0,1,0,1,71,87,0,0,"0"
372,5,4,0,1,0,4,71,262,0,0,"0"
373,16,1,0,1,0,4,156,72,0,0,"0"
374,12,1,0,2,0,2,105,278,0,0,"0"
375,12,1,0,2,0,4,105,201,0,0,"0"
376,12,3,0,1,0,4,105,201,0,0,"0"
377,12,3,0,1,0,4,105,269,0,0,"0"
378,12,3,0,1,0,4,105,247,0,0,"0"
379,13,1,0,2,0,4,122,189,0,0,"0"
380,13,1,0,2,0,4,122,189,0,0,"0"
381,13,1,0,2,0,4,122,189,0,0,"0"
382,13,1,0,2,0,4,122,262,0,0,"0"
383,13,1,0,2,0,4,122,262,0,0,"0"
384,3,1,0,2,0,1,37,87,0,0,"0"
385,3,1,0,2,0,4,37,72,0,0,"0"
386,3,1,0,2,0,4,37,72,0,0,"0"
387,3,3,0,1,0,4,37,105,0,0,"0"
388,3,3,0,1,0,4,37,105,0,0,"0"
389,3,1,0,2,0,4,37,236,0,0,"0"
