fk_id_crp,fk_id_phases,fk_id_flagship,fk_id_milestone_statuses,fk_id_milestone_status_reason,fk_id_cross_cutting_level_gender,fk_id_cross_cutting_level_youth,fk_id_cross_cutting_level_capdev,fk_id_cross_cutting_level_climate,fk_id_milestone,fk_id_milestone_status_info,fk_id_sdg,fk_id_srf,fk_id_cci
1,3,2,1,0,0,0,0,0,3504,1262,77,0,7
1,3,2,1,0,0,0,0,0,3505,1263,73,0,7
1,3,2,1,0,0,0,0,0,3505,1263,75,0,7
1,3,2,1,0,0,0,0,0,3505,1263,77,0,7
1,3,2,1,0,0,0,0,0,3506,1264,8,2,0
1,3,2,1,0,0,0,0,0,3506,1264,12,2,0
1,3,2,1,0,0,0,0,0,3506,1264,16,2,0
1,3,2,1,0,0,0,0,0,3506,1264,20,2,0
1,3,2,2,0,0,0,0,0,3507,1265,8,2,0
1,3,2,2,0,0,0,0,0,3507,1265,12,2,0
1,3,2,2,0,0,0,0,0,3507,1265,16,2,0
1,3,2,2,0,0,0,0,0,3507,1265,20,2,0
1,3,3,2,0,0,0,0,0,3508,1266,63,8,0
1,3,3,2,0,0,0,0,0,3508,1266,87,8,0
1,3,3,1,0,0,0,0,0,3509,1267,63,8,0
1,3,3,1,0,0,0,0,0,3509,1267,87,8,0
1,3,3,2,0,0,0,0,0,3510,1268,0,0,9
1,3,3,1,0,0,0,0,0,3511,1269,0,0,9
1,3,3,1,0,0,0,0,0,3512,1270,0,0,9
1,3,3,3,0,0,0,0,0,3513,1271,89,22,0
1,3,3,3,0,0,0,0,0,3513,1271,91,22,0
1,3,3,3,0,0,0,0,0,3513,1271,92,22,0
1,3,3,1,0,0,0,0,0,3514,1272,23,0,11
1,3,3,1,0,0,0,0,0,3514,1272,48,0,11
1,3,3,1,0,0,0,0,0,3515,1273,102,0,3
1,3,3,1,0,0,0,0,0,3515,1273,104,0,3
1,3,3,1,0,0,0,0,0,3516,1274,102,0,3
1,3,3,1,0,0,0,0,0,3516,1274,104,0,3
1,3,1,1,0,0,0,0,0,3517,1275,102,0,3
1,3,1,1,0,0,0,0,0,3517,1275,104,0,3
1,3,1,1,0,0,0,0,0,3518,1276,0,0,5
1,3,1,2,0,0,0,0,0,3519,1277,0,0,5
1,3,1,1,0,0,0,0,0,3520,1278,3,0,10
1,3,1,1,0,0,0,0,0,3520,1278,6,0,10
1,3,1,1,0,0,0,0,0,3521,1279,9,0,6
1,3,1,1,0,0,0,0,0,3521,1279,13,0,6
1,3,1,1,0,0,0,0,0,3521,1279,17,0,6
1,3,1,1,0,0,0,0,0,3521,1279,21,0,6
1,3,1,1,0,0,0,0,0,3521,1279,80,0,6
1,3,1,1,0,0,0,0,0,3522,1280,1,3,0
1,3,1,1,0,0,0,0,0,3522,1280,4,3,0
1,3,1,1,0,0,0,0,0,3522,1280,26,3,0
1,3,1,1,0,0,0,0,0,3522,1280,30,3,0
1,3,1,1,0,0,0,0,0,3523,1281,1,3,0
1,3,1,1,0,0,0,0,0,3523,1281,4,3,0
1,3,1,1,0,0,0,0,0,3523,1281,26,3,0
1,3,1,1,0,0,0,0,0,3523,1281,30,3,0
17,210,71,1,0,0,0,0,0,3524,1282,0,0,0
17,210,71,1,0,0,0,0,0,3525,1283,0,0,0
17,210,71,1,0,0,0,0,0,3526,1284,0,0,0
17,210,71,1,0,0,0,0,0,3527,1285,0,0,0
17,210,71,1,0,0,0,0,0,3528,1286,0,0,0
17,210,71,1,0,0,0,0,0,3529,1287,0,0,0
17,210,71,1,0,0,0,0,0,3530,1288,0,0,0
17,210,71,1,0,0,0,0,0,3531,1289,0,0,0
17,210,71,1,0,0,0,0,0,3532,1290,0,0,0
17,210,71,1,0,0,0,0,0,3533,1291,0,0,0
17,210,72,1,0,0,0,0,0,3534,1292,0,0,0
17,210,72,1,0,0,0,0,0,3535,1293,0,0,0
17,210,72,1,0,0,0,0,0,3536,1294,0,0,0
17,210,72,1,0,0,0,0,0,3537,1295,0,0,0
17,210,72,1,0,0,0,0,0,3538,1296,0,0,0
17,210,72,2,0,0,0,0,0,3539,1297,0,0,0
9,88,26,1,0,0,0,0,0,3540,1298,37,12,0
9,88,26,1,0,0,0,0,0,3540,1298,38,12,0
9,88,26,1,0,0,0,0,0,3540,1298,88,23,0
9,88,26,1,0,0,0,0,0,3540,1298,85,27,0
9,88,26,1,0,0,0,0,0,3540,1298,29,11,0
9,88,26,1,0,0,0,0,0,3540,1298,33,11,0
9,88,26,1,0,0,0,0,0,3540,1298,25,15,0
9,88,26,1,0,0,0,0,0,3540,1298,34,25,0
9,88,26,1,0,0,0,0,0,3540,1298,86,25,0
9,88,26,1,0,0,0,0,0,3540,1298,79,29,0
9,88,26,1,0,0,0,0,0,3540,1298,63,8,0
9,88,26,1,0,0,0,0,0,3540,1298,87,8,0
9,88,26,1,0,0,0,0,0,3540,1298,2,13,0
9,88,26,1,0,0,0,0,0,3540,1298,5,13,0
9,88,26,1,0,0,0,0,0,3540,1298,64,13,0
9,88,26,1,0,0,0,0,0,3540,1298,90,24,0
9,88,26,1,0,0,0,0,0,3540,1298,93,24,0
9,88,26,1,0,0,0,0,0,3540,1298,73,0,7
9,88,26,1,0,0,0,0,0,3540,1298,75,0,7
9,88,26,1,0,0,0,0,0,3540,1298,77,0,7
9,88,26,1,0,0,0,0,0,3540,1298,9,0,6
9,88,26,1,0,0,0,0,0,3540,1298,13,0,6
9,88,26,1,0,0,0,0,0,3540,1298,17,0,6
9,88,26,1,0,0,0,0,0,3540,1298,21,0,6
9,88,26,1,0,0,0,0,0,3540,1298,80,0,6
9,88,26,1,0,0,0,0,0,3540,1298,47,0,12
9,88,26,1,0,0,0,0,0,3540,1298,55,0,12
9,88,26,1,0,0,0,0,0,3540,1298,23,0,11
9,88,26,1,0,0,0,0,0,3540,1298,48,0,11
9,88,26,1,0,0,0,0,0,3540,1298,39,0,15
9,88,26,1,0,0,0,0,0,3540,1298,41,0,15
9,88,26,1,0,0,0,0,0,3540,1298,56,0,15
9,88,26,1,0,0,0,0,0,3540,1298,74,0,13
9,88,26,1,0,0,0,0,0,3540,1298,76,0,13
9,88,26,1,0,0,0,0,0,3540,1298,78,0,13
9,88,26,1,0,0,0,0,0,3540,1298,100,0,13
9,88,26,1,0,0,0,0,0,3540,1298,71,0,2
9,88,26,1,0,0,0,0,0,3540,1298,81,0,2
9,88,26,1,0,0,0,0,0,3540,1298,94,0,2
9,88,26,1,0,0,0,0,0,3540,1298,95,0,2
9,88,26,1,0,0,0,0,0,3540,1298,96,0,2
9,88,26,1,0,0,0,0,0,3540,1298,98,0,2
9,88,26,1,0,0,0,0,0,3540,1298,105,0,2
9,88,26,1,0,0,0,0,0,3540,1298,102,0,3
9,88,26,1,0,0,0,0,0,3540,1298,104,0,3
9,88,26,1,0,0,0,0,0,3541,1299,37,12,0
9,88,26,1,0,0,0,0,0,3541,1299,38,12,0
9,88,26,1,0,0,0,0,0,3541,1299,88,23,0
9,88,26,1,0,0,0,0,0,3541,1299,85,27,0
9,88,26,1,0,0,0,0,0,3541,1299,29,11,0
9,88,26,1,0,0,0,0,0,3541,1299,33,11,0
9,88,26,1,0,0,0,0,0,3541,1299,25,15,0
9,88,26,1,0,0,0,0,0,3541,1299,34,25,0
9,88,26,1,0,0,0,0,0,3541,1299,86,25,0
9,88,26,1,0,0,0,0,0,3541,1299,79,29,0
9,88,26,1,0,0,0,0,0,3541,1299,63,8,0
9,88,26,1,0,0,0,0,0,3541,1299,87,8,0
9,88,26,1,0,0,0,0,0,3541,1299,2,13,0
9,88,26,1,0,0,0,0,0,3541,1299,5,13,0
9,88,26,1,0,0,0,0,0,3541,1299,64,13,0
9,88,26,1,0,0,0,0,0,3541,1299,90,24,0
9,88,26,1,0,0,0,0,0,3541,1299,93,24,0
9,88,26,1,0,0,0,0,0,3541,1299,73,0,7
9,88,26,1,0,0,0,0,0,3541,1299,75,0,7
9,88,26,1,0,0,0,0,0,3541,1299,77,0,7
9,88,26,1,0,0,0,0,0,3541,1299,9,0,6
9,88,26,1,0,0,0,0,0,3541,1299,13,0,6
9,88,26,1,0,0,0,0,0,3541,1299,17,0,6
9,88,26,1,0,0,0,0,0,3541,1299,21,0,6
9,88,26,1,0,0,0,0,0,3541,1299,80,0,6
9,88,26,1,0,0,0,0,0,3541,1299,47,0,12
9,88,26,1,0,0,0,0,0,3541,1299,55,0,12
9,88,26,1,0,0,0,0,0,3541,1299,23,0,11
9,88,26,1,0,0,0,0,0,3541,1299,48,0,11
9,88,26,1,0,0,0,0,0,3541,1299,39,0,15
9,88,26,1,0,0,0,0,0,3541,1299,41,0,15
9,88,26,1,0,0,0,0,0,3541,1299,56,0,15
9,88,26,1,0,0,0,0,0,3541,1299,74,0,13
9,88,26,1,0,0,0,0,0,3541,1299,76,0,13
9,88,26,1,0,0,0,0,0,3541,1299,78,0,13
9,88,26,1,0,0,0,0,0,3541,1299,100,0,13
9,88,26,1,0,0,0,0,0,3541,1299,71,0,2
9,88,26,1,0,0,0,0,0,3541,1299,81,0,2
9,88,26,1,0,0,0,0,0,3541,1299,94,0,2
9,88,26,1,0,0,0,0,0,3541,1299,95,0,2
9,88,26,1,0,0,0,0,0,3541,1299,96,0,2
9,88,26,1,0,0,0,0,0,3541,1299,98,0,2
9,88,26,1,0,0,0,0,0,3541,1299,105,0,2
9,88,26,1,0,0,0,0,0,3541,1299,102,0,3
9,88,26,1,0,0,0,0,0,3541,1299,104,0,3
9,88,26,1,0,0,0,0,0,3542,1300,37,12,0
9,88,26,1,0,0,0,0,0,3542,1300,38,12,0
9,88,26,1,0,0,0,0,0,3542,1300,88,23,0
9,88,26,1,0,0,0,0,0,3542,1300,85,27,0
9,88,26,1,0,0,0,0,0,3542,1300,29,11,0
9,88,26,1,0,0,0,0,0,3542,1300,33,11,0
9,88,26,1,0,0,0,0,0,3542,1300,25,15,0
9,88,26,1,0,0,0,0,0,3542,1300,34,25,0
9,88,26,1,0,0,0,0,0,3542,1300,86,25,0
9,88,26,1,0,0,0,0,0,3542,1300,79,29,0
9,88,26,1,0,0,0,0,0,3542,1300,63,8,0
9,88,26,1,0,0,0,0,0,3542,1300,87,8,0
9,88,26,1,0,0,0,0,0,3542,1300,2,13,0
9,88,26,1,0,0,0,0,0,3542,1300,5,13,0
9,88,26,1,0,0,0,0,0,3542,1300,64,13,0
9,88,26,1,0,0,0,0,0,3542,1300,90,24,0
9,88,26,1,0,0,0,0,0,3542,1300,93,24,0
9,88,26,1,0,0,0,0,0,3542,1300,73,0,7
9,88,26,1,0,0,0,0,0,3542,1300,75,0,7
9,88,26,1,0,0,0,0,0,3542,1300,77,0,7
9,88,26,1,0,0,0,0,0,3542,1300,9,0,6
9,88,26,1,0,0,0,0,0,3542,1300,13,0,6
9,88,26,1,0,0,0,0,0,3542,1300,17,0,6
9,88,26,1,0,0,0,0,0,3542,1300,21,0,6
9,88,26,1,0,0,0,0,0,3542,1300,80,0,6
9,88,26,1,0,0,0,0,0,3542,1300,47,0,12
9,88,26,1,0,0,0,0,0,3542,1300,55,0,12
9,88,26,1,0,0,0,0,0,3542,1300,23,0,11
9,88,26,1,0,0,0,0,0,3542,1300,48,0,11
9,88,26,1,0,0,0,0,0,3542,1300,39,0,15
9,88,26,1,0,0,0,0,0,3542,1300,41,0,15
9,88,26,1,0,0,0,0,0,3542,1300,56,0,15
9,88,26,1,0,0,0,0,0,3542,1300,74,0,13
9,88,26,1,0,0,0,0,0,3542,1300,76,0,13
9,88,26,1,0,0,0,0,0,3542,1300,78,0,13
9,88,26,1,0,0,0,0,0,3542,1300,100,0,13
9,88,26,1,0,0,0,0,0,3542,1300,71,0,2
9,88,26,1,0,0,0,0,0,3542,1300,81,0,2
9,88,26,1,0,0,0,0,0,3542,1300,94,0,2
9,88,26,1,0,0,0,0,0,3542,1300,95,0,2
9,88,26,1,0,0,0,0,0,3542,1300,96,0,2
9,88,26,1,0,0,0,0,0,3542,1300,98,0,2
9,88,26,1,0,0,0,0,0,3542,1300,105,0,2
9,88,26,1,0,0,0,0,0,3542,1300,102,0,3
9,88,26,1,0,0,0,0,0,3542,1300,104,0,3
9,88,26,1,0,0,0,0,0,3543,1301,37,12,0
9,88,26,1,0,0,0,0,0,3543,1301,38,12,0
9,88,26,1,0,0,0,0,0,3543,1301,88,23,0
9,88,26,1,0,0,0,0,0,3543,1301,85,27,0
9,88,26,1,0,0,0,0,0,3543,1301,29,11,0
9,88,26,1,0,0,0,0,0,3543,1301,33,11,0
9,88,26,1,0,0,0,0,0,3543,1301,25,15,0
9,88,26,1,0,0,0,0,0,3543,1301,34,25,0
9,88,26,1,0,0,0,0,0,3543,1301,86,25,0
9,88,26,1,0,0,0,0,0,3543,1301,79,29,0
9,88,26,1,0,0,0,0,0,3543,1301,63,8,0
9,88,26,1,0,0,0,0,0,3543,1301,87,8,0
9,88,26,1,0,0,0,0,0,3543,1301,2,13,0
9,88,26,1,0,0,0,0,0,3543,1301,5,13,0
9,88,26,1,0,0,0,0,0,3543,1301,64,13,0
9,88,26,1,0,0,0,0,0,3543,1301,90,24,0
9,88,26,1,0,0,0,0,0,3543,1301,93,24,0
9,88,26,1,0,0,0,0,0,3543,1301,73,0,7
9,88,26,1,0,0,0,0,0,3543,1301,75,0,7
9,88,26,1,0,0,0,0,0,3543,1301,77,0,7
9,88,26,1,0,0,0,0,0,3543,1301,9,0,6
9,88,26,1,0,0,0,0,0,3543,1301,13,0,6
9,88,26,1,0,0,0,0,0,3543,1301,17,0,6
9,88,26,1,0,0,0,0,0,3543,1301,21,0,6
9,88,26,1,0,0,0,0,0,3543,1301,80,0,6
9,88,26,1,0,0,0,0,0,3543,1301,47,0,12
9,88,26,1,0,0,0,0,0,3543,1301,55,0,12
9,88,26,1,0,0,0,0,0,3543,1301,23,0,11
9,88,26,1,0,0,0,0,0,3543,1301,48,0,11
9,88,26,1,0,0,0,0,0,3543,1301,39,0,15
9,88,26,1,0,0,0,0,0,3543,1301,41,0,15
9,88,26,1,0,0,0,0,0,3543,1301,56,0,15
9,88,26,1,0,0,0,0,0,3543,1301,74,0,13
9,88,26,1,0,0,0,0,0,3543,1301,76,0,13
9,88,26,1,0,0,0,0,0,3543,1301,78,0,13
9,88,26,1,0,0,0,0,0,3543,1301,100,0,13
9,88,26,1,0,0,0,0,0,3543,1301,71,0,2
9,88,26,1,0,0,0,0,0,3543,1301,81,0,2
9,88,26,1,0,0,0,0,0,3543,1301,94,0,2
9,88,26,1,0,0,0,0,0,3543,1301,95,0,2
9,88,26,1,0,0,0,0,0,3543,1301,96,0,2
9,88,26,1,0,0,0,0,0,3543,1301,98,0,2
9,88,26,1,0,0,0,0,0,3543,1301,105,0,2
9,88,26,1,0,0,0,0,0,3543,1301,102,0,3
9,88,26,1,0,0,0,0,0,3543,1301,104,0,3
9,88,26,1,0,0,0,0,0,3544,1302,37,12,0
9,88,26,1,0,0,0,0,0,3544,1302,38,12,0
9,88,26,1,0,0,0,0,0,3544,1302,88,23,0
9,88,26,1,0,0,0,0,0,3544,1302,85,27,0
9,88,26,1,0,0,0,0,0,3544,1302,29,11,0
9,88,26,1,0,0,0,0,0,3544,1302,33,11,0
9,88,26,1,0,0,0,0,0,3544,1302,25,15,0
9,88,26,1,0,0,0,0,0,3544,1302,34,25,0
9,88,26,1,0,0,0,0,0,3544,1302,86,25,0
9,88,26,1,0,0,0,0,0,3544,1302,79,29,0
9,88,26,1,0,0,0,0,0,3544,1302,63,8,0
9,88,26,1,0,0,0,0,0,3544,1302,87,8,0
9,88,26,1,0,0,0,0,0,3544,1302,2,13,0
9,88,26,1,0,0,0,0,0,3544,1302,5,13,0
9,88,26,1,0,0,0,0,0,3544,1302,64,13,0
9,88,26,1,0,0,0,0,0,3544,1302,90,24,0
9,88,26,1,0,0,0,0,0,3544,1302,93,24,0
9,88,26,1,0,0,0,0,0,3544,1302,73,0,7
9,88,26,1,0,0,0,0,0,3544,1302,75,0,7
9,88,26,1,0,0,0,0,0,3544,1302,77,0,7
9,88,26,1,0,0,0,0,0,3544,1302,9,0,6
9,88,26,1,0,0,0,0,0,3544,1302,13,0,6
9,88,26,1,0,0,0,0,0,3544,1302,17,0,6
9,88,26,1,0,0,0,0,0,3544,1302,21,0,6
9,88,26,1,0,0,0,0,0,3544,1302,80,0,6
9,88,26,1,0,0,0,0,0,3544,1302,47,0,12
9,88,26,1,0,0,0,0,0,3544,1302,55,0,12
9,88,26,1,0,0,0,0,0,3544,1302,23,0,11
9,88,26,1,0,0,0,0,0,3544,1302,48,0,11
9,88,26,1,0,0,0,0,0,3544,1302,39,0,15
9,88,26,1,0,0,0,0,0,3544,1302,41,0,15
9,88,26,1,0,0,0,0,0,3544,1302,56,0,15
9,88,26,1,0,0,0,0,0,3544,1302,74,0,13
9,88,26,1,0,0,0,0,0,3544,1302,76,0,13
9,88,26,1,0,0,0,0,0,3544,1302,78,0,13
9,88,26,1,0,0,0,0,0,3544,1302,100,0,13
9,88,26,1,0,0,0,0,0,3544,1302,71,0,2
9,88,26,1,0,0,0,0,0,3544,1302,81,0,2
9,88,26,1,0,0,0,0,0,3544,1302,94,0,2
9,88,26,1,0,0,0,0,0,3544,1302,95,0,2
9,88,26,1,0,0,0,0,0,3544,1302,96,0,2
9,88,26,1,0,0,0,0,0,3544,1302,98,0,2
9,88,26,1,0,0,0,0,0,3544,1302,105,0,2
9,88,26,1,0,0,0,0,0,3544,1302,102,0,3
9,88,26,1,0,0,0,0,0,3544,1302,104,0,3
9,88,26,2,0,0,0,0,0,3545,1303,37,12,0
9,88,26,2,0,0,0,0,0,3545,1303,38,12,0
9,88,26,2,0,0,0,0,0,3545,1303,88,23,0
9,88,26,2,0,0,0,0,0,3545,1303,85,27,0
9,88,26,2,0,0,0,0,0,3545,1303,29,11,0
9,88,26,2,0,0,0,0,0,3545,1303,33,11,0
9,88,26,2,0,0,0,0,0,3545,1303,25,15,0
9,88,26,2,0,0,0,0,0,3545,1303,34,25,0
9,88,26,2,0,0,0,0,0,3545,1303,86,25,0
9,88,26,2,0,0,0,0,0,3545,1303,79,29,0
9,88,26,2,0,0,0,0,0,3545,1303,63,8,0
9,88,26,2,0,0,0,0,0,3545,1303,87,8,0
9,88,26,2,0,0,0,0,0,3545,1303,2,13,0
9,88,26,2,0,0,0,0,0,3545,1303,5,13,0
9,88,26,2,0,0,0,0,0,3545,1303,64,13,0
9,88,26,2,0,0,0,0,0,3545,1303,90,24,0
9,88,26,2,0,0,0,0,0,3545,1303,93,24,0
9,88,26,2,0,0,0,0,0,3545,1303,73,0,7
9,88,26,2,0,0,0,0,0,3545,1303,75,0,7
9,88,26,2,0,0,0,0,0,3545,1303,77,0,7
9,88,26,2,0,0,0,0,0,3545,1303,9,0,6
9,88,26,2,0,0,0,0,0,3545,1303,13,0,6
9,88,26,2,0,0,0,0,0,3545,1303,17,0,6
9,88,26,2,0,0,0,0,0,3545,1303,21,0,6
9,88,26,2,0,0,0,0,0,3545,1303,80,0,6
9,88,26,2,0,0,0,0,0,3545,1303,47,0,12
9,88,26,2,0,0,0,0,0,3545,1303,55,0,12
9,88,26,2,0,0,0,0,0,3545,1303,23,0,11
9,88,26,2,0,0,0,0,0,3545,1303,48,0,11
9,88,26,2,0,0,0,0,0,3545,1303,39,0,15
9,88,26,2,0,0,0,0,0,3545,1303,41,0,15
9,88,26,2,0,0,0,0,0,3545,1303,56,0,15
9,88,26,2,0,0,0,0,0,3545,1303,74,0,13
9,88,26,2,0,0,0,0,0,3545,1303,76,0,13
9,88,26,2,0,0,0,0,0,3545,1303,78,0,13
9,88,26,2,0,0,0,0,0,3545,1303,100,0,13
9,88,26,2,0,0,0,0,0,3545,1303,71,0,2
9,88,26,2,0,0,0,0,0,3545,1303,81,0,2
9,88,26,2,0,0,0,0,0,3545,1303,94,0,2
9,88,26,2,0,0,0,0,0,3545,1303,95,0,2
9,88,26,2,0,0,0,0,0,3545,1303,96,0,2
9,88,26,2,0,0,0,0,0,3545,1303,98,0,2
9,88,26,2,0,0,0,0,0,3545,1303,105,0,2
9,88,26,2,0,0,0,0,0,3545,1303,102,0,3
9,88,26,2,0,0,0,0,0,3545,1303,104,0,3
9,88,26,2,0,0,0,0,0,3546,1304,37,12,0
9,88,26,2,0,0,0,0,0,3546,1304,38,12,0
9,88,26,2,0,0,0,0,0,3546,1304,88,23,0
9,88,26,2,0,0,0,0,0,3546,1304,85,27,0
9,88,26,2,0,0,0,0,0,3546,1304,29,11,0
9,88,26,2,0,0,0,0,0,3546,1304,33,11,0
9,88,26,2,0,0,0,0,0,3546,1304,25,15,0
9,88,26,2,0,0,0,0,0,3546,1304,34,25,0
9,88,26,2,0,0,0,0,0,3546,1304,86,25,0
9,88,26,2,0,0,0,0,0,3546,1304,79,29,0
9,88,26,2,0,0,0,0,0,3546,1304,63,8,0
9,88,26,2,0,0,0,0,0,3546,1304,87,8,0
9,88,26,2,0,0,0,0,0,3546,1304,2,13,0
9,88,26,2,0,0,0,0,0,3546,1304,5,13,0
9,88,26,2,0,0,0,0,0,3546,1304,64,13,0
9,88,26,2,0,0,0,0,0,3546,1304,90,24,0
9,88,26,2,0,0,0,0,0,3546,1304,93,24,0
9,88,26,2,0,0,0,0,0,3546,1304,73,0,7
9,88,26,2,0,0,0,0,0,3546,1304,75,0,7
9,88,26,2,0,0,0,0,0,3546,1304,77,0,7
9,88,26,2,0,0,0,0,0,3546,1304,9,0,6
9,88,26,2,0,0,0,0,0,3546,1304,13,0,6
9,88,26,2,0,0,0,0,0,3546,1304,17,0,6
9,88,26,2,0,0,0,0,0,3546,1304,21,0,6
9,88,26,2,0,0,0,0,0,3546,1304,80,0,6
9,88,26,2,0,0,0,0,0,3546,1304,47,0,12
9,88,26,2,0,0,0,0,0,3546,1304,55,0,12
9,88,26,2,0,0,0,0,0,3546,1304,23,0,11
9,88,26,2,0,0,0,0,0,3546,1304,48,0,11
9,88,26,2,0,0,0,0,0,3546,1304,39,0,15
9,88,26,2,0,0,0,0,0,3546,1304,41,0,15
9,88,26,2,0,0,0,0,0,3546,1304,56,0,15
9,88,26,2,0,0,0,0,0,3546,1304,74,0,13
9,88,26,2,0,0,0,0,0,3546,1304,76,0,13
9,88,26,2,0,0,0,0,0,3546,1304,78,0,13
9,88,26,2,0,0,0,0,0,3546,1304,100,0,13
9,88,26,2,0,0,0,0,0,3546,1304,71,0,2
9,88,26,2,0,0,0,0,0,3546,1304,81,0,2
9,88,26,2,0,0,0,0,0,3546,1304,94,0,2
9,88,26,2,0,0,0,0,0,3546,1304,95,0,2
9,88,26,2,0,0,0,0,0,3546,1304,96,0,2
9,88,26,2,0,0,0,0,0,3546,1304,98,0,2
9,88,26,2,0,0,0,0,0,3546,1304,105,0,2
9,88,26,2,0,0,0,0,0,3546,1304,102,0,3
9,88,26,2,0,0,0,0,0,3546,1304,104,0,3
9,88,26,2,0,0,0,0,0,3547,1305,37,12,0
9,88,26,2,0,0,0,0,0,3547,1305,38,12,0
9,88,26,2,0,0,0,0,0,3547,1305,88,23,0
9,88,26,2,0,0,0,0,0,3547,1305,85,27,0
9,88,26,2,0,0,0,0,0,3547,1305,29,11,0
9,88,26,2,0,0,0,0,0,3547,1305,33,11,0
9,88,26,2,0,0,0,0,0,3547,1305,25,15,0
9,88,26,2,0,0,0,0,0,3547,1305,34,25,0
9,88,26,2,0,0,0,0,0,3547,1305,86,25,0
9,88,26,2,0,0,0,0,0,3547,1305,79,29,0
9,88,26,2,0,0,0,0,0,3547,1305,63,8,0
9,88,26,2,0,0,0,0,0,3547,1305,87,8,0
9,88,26,2,0,0,0,0,0,3547,1305,2,13,0
9,88,26,2,0,0,0,0,0,3547,1305,5,13,0
9,88,26,2,0,0,0,0,0,3547,1305,64,13,0
9,88,26,2,0,0,0,0,0,3547,1305,90,24,0
9,88,26,2,0,0,0,0,0,3547,1305,93,24,0
9,88,26,2,0,0,0,0,0,3547,1305,73,0,7
9,88,26,2,0,0,0,0,0,3547,1305,75,0,7
9,88,26,2,0,0,0,0,0,3547,1305,77,0,7
9,88,26,2,0,0,0,0,0,3547,1305,9,0,6
9,88,26,2,0,0,0,0,0,3547,1305,13,0,6
9,88,26,2,0,0,0,0,0,3547,1305,17,0,6
9,88,26,2,0,0,0,0,0,3547,1305,21,0,6
9,88,26,2,0,0,0,0,0,3547,1305,80,0,6
9,88,26,2,0,0,0,0,0,3547,1305,47,0,12
9,88,26,2,0,0,0,0,0,3547,1305,55,0,12
9,88,26,2,0,0,0,0,0,3547,1305,23,0,11
9,88,26,2,0,0,0,0,0,3547,1305,48,0,11
9,88,26,2,0,0,0,0,0,3547,1305,39,0,15
9,88,26,2,0,0,0,0,0,3547,1305,41,0,15
9,88,26,2,0,0,0,0,0,3547,1305,56,0,15
9,88,26,2,0,0,0,0,0,3547,1305,74,0,13
9,88,26,2,0,0,0,0,0,3547,1305,76,0,13
9,88,26,2,0,0,0,0,0,3547,1305,78,0,13
9,88,26,2,0,0,0,0,0,3547,1305,100,0,13
9,88,26,2,0,0,0,0,0,3547,1305,71,0,2
9,88,26,2,0,0,0,0,0,3547,1305,81,0,2
9,88,26,2,0,0,0,0,0,3547,1305,94,0,2
9,88,26,2,0,0,0,0,0,3547,1305,95,0,2
9,88,26,2,0,0,0,0,0,3547,1305,96,0,2
9,88,26,2,0,0,0,0,0,3547,1305,98,0,2
9,88,26,2,0,0,0,0,0,3547,1305,105,0,2
9,88,26,2,0,0,0,0,0,3547,1305,102,0,3
9,88,26,2,0,0,0,0,0,3547,1305,104,0,3
9,88,26,1,0,0,0,0,0,3548,1306,37,12,0
9,88,26,1,0,0,0,0,0,3548,1306,38,12,0
9,88,26,1,0,0,0,0,0,3548,1306,88,23,0
9,88,26,1,0,0,0,0,0,3548,1306,85,27,0
9,88,26,1,0,0,0,0,0,3548,1306,29,11,0
9,88,26,1,0,0,0,0,0,3548,1306,33,11,0
9,88,26,1,0,0,0,0,0,3548,1306,25,15,0
9,88,26,1,0,0,0,0,0,3548,1306,34,25,0
9,88,26,1,0,0,0,0,0,3548,1306,86,25,0
9,88,26,1,0,0,0,0,0,3548,1306,79,29,0
9,88,26,1,0,0,0,0,0,3548,1306,63,8,0
9,88,26,1,0,0,0,0,0,3548,1306,87,8,0
9,88,26,1,0,0,0,0,0,3548,1306,2,13,0
9,88,26,1,0,0,0,0,0,3548,1306,5,13,0
9,88,26,1,0,0,0,0,0,3548,1306,64,13,0
9,88,26,1,0,0,0,0,0,3548,1306,90,24,0
9,88,26,1,0,0,0,0,0,3548,1306,93,24,0
9,88,26,1,0,0,0,0,0,3548,1306,73,0,7
9,88,26,1,0,0,0,0,0,3548,1306,75,0,7
9,88,26,1,0,0,0,0,0,3548,1306,77,0,7
9,88,26,1,0,0,0,0,0,3548,1306,9,0,6
9,88,26,1,0,0,0,0,0,3548,1306,13,0,6
9,88,26,1,0,0,0,0,0,3548,1306,17,0,6
9,88,26,1,0,0,0,0,0,3548,1306,21,0,6
9,88,26,1,0,0,0,0,0,3548,1306,80,0,6
9,88,26,1,0,0,0,0,0,3548,1306,47,0,12
9,88,26,1,0,0,0,0,0,3548,1306,55,0,12
9,88,26,1,0,0,0,0,0,3548,1306,23,0,11
9,88,26,1,0,0,0,0,0,3548,1306,48,0,11
9,88,26,1,0,0,0,0,0,3548,1306,39,0,15
9,88,26,1,0,0,0,0,0,3548,1306,41,0,15
9,88,26,1,0,0,0,0,0,3548,1306,56,0,15
9,88,26,1,0,0,0,0,0,3548,1306,74,0,13
9,88,26,1,0,0,0,0,0,3548,1306,76,0,13
9,88,26,1,0,0,0,0,0,3548,1306,78,0,13
9,88,26,1,0,0,0,0,0,3548,1306,100,0,13
9,88,26,1,0,0,0,0,0,3548,1306,71,0,2
9,88,26,1,0,0,0,0,0,3548,1306,81,0,2
