fk_id_crp,fk_id_phases,fk_id_flagship,fk_id_cci,fk_id_srf,fk_id_sdg,fk_id_gender_level,fk_id_youth_level,fk_id_capdev_level,fk_id_climate_level,fk_id_risk_level,fk_id_main_risk,fk_id_milestone_level_change,fk_id_powb_outcome,fk_id_powb_milestone
5,75,23,0,10,32,1,1,1,2,2,3,2,367,478
5,75,23,12,0,47,1,1,1,2,2,3,2,367,478
5,75,23,12,0,55,1,1,1,2,2,3,2,367,478
5,75,23,0,8,63,1,1,2,2,1,0,3,367,479
5,75,23,0,8,87,1,1,2,2,1,0,3,367,479
5,75,23,0,10,28,1,1,2,2,1,0,3,367,479
5,75,23,0,10,32,1,1,2,2,1,0,3,367,479
5,75,23,12,0,47,1,1,2,2,1,0,3,367,479
5,75,23,12,0,55,1,1,2,2,1,0,3,367,479
5,75,24,0,25,34,2,2,2,3,1,0,2,368,480
5,75,24,0,25,86,2,2,2,3,1,0,2,368,480
5,75,24,0,22,89,2,1,3,3,1,0,2,369,481
5,75,24,0,22,91,2,1,3,3,1,0,2,369,481
5,75,24,0,22,92,2,1,3,3,1,0,2,369,481
5,75,24,0,26,35,2,1,3,3,1,0,2,369,481
5,75,24,0,26,51,2,1,3,3,1,0,2,369,481
5,75,24,0,26,52,2,1,3,3,1,0,2,369,481
5,75,24,0,26,53,2,1,3,3,1,0,2,369,481
5,75,24,0,26,68,2,1,3,3,1,0,2,369,481
5,75,24,0,30,36,2,1,3,3,1,0,2,369,481
5,75,24,0,30,83,2,1,3,3,1,0,2,369,481
5,75,24,0,22,89,2,1,2,3,1,0,1,369,482
5,75,24,0,22,91,2,1,2,3,1,0,1,369,482
5,75,24,0,22,92,2,1,2,3,1,0,1,369,482
5,75,24,0,26,35,2,1,2,3,1,0,1,369,482
5,75,24,0,26,51,2,1,2,3,1,0,1,369,482
5,75,24,0,26,52,2,1,2,3,1,0,1,369,482
5,75,24,0,26,53,2,1,2,3,1,0,1,369,482
5,75,24,0,26,68,2,1,2,3,1,0,1,369,482
5,75,24,0,30,36,2,1,2,3,1,0,1,369,482
5,75,24,0,30,83,2,1,2,3,1,0,1,369,482
5,75,24,0,25,34,2,2,2,3,1,0,1,370,483
5,75,24,0,25,86,2,2,2,3,1,0,1,370,483
5,75,24,0,22,89,1,1,2,1,1,0,2,371,484
5,75,24,0,22,91,1,1,2,1,1,0,2,371,484
5,75,24,0,22,92,1,1,2,1,1,0,2,371,484
5,75,24,0,28,84,1,1,2,1,1,0,2,371,484
5,75,24,0,30,36,1,1,2,3,1,0,1,372,485
5,75,24,0,30,83,1,1,2,3,1,0,1,372,485
5,75,25,13,0,74,2,1,2,1,1,0,3,373,486
5,75,25,13,0,76,2,1,2,1,1,0,3,373,486
5,75,25,13,0,78,2,1,2,1,1,0,3,373,486
5,75,25,13,0,100,2,1,2,1,1,0,3,373,486
5,75,25,11,0,23,3,1,2,1,1,0,3,374,487
5,75,25,11,0,48,3,1,2,1,1,0,3,374,487
5,75,25,0,6,59,1,1,2,1,1,0,2,375,488
5,75,25,0,4,27,1,1,2,1,1,0,3,376,489
5,75,25,0,4,31,1,1,2,1,1,0,3,376,489
5,75,25,0,4,43,1,1,2,1,1,0,3,376,489
5,75,25,0,4,60,1,1,2,1,1,0,3,376,489
5,75,25,0,6,59,1,1,2,1,1,0,3,376,489
9,92,26,0,11,29,1,1,2,2,1,0,1,318,402
9,92,26,0,11,33,1,1,2,2,1,0,1,318,402
9,92,26,0,29,79,1,1,2,2,1,0,1,318,402
9,92,26,13,0,74,1,1,2,2,1,0,1,318,402
9,92,26,13,0,76,1,1,2,2,1,0,1,318,402
9,92,26,13,0,78,1,1,2,2,1,0,1,318,402
9,92,26,13,0,100,1,1,2,2,1,0,1,318,402
9,92,26,0,12,37,2,1,2,2,1,0,1,319,403
9,92,26,0,12,38,2,1,2,2,1,0,1,319,403
9,92,26,0,23,88,2,1,2,2,1,0,1,319,403
9,92,26,15,0,39,2,1,2,2,1,0,1,319,403
9,92,26,15,0,41,2,1,2,2,1,0,1,319,403
9,92,26,15,0,56,2,1,2,2,1,0,1,319,403
9,92,26,0,8,63,2,2,2,2,1,0,1,320,404
9,92,26,0,8,87,2,2,2,2,1,0,1,320,404
9,92,26,7,0,73,2,2,2,2,1,0,1,320,404
9,92,26,7,0,75,2,2,2,2,1,0,1,320,404
9,92,26,7,0,77,2,2,2,2,1,0,1,320,404
9,92,27,0,6,59,2,2,3,3,1,0,2,321,405
9,92,27,0,26,35,2,2,3,3,1,0,2,321,405
9,92,27,0,26,51,2,2,3,3,1,0,2,321,405
9,92,27,0,26,52,2,2,3,3,1,0,2,321,405
9,92,27,0,26,53,2,2,3,3,1,0,2,321,405
9,92,27,0,26,68,2,2,3,3,1,0,2,321,405
9,92,27,0,6,59,2,2,2,2,1,0,1,322,406
9,92,27,0,15,25,2,2,2,2,1,0,1,322,406
9,92,27,0,25,34,2,2,2,2,1,0,1,322,406
9,92,27,0,25,86,2,2,2,2,1,0,1,322,406
9,92,27,0,6,59,3,3,2,2,1,0,1,323,407
9,92,27,0,25,34,3,3,2,2,1,0,1,323,407
9,92,27,0,25,86,3,3,2,2,1,0,1,323,407
9,92,27,0,5,61,3,2,2,2,1,0,1,324,408
9,92,27,0,5,69,3,2,2,2,1,0,1,324,408
9,92,27,0,15,25,3,2,2,2,1,0,1,324,408
9,92,27,0,22,89,3,2,2,2,1,0,1,324,408
9,92,27,0,22,91,3,2,2,2,1,0,1,324,408
9,92,27,0,22,92,3,2,2,2,1,0,1,324,408
9,92,27,2,0,71,2,2,2,2,1,0,1,325,409
9,92,27,2,0,81,2,2,2,2,1,0,1,325,409
9,92,27,2,0,94,2,2,2,2,1,0,1,325,409
9,92,27,2,0,95,2,2,2,2,1,0,1,325,409
9,92,27,2,0,96,2,2,2,2,1,0,1,325,409
9,92,27,2,0,98,2,2,2,2,1,0,1,325,409
9,92,27,2,0,105,2,2,2,2,1,0,1,325,409
9,92,27,0,22,89,1,1,2,3,1,0,2,326,410
9,92,27,0,22,91,1,1,2,3,1,0,2,326,410
9,92,27,0,22,92,1,1,2,3,1,0,2,326,410
9,92,28,0,4,27,2,2,2,2,2,7,2,327,411
9,92,28,0,4,31,2,2,2,2,2,7,2,327,411
9,92,28,0,4,43,2,2,2,2,2,7,2,327,411
9,92,28,0,4,60,2,2,2,2,2,7,2,327,411
9,92,28,10,0,3,2,2,2,2,2,7,2,327,411
9,92,28,10,0,6,2,2,2,2,2,7,2,327,411
9,92,28,0,4,27,2,2,2,2,2,2,1,328,412
9,92,28,0,4,31,2,2,2,2,2,2,1,328,412
9,92,28,0,4,43,2,2,2,2,2,2,1,328,412
9,92,28,0,4,60,2,2,2,2,2,2,1,328,412
9,92,28,10,0,3,2,2,2,2,2,2,1,328,412
9,92,28,10,0,6,2,2,2,2,2,2,1,328,412
9,92,28,0,5,61,2,2,2,3,2,6,2,329,413
9,92,28,0,5,69,2,2,2,3,2,6,2,329,413
9,92,28,10,0,3,2,2,2,3,2,6,2,329,413
9,92,28,10,0,6,2,2,2,3,2,6,2,329,413
9,92,29,0,22,89,2,1,3,2,1,0,3,330,414
9,92,29,0,22,91,2,1,3,2,1,0,3,330,414
9,92,29,0,22,92,2,1,3,2,1,0,3,330,414
9,92,29,13,0,74,2,1,3,2,1,0,3,330,414
9,92,29,13,0,76,2,1,3,2,1,0,3,330,414
9,92,29,13,0,78,2,1,3,2,1,0,3,330,414
9,92,29,13,0,100,2,1,3,2,1,0,3,330,414
9,92,29,0,28,84,2,1,2,2,1,0,2,331,415
9,92,29,10,0,3,2,1,2,2,1,0,2,331,415
9,92,29,10,0,6,2,1,2,2,1,0,2,331,415
9,92,29,11,0,23,2,1,2,2,1,0,2,331,415
9,92,29,11,0,48,2,1,2,2,1,0,2,331,415
9,92,29,0,14,24,2,1,2,2,1,0,1,332,416
9,92,29,0,15,25,2,1,2,2,1,0,1,332,416
9,92,29,10,0,3,2,1,2,2,1,0,1,332,416
9,92,29,10,0,6,2,1,2,2,1,0,1,332,416
9,92,29,0,22,89,3,2,2,3,1,0,1,333,417
9,92,29,0,22,91,3,2,2,3,1,0,1,333,417
9,92,29,0,22,92,3,2,2,3,1,0,1,333,417
9,92,30,6,0,9,2,1,2,3,1,0,1,334,418
9,92,30,6,0,13,2,1,2,3,1,0,1,334,418
9,92,30,6,0,17,2,1,2,3,1,0,1,334,418
9,92,30,6,0,21,2,1,2,3,1,0,1,334,418
9,92,30,6,0,80,2,1,2,3,1,0,1,334,418
9,92,30,9,0,0,2,1,2,3,1,0,1,335,419
9,92,30,9,0,0,2,1,2,3,1,0,1,336,420
9,92,30,9,0,0,2,1,2,3,1,0,1,337,421
15,143,41,15,0,39,2,1,1,2,1,0,1,471,597
15,143,41,15,0,41,2,1,1,2,1,0,1,471,597
15,143,41,15,0,56,2,1,1,2,1,0,1,471,597
15,143,41,15,0,39,3,2,2,1,1,0,3,471,598
15,143,41,15,0,41,3,2,2,1,1,0,3,471,598
15,143,41,15,0,56,3,2,2,1,1,0,3,471,598
15,143,41,15,0,39,2,1,1,2,1,0,2,472,599
15,143,41,15,0,41,2,1,1,2,1,0,2,472,599
15,143,41,15,0,56,2,1,1,2,1,0,2,472,599
15,143,41,15,0,39,2,1,1,1,1,0,3,473,600
15,143,41,15,0,41,2,1,1,1,1,0,3,473,600
15,143,41,15,0,56,2,1,1,1,1,0,3,473,600
15,143,42,0,11,29,1,1,3,2,1,0,3,474,601
15,143,42,0,11,33,1,1,3,2,1,0,3,474,601
15,143,42,0,11,29,1,1,3,2,2,1,3,474,602
15,143,42,0,11,33,1,1,3,2,2,1,3,474,602
15,143,42,0,11,29,1,1,3,2,1,0,3,474,603
15,143,42,0,11,33,1,1,3,2,1,0,3,474,603
15,143,42,0,11,29,1,1,3,2,1,0,3,474,604
15,143,42,0,11,33,1,1,3,2,1,0,3,474,604
15,143,42,0,11,29,1,1,3,2,2,3,3,475,605
15,143,42,0,11,33,1,1,3,2,2,3,3,475,605
15,143,42,0,11,29,1,1,3,2,1,0,3,475,606
15,143,42,0,11,33,1,1,3,2,1,0,3,475,606
15,143,42,0,11,29,1,1,3,2,1,0,1,475,607
15,143,42,0,11,33,1,1,3,2,1,0,1,475,607
15,143,43,0,9,65,2,1,1,1,0,0,1,476,608
15,143,43,0,9,66,2,1,1,1,0,0,1,476,608
15,143,43,0,9,65,2,2,2,1,0,0,2,476,609
15,143,43,0,9,66,2,2,2,1,0,0,2,476,609
15,143,43,2,0,71,1,1,1,2,1,0,1,477,610
15,143,43,2,0,81,1,1,1,2,1,0,1,477,610
15,143,43,2,0,94,1,1,1,2,1,0,1,477,610
15,143,43,2,0,95,1,1,1,2,1,0,1,477,610
15,143,43,2,0,96,1,1,1,2,1,0,1,477,610
15,143,43,2,0,98,1,1,1,2,1,0,1,477,610
15,143,43,2,0,105,1,1,1,2,1,0,1,477,610
15,143,43,0,11,29,2,1,2,1,0,0,3,478,611
15,143,43,0,11,33,2,1,2,1,0,0,3,478,611
15,143,43,0,11,29,2,1,1,3,0,0,3,478,612
15,143,43,0,11,33,2,1,1,3,0,0,3,478,612
15,143,43,4,0,101,2,1,3,2,0,0,2,479,613
15,143,43,4,0,103,2,1,3,2,0,0,2,479,613
15,143,43,0,2,8,1,1,2,1,0,0,0,480,614
15,143,43,0,2,12,1,1,2,1,0,0,0,480,614
15,143,43,0,2,16,1,1,2,1,0,0,0,480,614
15,143,43,0,2,20,1,1,2,1,0,0,0,480,614
15,143,43,0,2,8,2,1,3,1,0,0,3,481,615
15,143,43,0,2,12,2,1,3,1,0,0,3,481,615
15,143,43,0,2,16,2,1,3,1,0,0,3,481,615
15,143,43,0,2,20,2,1,3,1,0,0,3,481,615
15,143,43,12,0,47,2,1,2,1,0,0,3,482,616
15,143,43,12,0,55,2,1,2,1,0,0,3,482,616
15,143,44,0,10,28,1,1,1,1,1,0,3,483,617
15,143,44,0,10,32,1,1,1,1,1,0,3,483,617
15,143,44,2,0,71,4,4,3,2,2,6,3,484,618
15,143,44,2,0,81,4,4,3,2,2,6,3,484,618
15,143,44,2,0,94,4,4,3,2,2,6,3,484,618
15,143,44,2,0,95,4,4,3,2,2,6,3,484,618
15,143,44,2,0,96,4,4,3,2,2,6,3,484,618
15,143,44,2,0,98,4,4,3,2,2,6,3,484,618
15,143,44,2,0,105,4,4,3,2,2,6,3,484,618
15,143,44,15,0,39,1,1,3,2,0,0,1,485,619
15,143,44,15,0,41,1,1,3,2,0,0,1,485,619
15,143,44,15,0,56,1,1,3,2,0,0,1,485,619
15,143,44,12,0,47,1,1,3,1,1,0,1,486,620
15,143,44,12,0,55,1,1,3,1,1,0,1,486,620
15,143,44,0,13,2,1,1,1,3,2,6,1,487,621
15,143,44,0,13,5,1,1,1,3,2,6,1,487,621
15,143,44,0,13,64,1,1,1,3,2,6,1,487,621
16,160,45,15,0,39,2,1,1,2,1,0,1,377,490
16,160,45,15,0,41,2,1,1,2,1,0,1,377,490
16,160,45,15,0,56,2,1,1,2,1,0,1,377,490
16,160,45,15,0,39,3,2,2,1,1,0,3,377,491
16,160,45,15,0,41,3,2,2,1,1,0,3,377,491
16,160,45,15,0,56,3,2,2,1,1,0,3,377,491
16,160,45,15,0,39,2,1,1,2,1,0,2,378,492
16,160,45,15,0,41,2,1,1,2,1,0,2,378,492
16,160,45,15,0,56,2,1,1,2,1,0,2,378,492
16,160,45,15,0,39,2,1,1,1,1,0,3,379,493
16,160,45,15,0,41,2,1,1,1,1,0,3,379,493
16,160,45,15,0,56,2,1,1,1,1,0,3,379,493
16,160,46,0,11,29,1,1,3,3,1,0,3,380,494
16,160,46,0,11,33,1,1,3,3,1,0,3,380,494
16,160,46,0,11,29,1,1,3,2,1,0,3,380,495
16,160,46,0,11,33,1,1,3,2,1,0,3,380,495
16,160,46,0,11,29,1,1,3,2,1,0,3,380,496
16,160,46,0,11,33,1,1,3,2,1,0,3,380,496
16,160,46,0,11,29,1,1,3,2,1,0,1,380,497
16,160,46,0,11,33,1,1,3,2,1,0,1,380,497
16,160,46,0,11,29,1,1,3,2,2,3,3,381,498
16,160,46,0,11,33,1,1,3,2,2,3,3,381,498
16,160,46,0,11,29,1,1,3,2,1,0,3,381,499
16,160,46,0,11,33,1,1,3,2,1,0,3,381,499
16,160,46,0,11,29,2,2,3,2,2,3,3,381,500
16,160,46,0,11,33,2,2,3,2,2,3,3,381,500
16,160,47,4,0,101,1,1,3,3,0,0,3,382,501
16,160,47,4,0,103,1,1,3,3,0,0,3,382,501
16,160,47,0,2,8,3,2,3,3,0,0,1,383,502
16,160,47,0,2,12,3,2,3,3,0,0,1,383,502
16,160,47,0,2,16,3,2,3,3,0,0,1,383,502
16,160,47,0,2,20,3,2,3,3,0,0,1,383,502
16,160,47,0,2,8,0,0,0,0,0,0,1,383,503
16,160,47,0,2,12,0,0,0,0,0,0,1,383,503
16,160,47,0,2,16,0,0,0,0,0,0,1,383,503
16,160,47,0,2,20,0,0,0,0,0,0,1,383,503
16,160,47,0,9,65,2,2,3,2,0,0,3,384,504
16,160,47,0,9,66,2,2,3,2,0,0,3,384,504
16,160,47,4,0,101,1,1,3,1,1,0,3,385,505
16,160,47,4,0,103,1,1,3,1,1,0,3,385,505
16,160,47,0,10,28,2,2,3,3,0,0,2,386,506
16,160,47,0,10,32,2,2,3,3,0,0,2,386,506
16,160,47,0,14,24,3,2,3,2,1,0,2,387,507
16,160,48,0,10,28,1,1,1,1,1,0,1,388,508
16,160,48,0,10,32,1,1,1,1,1,0,1,388,508
16,160,48,0,10,28,1,1,3,1,1,0,1,388,509
16,160,48,0,10,32,1,1,3,1,1,0,1,388,509
16,160,48,0,10,28,1,1,2,1,1,0,1,388,510
16,160,48,0,10,32,1,1,2,1,1,0,1,388,510
16,160,48,2,0,71,2,2,2,1,1,0,1,389,511
16,160,48,2,0,81,2,2,2,1,1,0,1,389,511
16,160,48,2,0,94,2,2,2,1,1,0,1,389,511
16,160,48,2,0,95,2,2,2,1,1,0,1,389,511
16,160,48,2,0,96,2,2,2,1,1,0,1,389,511
16,160,48,2,0,98,2,2,2,1,1,0,1,389,511
16,160,48,2,0,105,2,2,2,1,1,0,1,389,511
16,160,48,15,0,39,1,1,1,1,2,3,3,390,512
16,160,48,15,0,41,1,1,1,1,2,3,3,390,512
16,160,48,15,0,56,1,1,1,1,2,3,3,390,512
16,160,48,12,0,47,1,2,1,1,2,6,1,391,513
16,160,48,12,0,55,1,2,1,1,2,6,1,391,513
16,160,48,0,13,2,1,1,1,1,1,0,1,392,514
16,160,48,0,13,5,1,1,1,1,1,0,1,392,514
16,160,48,0,13,64,1,1,1,1,1,0,1,392,514
19,181,49,7,0,73,1,1,2,1,0,0,2,278,287
19,181,49,7,0,75,1,1,2,1,0,0,2,278,287
19,181,49,7,0,77,1,1,2,1,0,0,2,278,287
19,181,49,2,0,71,1,1,2,1,0,0,2,278,287
19,181,49,2,0,81,1,1,2,1,0,0,2,278,287
19,181,49,2,0,94,1,1,2,1,0,0,2,278,287
19,181,49,2,0,95,1,1,2,1,0,0,2,278,287
19,181,49,2,0,96,1,1,2,1,0,0,2,278,287
19,181,49,2,0,98,1,1,2,1,0,0,2,278,287
19,181,49,2,0,105,1,1,2,1,0,0,2,278,287
19,181,49,4,0,101,1,1,2,1,0,0,2,278,287
19,181,49,4,0,103,1,1,2,1,0,0,2,278,287
19,181,49,3,0,102,1,1,2,1,0,0,2,278,287
19,181,49,3,0,104,1,1,2,1,0,0,2,278,287
19,181,49,7,0,73,1,1,1,1,0,0,2,278,288
19,181,49,7,0,75,1,1,1,1,0,0,2,278,288
19,181,49,7,0,77,1,1,1,1,0,0,2,278,288
19,181,49,2,0,71,1,1,1,1,0,0,2,278,288
19,181,49,2,0,81,1,1,1,1,0,0,2,278,288
19,181,49,2,0,94,1,1,1,1,0,0,2,278,288
19,181,49,2,0,95,1,1,1,1,0,0,2,278,288
19,181,49,2,0,96,1,1,1,1,0,0,2,278,288
19,181,49,2,0,98,1,1,1,1,0,0,2,278,288
19,181,49,2,0,105,1,1,1,1,0,0,2,278,288
19,181,49,4,0,101,1,1,1,1,0,0,2,278,288
19,181,49,4,0,103,1,1,1,1,0,0,2,278,288
19,181,49,3,0,102,1,1,1,1,0,0,2,278,288
19,181,49,3,0,104,1,1,1,1,0,0,2,278,288
19,181,49,7,0,73,1,1,3,1,0,0,2,278,289
19,181,49,7,0,75,1,1,3,1,0,0,2,278,289
19,181,49,7,0,77,1,1,3,1,0,0,2,278,289
19,181,49,2,0,71,1,1,3,1,0,0,2,278,289
19,181,49,2,0,81,1,1,3,1,0,0,2,278,289
19,181,49,2,0,94,1,1,3,1,0,0,2,278,289
19,181,49,2,0,95,1,1,3,1,0,0,2,278,289
19,181,49,2,0,96,1,1,3,1,0,0,2,278,289
19,181,49,2,0,98,1,1,3,1,0,0,2,278,289
19,181,49,2,0,105,1,1,3,1,0,0,2,278,289
19,181,49,4,0,101,1,1,3,1,0,0,2,278,289
19,181,49,4,0,103,1,1,3,1,0,0,2,278,289
19,181,49,3,0,102,1,1,3,1,0,0,2,278,289
19,181,49,3,0,104,1,1,3,1,0,0,2,278,289
19,181,49,11,0,23,1,1,1,1,0,0,3,279,290
19,181,49,11,0,48,1,1,1,1,0,0,3,279,290
19,181,49,15,0,39,1,1,1,1,0,0,3,279,290
19,181,49,15,0,41,1,1,1,1,0,0,3,279,290
19,181,49,15,0,56,1,1,1,1,0,0,3,279,290
19,181,49,2,0,71,1,1,1,1,0,0,3,279,290
19,181,49,2,0,81,1,1,1,1,0,0,3,279,290
19,181,49,2,0,94,1,1,1,1,0,0,3,279,290
19,181,49,2,0,95,1,1,1,1,0,0,3,279,290
19,181,49,2,0,96,1,1,1,1,0,0,3,279,290
19,181,49,2,0,98,1,1,1,1,0,0,3,279,290
19,181,49,2,0,105,1,1,1,1,0,0,3,279,290
19,181,49,4,0,101,1,1,1,1,0,0,3,279,290
19,181,49,4,0,103,1,1,1,1,0,0,3,279,290
19,181,49,3,0,102,1,1,1,1,0,0,3,279,290
19,181,49,3,0,104,1,1,1,1,0,0,3,279,290
19,181,49,11,0,23,1,1,1,1,0,0,3,279,291
19,181,49,11,0,48,1,1,1,1,0,0,3,279,291
19,181,49,15,0,39,1,1,1,1,0,0,3,279,291
19,181,49,15,0,41,1,1,1,1,0,0,3,279,291
19,181,49,15,0,56,1,1,1,1,0,0,3,279,291
19,181,49,2,0,71,1,1,1,1,0,0,3,279,291
19,181,49,2,0,81,1,1,1,1,0,0,3,279,291
19,181,49,2,0,94,1,1,1,1,0,0,3,279,291
19,181,49,2,0,95,1,1,1,1,0,0,3,279,291
19,181,49,2,0,96,1,1,1,1,0,0,3,279,291
19,181,49,2,0,98,1,1,1,1,0,0,3,279,291
19,181,49,2,0,105,1,1,1,1,0,0,3,279,291
19,181,49,4,0,101,1,1,1,1,0,0,3,279,291
19,181,49,4,0,103,1,1,1,1,0,0,3,279,291
19,181,49,3,0,102,1,1,1,1,0,0,3,279,291
19,181,49,3,0,104,1,1,1,1,0,0,3,279,291
19,181,49,11,0,23,1,1,1,1,0,0,3,279,292
19,181,49,11,0,48,1,1,1,1,0,0,3,279,292
19,181,49,15,0,39,1,1,1,1,0,0,3,279,292
19,181,49,15,0,41,1,1,1,1,0,0,3,279,292
19,181,49,15,0,56,1,1,1,1,0,0,3,279,292
19,181,49,2,0,71,1,1,1,1,0,0,3,279,292
19,181,49,2,0,81,1,1,1,1,0,0,3,279,292
19,181,49,2,0,94,1,1,1,1,0,0,3,279,292
19,181,49,2,0,95,1,1,1,1,0,0,3,279,292
19,181,49,2,0,96,1,1,1,1,0,0,3,279,292
19,181,49,2,0,98,1,1,1,1,0,0,3,279,292
19,181,49,2,0,105,1,1,1,1,0,0,3,279,292
19,181,49,4,0,101,1,1,1,1,0,0,3,279,292
19,181,49,4,0,103,1,1,1,1,0,0,3,279,292
19,181,49,3,0,102,1,1,1,1,0,0,3,279,292
19,181,49,3,0,104,1,1,1,1,0,0,3,279,292
19,181,49,11,0,23,1,1,1,1,0,0,3,279,293
19,181,49,11,0,48,1,1,1,1,0,0,3,279,293
19,181,49,15,0,39,1,1,1,1,0,0,3,279,293
19,181,49,15,0,41,1,1,1,1,0,0,3,279,293
19,181,49,15,0,56,1,1,1,1,0,0,3,279,293
19,181,49,2,0,71,1,1,1,1,0,0,3,279,293
19,181,49,2,0,81,1,1,1,1,0,0,3,279,293
19,181,49,2,0,94,1,1,1,1,0,0,3,279,293
19,181,49,2,0,95,1,1,1,1,0,0,3,279,293
19,181,49,2,0,96,1,1,1,1,0,0,3,279,293
19,181,49,2,0,98,1,1,1,1,0,0,3,279,293
19,181,49,2,0,105,1,1,1,1,0,0,3,279,293
19,181,49,4,0,101,1,1,1,1,0,0,3,279,293
19,181,49,4,0,103,1,1,1,1,0,0,3,279,293
19,181,49,3,0,102,1,1,1,1,0,0,3,279,293
19,181,49,3,0,104,1,1,1,1,0,0,3,279,293
19,181,49,7,0,73,1,1,1,1,0,0,3,280,294
19,181,49,7,0,75,1,1,1,1,0,0,3,280,294
19,181,49,7,0,77,1,1,1,1,0,0,3,280,294
19,181,49,15,0,39,1,1,1,1,0,0,3,280,294
19,181,49,15,0,41,1,1,1,1,0,0,3,280,294
19,181,49,15,0,56,1,1,1,1,0,0,3,280,294
19,181,49,4,0,101,1,1,1,1,0,0,3,280,294
19,181,49,4,0,103,1,1,1,1,0,0,3,280,294
19,181,49,3,0,102,1,1,1,1,0,0,3,280,294
19,181,49,3,0,104,1,1,1,1,0,0,3,280,294
19,181,49,7,0,73,1,1,1,1,0,0,2,280,295
19,181,49,7,0,75,1,1,1,1,0,0,2,280,295
19,181,49,7,0,77,1,1,1,1,0,0,2,280,295
19,181,49,15,0,39,1,1,1,1,0,0,2,280,295
19,181,49,15,0,41,1,1,1,1,0,0,2,280,295
19,181,49,15,0,56,1,1,1,1,0,0,2,280,295
19,181,49,4,0,101,1,1,1,1,0,0,2,280,295
19,181,49,4,0,103,1,1,1,1,0,0,2,280,295
19,181,49,3,0,102,1,1,1,1,0,0,2,280,295
19,181,49,3,0,104,1,1,1,1,0,0,2,280,295
19,181,49,7,0,73,1,1,3,1,0,0,3,280,296
19,181,49,7,0,75,1,1,3,1,0,0,3,280,296
19,181,49,7,0,77,1,1,3,1,0,0,3,280,296
19,181,49,15,0,39,1,1,3,1,0,0,3,280,296
19,181,49,15,0,41,1,1,3,1,0,0,3,280,296
19,181,49,15,0,56,1,1,3,1,0,0,3,280,296
19,181,49,4,0,101,1,1,3,1,0,0,3,280,296
19,181,49,4,0,103,1,1,3,1,0,0,3,280,296
19,181,49,3,0,102,1,1,3,1,0,0,3,280,296
19,181,49,3,0,104,1,1,3,1,0,0,3,280,296
19,181,49,7,0,73,1,1,1,1,0,0,3,280,297
19,181,49,7,0,75,1,1,1,1,0,0,3,280,297
19,181,49,7,0,77,1,1,1,1,0,0,3,280,297
19,181,49,15,0,39,1,1,1,1,0,0,3,280,297
19,181,49,15,0,41,1,1,1,1,0,0,3,280,297
19,181,49,15,0,56,1,1,1,1,0,0,3,280,297
19,181,49,4,0,101,1,1,1,1,0,0,3,280,297
19,181,49,4,0,103,1,1,1,1,0,0,3,280,297
19,181,49,3,0,102,1,1,1,1,0,0,3,280,297
19,181,49,3,0,104,1,1,1,1,0,0,3,280,297
19,181,49,7,0,73,1,1,3,1,0,0,3,280,298
19,181,49,7,0,75,1,1,3,1,0,0,3,280,298
19,181,49,7,0,77,1,1,3,1,0,0,3,280,298
19,181,49,15,0,39,1,1,3,1,0,0,3,280,298
19,181,49,15,0,41,1,1,3,1,0,0,3,280,298
19,181,49,15,0,56,1,1,3,1,0,0,3,280,298
19,181,49,4,0,101,1,1,3,1,0,0,3,280,298
19,181,49,4,0,103,1,1,3,1,0,0,3,280,298
19,181,49,3,0,102,1,1,3,1,0,0,3,280,298
19,181,49,3,0,104,1,1,3,1,0,0,3,280,298
19,181,49,2,0,71,1,1,2,1,0,0,3,281,299
19,181,49,2,0,81,1,1,2,1,0,0,3,281,299
19,181,49,2,0,94,1,1,2,1,0,0,3,281,299
19,181,49,2,0,95,1,1,2,1,0,0,3,281,299
19,181,49,2,0,96,1,1,2,1,0,0,3,281,299
19,181,49,2,0,98,1,1,2,1,0,0,3,281,299
19,181,49,2,0,105,1,1,2,1,0,0,3,281,299
19,181,49,1,0,72,1,1,2,1,0,0,3,281,299
19,181,49,1,0,82,1,1,2,1,0,0,3,281,299
19,181,49,1,0,97,1,1,2,1,0,0,3,281,299
19,181,49,1,0,99,1,1,2,1,0,0,3,281,299
19,181,49,1,0,106,1,1,2,1,0,0,3,281,299
19,181,49,4,0,101,1,1,2,1,0,0,3,281,299
19,181,49,4,0,103,1,1,2,1,0,0,3,281,299
19,181,49,3,0,102,1,1,2,1,0,0,3,281,299
19,181,49,3,0,104,1,1,2,1,0,0,3,281,299
19,181,49,2,0,71,1,1,2,1,0,0,3,281,300
19,181,49,2,0,81,1,1,2,1,0,0,3,281,300
19,181,49,2,0,94,1,1,2,1,0,0,3,281,300
19,181,49,2,0,95,1,1,2,1,0,0,3,281,300
19,181,49,2,0,96,1,1,2,1,0,0,3,281,300
19,181,49,2,0,98,1,1,2,1,0,0,3,281,300
19,181,49,2,0,105,1,1,2,1,0,0,3,281,300
19,181,49,1,0,72,1,1,2,1,0,0,3,281,300
19,181,49,1,0,82,1,1,2,1,0,0,3,281,300
19,181,49,1,0,97,1,1,2,1,0,0,3,281,300
19,181,49,1,0,99,1,1,2,1,0,0,3,281,300
19,181,49,1,0,106,1,1,2,1,0,0,3,281,300
19,181,49,4,0,101,1,1,2,1,0,0,3,281,300
19,181,49,4,0,103,1,1,2,1,0,0,3,281,300
