attention_score,news_total,blog_total,policy_total,twitter_total,facebook_total,mendeley_total,fk_id_crp,fk_id_phases,fk_id_altmetrics_info
1,0,0,0,1,0,17,4,60,1692
10,0,1,0,2,0,78,4,60,1693
15,0,2,0,3,0,43,4,60,1694
31,0,2,1,23,0,112,4,60,1695
13,0,0,0,16,0,20,4,60,1696
0,0,0,0,0,0,0,4,60,1697
9,0,1,0,2,0,30,4,60,1698
1,0,0,0,1,0,51,4,60,1699
3,0,0,1,0,0,41,4,60,1700
1,0,0,0,1,0,14,4,60,1701
29,1,3,0,7,0,30,4,60,1702
33,1,2,0,22,0,30,4,60,1703
31,1,4,0,5,0,28,4,60,1704
5,0,0,0,6,0,39,4,60,1705
138,8,3,0,81,1,92,4,60,1706
11,0,2,0,0,0,25,4,60,1707
1,0,0,0,1,0,35,4,60,1708
21,0,0,1,21,0,10,4,60,1709
8,0,0,0,14,1,101,4,60,1710
49,1,3,0,37,0,45,4,60,1711
1,0,0,0,4,0,14,4,60,1712
456,30,12,1,206,1,118,4,60,1713
19,0,3,0,3,0,39,4,60,1714
29,0,3,0,18,1,46,4,60,1715
27,0,2,1,13,0,44,4,60,1716
11,0,0,0,17,0,33,4,60,1717
3,0,0,0,4,1,37,4,60,1718
15,1,1,0,1,0,34,4,60,1719
1,0,0,0,1,0,10,4,60,1720
3,0,0,0,4,0,98,4,60,1721
2,0,0,0,2,0,22,4,60,1722
0,0,0,0,0,0,0,4,60,1723
1,0,0,0,1,0,12,4,60,1724
1,0,0,0,1,0,86,4,60,1725
1,0,0,0,1,0,7,4,60,1726
10,0,0,0,12,0,33,4,60,1727
17,1,1,0,3,0,43,4,60,1728
17,0,1,0,13,0,30,4,60,1729
51,0,1,0,61,1,100,4,60,1730
1,0,0,0,1,0,29,4,60,1731
4,0,0,0,6,0,18,4,60,1732
29,1,3,1,3,0,36,4,60,1733
0,0,0,0,0,0,0,4,60,1734
0,0,0,0,0,0,0,4,60,1735
13,0,2,0,1,0,95,4,60,1736
13,0,1,0,9,0,81,4,60,1737
67,5,1,0,21,1,69,4,60,1738
4,0,0,0,5,0,14,4,60,1739
13,0,1,0,9,0,235,4,60,1740
26,1,2,1,1,0,33,4,60,1741
1,0,0,0,2,0,14,4,60,1742
20,1,2,0,1,0,30,4,60,1743
17,0,1,0,14,1,11,4,60,1744
20,1,2,0,1,0,29,4,60,1745
1,0,0,0,1,0,17,4,60,1746
60,6,3,0,1,0,46,4,60,1747
11,0,0,0,14,0,52,4,60,1748
20,1,2,0,2,0,27,4,60,1749
2,0,0,0,3,0,35,4,60,1750
1,0,0,0,1,0,7,4,60,1751
16,1,0,0,10,0,40,4,60,1752
2,0,0,0,2,0,50,4,60,1753
32,1,4,0,4,0,53,4,60,1754
20,1,2,0,1,0,48,4,60,1755
2,0,0,0,3,0,34,4,60,1756
19,0,2,0,9,0,30,4,60,1757
34,0,1,0,40,1,28,4,60,1758
42,0,1,0,46,3,24,4,60,1759
4,0,0,0,6,0,1,4,60,1760
0,0,0,0,0,0,0,4,60,1761
3,0,0,0,5,0,17,4,60,1762
1,0,0,0,2,0,30,4,60,1763
21,0,2,0,15,0,26,4,60,1764
2,0,0,0,4,0,34,4,60,1765
10,0,0,0,10,0,53,4,60,1766
34,1,0,0,37,0,27,4,60,1767
8,0,1,0,1,0,12,4,60,1768
8,0,0,1,6,0,34,4,60,1769
39,0,1,0,43,0,272,4,60,1770
1,0,0,0,1,0,27,4,60,1771
9,0,0,0,12,0,60,4,60,1772
8,0,0,0,14,0,25,4,60,1773
102,8,4,0,32,0,45,4,60,1774
44,0,1,0,52,0,69,4,60,1775
3,0,0,0,4,0,20,4,60,1776
27,0,2,0,20,0,76,4,60,1777
13,0,1,0,9,0,38,4,60,1778
26,3,0,0,3,0,27,4,60,1779
1,0,0,0,1,0,11,4,60,1780
44,1,1,0,42,0,42,4,60,1781
19,1,1,0,7,0,43,4,60,1782
4,0,0,0,6,0,51,4,60,1783
26,0,3,0,12,0,40,4,60,1784
1,0,0,0,1,0,7,4,60,1785
22,0,1,0,19,0,40,4,60,1786
16,0,0,0,24,1,35,4,60,1787
0,0,0,0,0,0,0,4,60,1788
10,0,1,0,3,0,20,4,60,1789
1,0,0,0,1,0,15,4,60,1790
0,0,0,0,0,0,0,4,60,1791
2,0,0,0,3,0,32,4,60,1792
6,0,1,0,0,0,1,4,60,1793
2,0,0,0,3,0,43,4,60,1794
3,0,0,0,4,0,73,4,60,1795
5,0,0,0,6,0,45,4,60,1796
8,0,1,0,1,0,53,4,60,1797
2,0,0,0,2,0,41,4,60,1798
2,0,0,0,3,0,95,4,60,1799
25,0,2,0,13,0,107,4,60,1800
41,3,1,0,17,0,23,4,60,1801
1,0,0,0,1,0,17,4,60,1802
2,0,0,0,3,0,59,4,60,1803
0,0,0,0,0,0,0,4,60,1804
11,0,1,0,6,0,95,4,60,1805
3,0,0,0,4,0,57,4,60,1806
42,1,4,0,16,0,102,4,60,1807
19,0,2,0,10,0,41,4,60,1808
1,0,0,0,1,0,66,4,60,1809
30,1,1,1,16,0,62,4,60,1810
11,0,1,0,4,0,104,4,60,1811
0,0,0,0,0,0,0,4,60,1812
43,0,4,0,27,1,51,4,60,1813
193,20,2,0,29,3,111,4,60,1814
19,0,1,0,15,0,90,4,60,1815
58,0,1,0,77,1,113,4,60,1816
1014,58,4,3,817,13,406,4,60,1817
0,0,0,0,0,0,0,4,60,1818
16,0,1,0,12,1,93,4,60,1819
2,0,0,0,6,0,13,4,60,1820
10,0,1,0,7,0,26,4,60,1821
13,0,2,0,2,0,32,4,60,1822
45,1,2,1,31,0,35,4,60,1823
21,0,3,0,5,0,42,4,60,1824
22,1,2,0,4,0,71,4,60,1825
2,0,0,0,5,0,30,4,60,1826
176,13,6,0,53,2,95,4,60,1827
3,0,0,0,5,0,17,4,60,1828
85,1,5,0,72,1,17,4,60,1829
14,0,0,0,19,0,38,4,60,1830
1,0,0,0,4,0,6,4,60,1831
2,0,0,0,4,0,32,4,60,1832
3,0,0,0,7,0,40,4,60,1833
3,0,0,0,5,0,26,4,60,1834
4,0,0,1,2,0,38,4,60,1835
9,0,1,0,2,0,41,4,60,1836
8,0,0,1,8,0,36,4,60,1837
1,0,0,0,1,0,48,4,60,1838
0,0,0,0,0,0,0,4,60,1839
38,0,5,0,14,0,21,4,60,1840
10,0,1,0,3,0,33,4,60,1841
1,0,0,0,1,0,68,4,60,1842
7,0,0,0,7,0,9,4,60,1843
6,0,1,0,0,0,6,4,60,1844
272,9,4,0,278,4,116,4,60,1845
15,0,0,0,18,0,39,4,60,1846
8,0,0,0,12,0,12,4,60,1847
11,0,1,0,5,1,30,4,60,1848
7,0,0,0,10,0,62,4,60,1849
3,0,0,0,4,0,35,4,60,1850
0,0,0,0,0,0,0,4,60,1851
3,0,0,0,3,0,21,4,60,1852
1,0,0,0,2,0,22,4,60,1853
23,1,2,0,5,0,41,4,60,1854
11,0,0,0,17,0,23,4,60,1855
1,0,0,0,2,0,67,4,60,1856
19,0,2,0,12,0,41,4,60,1857
16,0,2,0,4,0,16,4,60,1858
0,0,0,0,0,0,0,4,60,1859
1,0,0,0,1,0,16,4,60,1860
61,8,0,0,0,0,56,4,60,1861
11,0,1,0,6,2,42,4,60,1862
9,0,1,0,3,1,23,4,60,1863
0,0,0,0,0,0,0,4,60,1864
0,0,0,0,0,0,0,4,60,1865
1,0,0,0,1,0,51,4,60,1866
2,0,0,0,2,0,27,4,60,1867
1,0,0,0,1,0,21,4,60,1868
4,0,0,0,5,0,49,4,60,1869
0,0,0,0,0,0,0,4,60,1870
0,0,0,0,0,0,0,4,60,1871
1,0,0,0,1,0,9,4,60,1872
15,0,0,0,20,0,40,4,60,1873
12,0,1,0,8,0,64,4,60,1874
6,0,0,0,8,0,44,4,60,1875
2,0,0,0,2,0,22,4,60,1876
0,0,0,0,0,0,0,4,60,1877
0,0,0,0,0,0,0,4,60,1878
1,0,0,0,2,0,52,4,60,1879
2,0,0,0,3,1,20,4,60,1880
1,0,0,0,1,0,17,4,60,1881
0,0,0,0,0,0,0,4,60,1882
0,0,0,0,0,0,0,4,60,1883
0,0,0,0,0,0,0,4,60,1884
0,0,0,0,0,0,0,4,60,1885
1,0,0,0,2,1,23,4,60,1886
0,0,0,0,0,0,0,4,60,1887
6,0,1,0,0,0,17,4,60,1888
48,1,3,0,43,0,44,4,60,1889
142,1,9,0,106,1,253,4,60,1890
0,0,0,0,0,0,0,4,60,1891
27,0,1,0,30,0,53,4,60,1892
1,0,0,0,2,0,58,4,60,1893
10,0,1,0,6,0,18,4,60,1894
10,0,1,0,4,0,57,4,60,1895
11,0,0,0,13,0,54,4,60,1896
4,0,0,1,1,0,44,4,60,1897
4,0,0,1,0,0,17,4,60,1898
11,0,1,0,5,0,24,4,60,1899
1,0,0,0,2,0,35,4,60,1900
41,5,0,0,3,0,64,4,60,1901
1,0,0,0,1,0,66,4,60,1902
0,0,0,0,0,0,0,4,60,1903
1,0,0,0,2,0,55,4,60,1904
1,0,0,0,2,0,37,4,60,1905
5,0,0,0,6,0,60,4,60,1906
5,0,0,0,7,0,37,4,60,1907
18,1,0,0,12,0,68,4,60,1908
12,0,0,0,18,0,30,4,60,1909
0,0,0,0,0,0,0,4,60,1910
11,0,1,0,4,0,42,4,60,1911
11,0,1,1,1,0,22,4,60,1912
10,0,0,1,12,0,76,4,54,4579
1,0,0,0,2,0,181,4,54,4580
281,30,2,0,74,6,80,4,54,4581
6,0,0,0,7,0,26,4,54,4582
14,0,0,0,20,0,176,4,54,4583
6,0,0,0,7,0,32,4,54,4584
9,0,0,1,4,0,76,4,54,4585
23,0,0,1,32,1,117,4,54,4586
0,0,0,0,0,0,0,4,54,4587
0,0,0,0,0,0,0,4,54,4588
35,0,1,3,27,0,297,4,54,4589
85,6,5,0,27,0,115,4,54,4590
10,0,1,0,3,0,337,4,54,4591
3,0,0,0,5,0,29,4,54,4592
2,0,0,0,3,0,56,4,54,4593
46,0,1,0,55,1,142,4,54,4594
0,0,0,0,0,0,0,4,54,4595
0,0,0,0,0,0,0,4,54,4596
27,1,2,0,12,0,59,4,54,4597
1,0,0,0,1,0,75,4,54,4598
15,1,1,0,3,0,21,4,54,4599
1,0,0,0,1,0,36,4,54,4600
19,1,1,1,2,1,36,4,54,4601
21,0,1,1,18,0,74,4,54,4602
3,0,0,0,4,0,42,4,54,4603
4,0,0,1,3,0,16,4,54,4604
9,0,0,0,10,1,47,4,54,4605
1,0,0,0,0,1,20,4,54,4606
1,0,0,0,1,0,34,4,54,4607
15,0,0,0,24,2,104,4,54,4608
9,0,0,1,8,1,128,4,54,4609
36,0,1,0,37,1,47,4,54,4610
1,0,0,0,2,0,56,4,54,4611
0,0,0,0,0,0,0,4,54,4612
17,0,2,0,2,0,58,4,54,4613
4,0,0,1,2,0,135,4,54,4614
3,0,0,0,5,0,96,4,54,4615
1,0,0,0,3,0,30,4,54,4616
0,0,0,0,0,0,0,4,54,4617
6,0,1,0,0,0,15,4,54,4618
9,0,0,1,7,0,105,4,54,4619
2,0,0,0,3,0,30,4,54,4620
0,0,0,0,0,0,0,4,54,4621
1,0,0,0,1,0,114,4,54,4622
5,0,0,0,7,0,29,4,54,4623
106,1,3,0,104,3,128,4,54,4624
9,0,1,0,3,0,108,4,54,4625
0,0,0,0,0,0,0,4,54,4626
0,0,0,0,0,0,0,4,54,4627
7,0,0,1,4,1,67,4,54,4628
7,0,0,0,9,0,7,4,54,4629
5,0,0,1,3,1,38,4,54,4630
2,0,0,0,4,0,97,4,54,4631
1,0,0,0,1,0,44,4,54,4632
1,0,0,0,2,1,47,4,54,4633
11,0,1,1,1,0,92,4,54,4634
9,0,0,0,13,2,81,4,54,4635
1,0,0,0,2,0,22,4,54,4636
7,0,0,1,7,0,74,4,54,4637
0,0,0,0,0,0,0,4,54,4638
8,0,0,0,10,1,78,4,54,4639
1,0,0,0,2,0,9,4,54,4640
0,0,0,0,0,0,0,4,54,4641
1,0,0,0,2,0,303,4,54,4642
5,0,0,1,2,0,263,4,54,4643
1,0,0,0,2,0,99,4,54,4644
4,0,0,0,8,0,64,4,54,4645
0,0,0,0,0,0,0,4,54,4646
34,1,4,0,8,0,150,4,54,4647
0,0,0,0,0,0,0,4,54,4648
6,0,0,0,9,0,29,4,54,4649
0,0,0,0,0,0,0,4,54,4650
29,1,3,1,2,1,37,4,54,4651
0,0,0,0,0,0,0,4,54,4652
10,0,0,1,11,0,168,4,54,4653
1,0,0,0,1,0,69,4,54,4654
1,0,0,0,2,0,27,4,54,4655
27,1,2,2,4,1,115,4,54,4656
2,0,0,0,3,0,84,4,54,4657
0,0,0,0,0,0,0,4,54,4658
0,0,0,0,0,0,0,4,54,4659
0,0,0,0,0,0,0,4,54,4660
0,0,0,0,0,0,0,4,54,4661
0,0,0,0,0,0,0,4,54,4662
0,0,0,0,0,0,0,4,54,4663
8,0,1,0,2,0,55,4,54,4664
10,0,1,0,4,0,7,4,54,4665
16,1,1,0,3,1,14,4,54,4666
2,0,0,0,3,0,41,4,54,4667
8,0,1,0,1,0,22,4,54,4668
15,0,1,1,2,0,82,4,54,4669
24,0,0,2,26,0,354,4,54,4670
20,0,0,1,23,0,106,4,54,4671
0,0,0,0,0,0,0,4,54,4672
4,0,0,0,5,0,11,4,54,4673
5,0,0,0,8,0,153,4,54,4674
10,0,1,0,4,0,132,4,54,4675
1,0,0,0,2,0,167,4,54,4676
90,2,4,3,55,0,603,4,54,4677
2,0,0,0,3,0,19,4,54,4678
0,0,0,0,0,0,0,4,54,4679
15,0,0,0,21,0,245,4,54,4680
0,0,0,0,0,0,0,4,54,4681
14,0,1,0,6,0,42,4,54,4682
3,0,0,0,3,0,68,4,54,4683
0,0,0,0,0,0,0,4,54,4684
2,0,0,0,2,0,204,4,54,4685
14,0,0,1,13,0,180,4,54,4686
37,0,4,1,8,2,124,4,54,4687
16,0,0,1,18,0,141,4,54,4688
33,1,4,0,5,1,142,4,54,4689
9,0,0,0,10,0,75,4,54,4690
20,0,0,0,30,0,150,4,54,4691
7,0,0,0,10,0,32,4,54,4692
0,0,0,0,0,0,0,4,54,4693
6,0,0,1,4,1,171,4,54,4694
8,0,1,0,2,0,53,4,54,4695
0,0,0,0,0,0,0,4,54,4696
0,0,0,0,0,0,0,4,54,4697
3,0,0,0,4,0,21,4,54,4698
16,0,0,0,22,0,59,4,54,4699
3,0,0,0,5,0,27,4,54,4700
3,0,0,0,4,0,45,4,54,4701
8,0,1,0,1,0,37,4,54,4702
1,0,0,0,0,1,22,4,54,4703
39,0,0,0,46,5,35,4,54,4704
21,0,1,0,24,0,67,4,54,4705
6,0,0,0,8,0,26,4,54,4706
53,2,0,2,47,0,57,4,54,4707
32,3,1,0,1,0,160,4,54,4708
0,0,0,0,0,0,0,4,54,4709
36,1,3,0,19,0,132,4,54,4710
61,4,1,0,40,0,113,4,54,4711
0,0,0,0,0,0,0,4,54,4712
1,0,0,0,2,0,35,4,54,4713
0,0,0,0,0,0,0,4,54,4714
8,0,0,0,12,2,107,4,54,4715
1,0,0,0,1,0,88,4,54,4716
4,0,0,0,4,0,42,4,54,4717
0,0,0,0,0,0,0,4,54,4718
0,0,0,0,0,0,0,4,54,4719
1,0,0,0,1,0,30,4,54,4720
33,1,3,2,4,1,52,4,54,4721
5,0,0,1,3,0,28,4,54,4722
490,35,3,2,289,5,373,4,54,4723
26,1,1,0,14,1,35,4,54,4724
10,1,0,0,1,0,13,4,54,4725
0,0,0,0,0,0,0,4,54,4726
1,0,0,0,1,0,25,4,54,4727
11,0,0,0,13,0,14,4,54,4728
3,0,0,0,4,0,18,4,54,4729
0,0,0,0,0,0,0,4,54,4730
1,0,0,0,1,0,90,4,54,4731
3,0,0,0,6,0,49,4,54,4732
15,0,0,0,21,0,50,4,54,4733
11,0,0,0,17,0,90,4,54,4734
3,0,0,0,5,0,27,4,54,4735
13,0,0,0,19,0,52,4,54,4736
11,0,1,0,5,0,38,4,54,4737
0,0,0,0,0,0,0,4,54,4738
10,0,0,0,16,0,106,4,54,4739
0,0,0,0,0,0,0,4,54,4740
0,0,0,0,0,0,0,4,54,4741
45,1,5,0,17,0,117,4,54,4742
0,0,0,0,0,0,0,4,54,4743
11,0,1,0,6,0,135,4,54,4744
22,0,2,1,9,0,140,4,54,4745
72,7,2,0,10,0,49,4,54,4746
1,0,0,0,1,0,0,4,54,4747
1,0,0,0,1,0,27,4,54,4748
2,0,0,0,3,0,62,4,54,4749
7,0,0,0,9,1,178,4,54,4750
1,0,0,0,2,0,44,4,54,4751
1,0,0,0,1,1,24,4,54,4752
206,1,0,1,321,4,179,4,54,4753
1,0,0,0,1,0,23,4,54,4754
2,0,0,0,3,0,142,4,54,4755
613,30,10,3,455,8,554,4,54,4756
6,0,0,1,4,0,100,4,54,4757
27,0,2,0,20,0,116,4,54,4758
0,0,0,0,0,0,0,4,54,4759
12,0,0,0,16,0,47,4,54,4760
24,0,0,0,40,0,48,4,54,4761
0,0,0,0,0,0,0,4,54,4762
10,1,0,0,2,2,20,4,54,4763
3,0,0,0,5,0,167,4,54,4764
1,0,0,0,1,0,118,4,54,4765
6,0,0,0,7,0,142,4,54,4766
30,1,1,0,26,0,79,4,54,4767
114,7,3,3,67,3,711,4,54,4768
1,0,0,0,1,1,41,4,54,4769
1,0,0,0,2,0,63,4,54,4770
0,0,0,0,0,0,0,4,54,4771
0,0,0,0,0,0,0,4,54,4772
9,0,0,0,13,0,63,4,54,4773
38,1,0,1,39,1,157,4,54,4774
45,4,1,1,5,0,43,4,54,4775
5,0,0,0,6,0,17,4,54,4776
2,0,0,0,4,0,47,4,54,4777
6,0,0,0,8,0,80,4,54,4778
9,0,1,0,3,0,31,4,54,4779
8,0,1,0,2,0,86,4,54,4780
10,0,1,0,7,0,36,4,54,4781
0,0,0,0,0,0,0,4,54,4782
0,0,0,0,0,0,0,4,54,4783
0,0,0,0,0,0,0,4,54,4784
16,1,1,0,3,0,30,4,54,4785
2,0,0,0,4,0,82,4,54,4786
1,0,0,0,1,0,22,4,54,4787
18,0,2,0,8,0,96,4,54,4788
0,0,0,0,0,0,0,4,54,4789
2,0,0,0,3,0,29,4,54,4790
1,0,0,0,1,0,59,4,54,4791
0,0,0,0,0,0,0,4,54,4792
10,0,1,0,3,1,77,4,54,4793
5,0,0,0,6,0,110,4,54,4794
1,0,0,0,1,0,26,4,54,4795
0,0,0,0,0,0,0,4,54,4796
8,0,1,0,1,0,48,4,54,4797
0,0,0,0,0,0,0,4,54,4798
0,0,0,0,0,0,0,4,54,4799
22,2,1,0,1,0,38,4,54,4800
9,0,1,0,3,0,39,4,54,4801
9,0,1,0,3,0,22,4,54,4802
0,0,0,0,0,0,0,4,54,4803
3,0,0,0,5,0,63,4,54,4804
2,0,0,0,4,0,72,4,54,4805
1,0,0,0,1,0,64,4,54,4806
1,0,0,0,2,0,45,4,54,4807
1,0,0,0,1,0,42,4,54,4808
76,9,2,0,1,0,32,4,54,4809
22,0,0,0,30,3,56,4,54,4810
17,0,1,2,6,0,97,4,54,4811
1,0,0,0,1,0,22,4,54,4812
3,0,0,0,5,0,76,4,54,4813
25,0,0,0,33,1,56,4,54,4814
1,0,0,0,0,1,19,4,54,4815
35,0,1,1,37,0,207,4,54,4816
16,0,2,0,5,0,42,4,54,4817
1,0,0,0,2,0,9,5,74,594
13,0,1,1,4,0,200,5,74,595
1,0,0,0,4,0,72,5,74,596
38,1,4,1,10,0,73,5,74,597
25,0,3,1,7,0,107,5,74,598
1,0,0,0,1,0,8,5,74,599
1,0,0,0,1,0,15,5,74,600
14,0,1,0,13,0,41,5,74,601
3,0,0,0,5,0,53,5,74,602
26,1,3,0,3,0,22,5,74,603
1,0,0,0,2,0,12,5,74,604
2,0,0,0,2,1,15,5,74,605
20,0,0,0,26,1,68,5,74,606
16,0,2,0,5,0,17,5,74,607
25,0,2,0,16,1,45,5,74,608
13,0,2,0,2,0,33,5,74,609
1,0,0,0,1,0,24,5,74,610
3,0,0,0,5,0,67,5,74,611
16,1,1,0,3,0,12,5,74,612
1,0,0,0,1,0,24,5,74,613
1,0,0,0,1,0,20,5,74,614
18,0,2,0,5,2,63,5,74,615
5,0,0,0,10,1,14,5,74,616
17,0,2,0,7,0,43,5,74,617
3,0,0,0,5,0,31,5,74,618
1,0,0,0,2,0,16,5,74,619
15,0,2,0,5,0,126,5,74,620
17,0,2,0,7,0,43,5,74,621
24,0,3,0,11,0,58,5,74,622
0,0,0,0,0,0,0,5,74,623
1,0,0,0,2,0,37,5,74,624
17,1,0,0,14,0,66,5,74,625
4,0,0,0,8,0,16,5,74,626
16,0,0,0,20,0,72,5,74,627
2,0,0,0,3,0,23,5,74,628
1,0,0,0,2,0,8,5,74,629
21,0,3,0,6,0,47,5,74,630
1,0,0,0,2,0,16,5,74,631
0,0,0,0,0,0,0,5,74,632
28,0,4,0,10,0,104,5,74,633
10,0,1,0,6,0,30,5,74,634
15,0,1,0,9,0,34,5,74,635
5,0,0,0,9,0,25,5,74,636
1,0,0,0,1,0,18,5,74,637
2,0,0,0,2,2,10,5,74,638
1,0,0,0,1,1,9,5,74,639
1,0,0,0,3,0,25,5,74,640
1,0,0,0,2,0,7,5,74,641
1,0,0,0,1,0,8,5,74,642
0,0,0,0,0,0,0,5,74,643
1,0,0,0,1,0,0,5,74,644
1,0,0,0,1,0,3,5,74,645
0,0,0,0,0,0,0,5,74,646
2,0,0,0,3,0,15,5,74,647
0,0,0,0,0,0,0,5,74,648
1,0,0,0,1,0,27,5,74,649
2,0,0,0,5,0,16,5,74,650
1,0,0,0,1,0,0,5,74,651
3,0,0,0,4,0,63,5,74,652
10,0,1,0,5,0,18,5,74,653
1,0,0,0,3,0,12,5,74,654
9,0,1,0,3,0,23,5,74,655
1,0,0,0,2,0,26,5,74,656
0,0,0,0,0,0,0,5,74,657
1,0,0,0,1,0,27,5,74,658
0,0,0,0,0,0,0,5,74,659
0,0,0,0,0,0,0,5,74,660
0,0,0,0,0,0,0,5,74,661
2,0,0,0,3,0,49,5,74,662
1,0,0,0,2,0,11,5,74,663
1,0,0,0,2,0,13,5,74,664
0,0,0,0,0,0,0,5,74,665
1,0,0,0,1,0,9,5,74,666
1,0,0,0,3,0,35,5,74,667
4,0,0,1,1,0,16,5,74,668
0,0,0,0,0,0,0,5,74,669
4,0,0,0,6,0,36,5,74,670
1,0,0,0,2,0,16,5,74,671
27,1,1,0,21,0,43,5,74,672
2,0,0,0,3,0,88,5,74,673
2,0,0,0,2,0,47,5,74,674
10,0,1,0,4,0,44,5,74,675
1,0,0,0,1,0,15,5,74,676
13,0,2,0,1,0,13,5,74,677
0,0,0,0,0,0,0,5,74,678
30,3,1,0,1,0,49,5,74,679
24,0,3,0,11,0,58,5,74,680
4,0,0,0,7,0,14,5,74,681
8,0,1,0,1,0,6,5,74,682
15,1,1,0,2,0,3,5,74,683
76,5,2,0,44,1,29,5,74,684
2,0,0,0,5,0,7,5,74,685
5,0,0,0,7,1,30,5,74,686
24,0,3,0,11,0,58,5,74,687
27,0,4,0,7,0,92,5,74,688
1,0,0,0,1,0,16,5,74,689
9,0,1,0,3,0,23,5,74,690
45,1,4,0,24,0,90,5,74,691
23,1,1,0,12,0,52,5,74,692
2,0,0,0,3,0,26,5,74,693
41,0,4,0,21,0,54,5,74,694
1,0,0,0,1,0,41,5,74,695
1,0,0,0,3,0,5,5,74,696
2,0,0,0,3,0,12,5,74,697
1,0,0,0,1,0,16,5,74,698
2,0,0,0,2,0,88,5,74,699
1,0,0,0,1,0,3,5,74,700
4,0,0,1,1,0,22,5,74,701
3,0,0,0,5,0,63,5,74,702
2,0,0,0,2,0,65,5,74,703
17,1,1,0,6,1,13,5,74,704
1,0,0,0,1,0,3,5,74,705
4,0,0,0,6,0,16,5,74,706
1,0,0,0,1,0,10,5,74,707
1,0,0,0,2,0,27,5,74,708
15,0,1,0,10,0,47,5,74,709
8,0,0,0,11,0,41,5,74,710
1,0,0,0,1,0,12,5,74,711
12,0,1,0,3,0,31,5,74,712
4,0,0,0,7,0,7,5,74,713
1,0,0,0,1,0,101,5,74,714
1,0,0,0,1,0,53,5,74,715
0,0,0,0,0,0,0,5,74,716
12,0,1,1,3,1,28,5,74,717
8,0,1,0,2,0,91,5,74,718
1,0,0,0,1,0,69,5,74,719
9,0,0,0,11,0,45,5,74,720
7,0,0,0,10,0,32,5,74,721
1,0,0,0,1,0,6,5,74,722
1,0,0,0,1,0,12,5,74,723
5,0,0,0,9,0,24,5,74,724
1,0,0,0,2,0,8,5,74,725
2,0,0,0,4,0,28,5,74,726
4,0,0,0,4,1,10,5,74,727
2,0,0,0,3,0,19,5,74,728
2,0,0,0,4,0,19,5,74,729
8,0,1,0,2,0,7,5,74,730
2,0,0,0,5,0,20,5,74,731
1,0,0,0,3,0,12,5,74,732
1,0,0,0,1,0,7,5,74,733
19,1,1,0,9,0,12,5,74,734
1,0,0,0,2,0,25,5,74,735
2,0,0,0,4,0,24,5,74,736
1,0,0,0,1,0,1,5,74,737
1,0,0,0,1,0,12,5,74,738
1,0,0,0,1,0,13,5,74,739
0,0,0,0,0,0,0,5,74,740
8,0,0,0,13,0,39,5,74,741
1,0,0,0,1,0,9,5,74,742
1,0,0,0,1,0,26,5,74,743
4,0,0,0,7,0,33,5,74,744
2,0,0,0,5,0,16,5,74,745
1,0,0,0,1,0,22,5,74,746
11,0,1,0,3,0,55,5,74,747
1,0,0,0,1,0,4,5,74,748
1,0,0,0,1,0,11,5,74,749
1,0,0,0,2,0,27,5,74,750
1,0,0,0,2,0,27,5,74,751
0,0,0,0,0,0,0,5,74,752
2,0,0,0,3,0,25,5,74,753
1,0,0,0,1,0,34,5,74,754
0,0,0,0,0,0,0,5,74,755
6,0,0,0,10,0,34,5,74,756
368,13,8,2,337,4,419,5,74,757
1,0,0,0,2,0,29,5,74,758
7,0,0,0,10,0,17,5,74,759
1,0,0,0,2,0,22,5,74,760
1,0,0,0,1,0,26,5,74,761
2,0,0,0,3,0,29,5,74,762
1,0,0,0,1,0,15,5,74,763
7,0,0,0,11,0,50,5,74,764
16,0,1,0,7,1,36,5,74,765
2,0,0,0,3,0,29,5,74,766
1,0,0,0,2,0,27,5,74,767
62,1,3,0,51,1,29,5,77,1913
11,0,1,0,3,0,33,5,77,1914
6,0,0,0,10,0,34,5,77,1915
21,0,3,0,5,0,106,5,77,1916
14,0,2,0,2,0,22,5,77,1917
1,0,0,0,1,0,11,5,77,1918
1,0,0,0,2,0,22,5,77,1919
25,0,3,1,7,0,107,5,77,1920
0,0,0,0,0,0,0,5,77,1921
1,0,0,0,2,0,26,5,77,1922
1,0,0,0,1,0,16,5,77,1923
25,0,2,0,16,1,45,5,77,1924
1,0,0,0,2,0,17,5,77,1925
3,0,0,0,4,0,21,5,77,1926
3,0,0,0,4,0,10,5,77,1927
5,0,0,0,7,0,42,5,77,1928
1,0,0,0,1,0,21,5,77,1929
23,0,1,0,22,0,32,5,77,1930
26,0,3,0,13,1,52,5,77,1931
4,0,0,0,7,1,26,5,77,1932
2,0,0,0,2,0,18,5,77,1933
9,0,1,0,2,0,11,5,77,1934
8,0,1,0,1,0,15,5,77,1935
8,0,1,0,2,0,15,5,77,1936
2,0,0,0,3,0,9,5,77,1937
0,0,0,0,0,0,0,5,77,1938
3,0,0,0,5,0,12,5,77,1939
0,0,0,0,0,0,0,5,77,1940
2,0,0,0,5,0,9,5,77,1941
2,0,0,0,2,0,16,5,77,1942
26,0,4,0,3,0,25,5,77,1943
2,0,0,0,4,0,24,5,77,1944
27,1,2,0,14,0,35,5,77,1945
0,0,0,0,0,0,0,5,77,1946
1,0,0,0,2,0,11,5,77,1947
2,0,0,0,5,0,20,5,77,1948
4,0,0,0,7,0,39,5,77,1949
