fk_id_innovation_info,fk_id_ext_partner,"role"
1894,108,"Contibutor"
1894,6774,"Leader"
1895,789,"Contibutor"
1895,108,"Contibutor"
1895,6774,"Leader"
1896,789,"Contibutor"
1896,108,"Contibutor"
1896,4482,"Leader"
1897,789,"Contibutor"
1897,105,"Contibutor"
1897,2680,"Leader"
1898,789,"Contibutor"
1898,108,"Contibutor"
1898,4339,"Leader"
1899,789,"Contibutor"
1899,108,"Contibutor"
1899,2379,"Leader"
1900,789,"Contibutor"
1900,108,"Contibutor"
1900,6775,"Leader"
1901,789,"Contibutor"
1901,108,"Contibutor"
1901,6774,"Leader"
1902,789,"Contibutor"
1902,108,"Contibutor"
1902,6774,"Leader"
1903,789,"Contibutor"
1903,106,"Contibutor"
1903,739,"Contibutor"
1903,1063,"Leader"
1904,789,"Contibutor"
1904,108,"Contibutor"
1904,6774,"Leader"
1905,789,"Contibutor"
1905,118,"Contibutor"
1905,954,"Leader"
1906,789,"Contibutor"
1906,105,"Contibutor"
1906,1101,"Leader"
1907,789,"Leader"
1908,789,"Contibutor"
1908,7578,"Contibutor"
1909,646,"Contibutor"
1909,674,"Contibutor"
1909,79,"Contibutor"
1909,673,"Contibutor"
1909,113,"Leader"
1910,673,"Contibutor"
1910,681,"Contibutor"
1910,113,"Leader"
1911,2401,"Contibutor"
1911,1022,"Contibutor"
1911,65,"Contibutor"
1911,113,"Contibutor"
1911,114,"Contibutor"
1912,707,"Contibutor"
1912,146,"Contibutor"
1912,610,"Contibutor"
1912,99,"Contibutor"
1912,79,"Contibutor"
1912,113,"Leader"
1913,1046,"Contibutor"
1913,108,"Leader"
1914,108,"Contibutor"
1914,6403,"Contibutor"
1915,109,"Contibutor"
1915,104,"Contibutor"
1915,109,"Leader"
1916,528,"Contibutor"
1916,106,"Leader"
1917,83,"Contibutor"
1917,646,"Contibutor"
1917,6853,"Contibutor"
1917,79,"Contibutor"
1917,507,"Contibutor"
1917,106,"Leader"
1918,9,"Contibutor"
1918,789,"Leader"
1919,2281,"Contibutor"
1919,292,"Contibutor"
1919,7586,"Contibutor"
1919,789,"Leader"
1920,1680,"Contibutor"
1920,4632,"Contibutor"
1920,542,"Contibutor"
1920,107,"Leader"
1921,983,"Contibutor"
1921,674,"Contibutor"
1921,7065,"Contibutor"
1921,119,"Leader"
1922,356,"Contibutor"
1922,2455,"Contibutor"
1922,348,"Contibutor"
1922,93,"Contibutor"
1922,79,"Contibutor"
1923,115,"Contibutor"
1923,903,"Contibutor"
1923,5835,"Contibutor"
1923,115,"Leader"
1924,545,"Contibutor"
1924,6128,"Contibutor"
1924,115,"Contibutor"
1924,627,"Leader"
1925,1938,"Contibutor"
1925,1849,"Contibutor"
1925,7513,"Contibutor"
1925,1917,"Contibutor"
1925,1228,"Contibutor"
1925,107,"Leader"
1926,2551,"Contibutor"
1926,711,"Leader"
1927,5795,"Contibutor"
1927,5056,"Contibutor"
1927,1644,"Contibutor"
1927,1971,"Contibutor"
1928,5795,"Contibutor"
1928,6403,"Contibutor"
1929,5795,"Contibutor"
1929,114,"Contibutor"
1929,113,"Contibutor"
1929,646,"Contibutor"
1929,674,"Contibutor"
1929,108,"Leader"
1930,6200,"Contibutor"
1930,105,"Leader"
1931,673,"Contibutor"
1931,195,"Contibutor"
1931,5156,"Contibutor"
1931,105,"Leader"
1932,195,"Contibutor"
1932,1200,"Contibutor"
1932,105,"Leader"
1933,673,"Contibutor"
1933,195,"Contibutor"
1933,4267,"Contibutor"
1933,105,"Leader"
1934,7446,"Contibutor"
1934,4287,"Contibutor"
1934,195,"Contibutor"
1934,105,"Leader"
1935,195,"Contibutor"
1935,105,"Leader"
1936,646,"Contibutor"
1936,105,"Leader"
1937,2633,"Contibutor"
1937,673,"Contibutor"
1937,110,"Leader"
1938,113,"Contibutor"
1938,6482,"Contibutor"
1938,6455,"Contibutor"
1938,6890,"Contibutor"
1938,6456,"Contibutor"
1938,230,"Leader"
1939,1514,"Contibutor"
1939,1521,"Contibutor"
1939,146,"Contibutor"
1939,105,"Leader"
1940,659,"Contibutor"
1940,1000,"Contibutor"
1940,650,"Contibutor"
1940,673,"Contibutor"
1940,113,"Leader"
1941,1736,"Contibutor"
1941,1718,"Contibutor"
1941,1121,"Contibutor"
1941,6457,"Contibutor"
1941,113,"Leader"
1942,2418,"Contibutor"
1942,1710,"Contibutor"
1942,113,"Leader"
1943,263,"Contibutor"
1943,4265,"Contibutor"
1943,108,"Leader"
1944,263,"Contibutor"
1944,4265,"Contibutor"
1944,108,"Leader"
1945,110,"Contibutor"
1945,1847,"Leader"
1946,111,"Contibutor"
1946,105,"Contibutor"
1946,113,"Contibutor"
1946,739,"Contibutor"
1946,106,"Contibutor"
1947,1847,"Leader"
1948,118,"Contibutor"
1948,717,"Contibutor"
1948,93,"Contibutor"
1948,974,"Contibutor"
1948,349,"Contibutor"
1948,106,"Leader"
1949,545,"Contibutor"
1949,113,"Leader"
1950,1878,"Contibutor"
1950,579,"Contibutor"
1950,646,"Contibutor"
1950,107,"Leader"
1951,579,"Contibutor"
1951,1859,"Contibutor"
1951,694,"Contibutor"
1951,4632,"Contibutor"
1951,107,"Leader"
1952,650,"Contibutor"
1952,4052,"Contibutor"
1952,974,"Contibutor"
1952,1904,"Contibutor"
1952,113,"Leader"
1953,782,"Contibutor"
1953,5154,"Contibutor"
1953,1171,"Contibutor"
1953,6461,"Contibutor"
1953,6462,"Contibutor"
1953,107,"Leader"
1954,2425,"Contibutor"
1954,107,"Leader"
1955,545,"Contibutor"
1955,113,"Leader"
1956,116,"Contibutor"
1956,459,"Contibutor"
1956,4641,"Contibutor"
1956,5846,"Contibutor"
1956,1190,"Contibutor"
1956,781,"Leader"
1957,594,"Leader"
1958,1688,"Contibutor"
1958,7119,"Contibutor"
1958,3984,"Contibutor"
1958,6577,"Contibutor"
1958,2288,"Contibutor"
1958,119,"Leader"
1959,2265,"Contibutor"
1959,4596,"Contibutor"
1959,112,"Leader"
1960,1065,"Contibutor"
1960,799,"Contibutor"
1960,949,"Contibutor"
1960,1727,"Contibutor"
1960,107,"Leader"
1961,116,"Contibutor"
1961,113,"Contibutor"
1961,112,"Contibutor"
1961,107,"Leader"
1962,5392,"Contibutor"
1962,6460,"Contibutor"
1962,113,"Leader"
1963,113,"Leader"
1964,113,"Contibutor"
1964,116,"Leader"
1965,291,"Contibutor"
1965,81,"Contibutor"
1965,257,"Contibutor"
1965,115,"Leader"
1966,113,"Contibutor"
1966,1631,"Contibutor"
1966,86,"Contibutor"
1966,1377,"Contibutor"
1966,79,"Contibutor"
1966,113,"Leader"
1967,4239,"Contibutor"
1967,1766,"Contibutor"
1967,903,"Contibutor"
1967,126,"Contibutor"
1967,6095,"Contibutor"
1967,115,"Leader"
1968,113,"Contibutor"
1968,830,"Contibutor"
1968,87,"Contibutor"
1968,6771,"Contibutor"
1968,107,"Leader"
1969,1936,"Contibutor"
1969,146,"Contibutor"
1969,581,"Contibutor"
1969,543,"Contibutor"
1969,112,"Leader"
1970,3984,"Contibutor"
1970,115,"Leader"
1971,1792,"Contibutor"
1971,1274,"Contibutor"
1971,711,"Leader"
1972,115,"Contibutor"
1972,1631,"Contibutor"
1972,112,"Leader"
1973,1631,"Contibutor"
1973,112,"Leader"
1974,2553,"Contibutor"
1974,769,"Leader"
1975,112,"Leader"
1976,2324,"Contibutor"
1976,114,"Leader"
1977,4572,"Contibutor"
1977,114,"Leader"
1978,5350,"Contibutor"
1978,114,"Leader"
1979,119,"Contibutor"
1979,951,"Contibutor"
1979,1631,"Contibutor"
1979,1758,"Contibutor"
1979,118,"Leader"
1980,951,"Contibutor"
1980,2106,"Contibutor"
1980,945,"Contibutor"
1980,815,"Contibutor"
1980,107,"Contibutor"
1981,105,"Leader"
1982,118,"Contibutor"
1982,5065,"Contibutor"
1982,951,"Leader"
1983,118,"Contibutor"
1983,951,"Contibutor"
1983,4242,"Leader"
1984,118,"Contibutor"
1984,4169,"Leader"
1985,118,"Contibutor"
1985,4169,"Leader"
1986,118,"Contibutor"
1986,4169,"Leader"
1987,118,"Contibutor"
1987,4169,"Leader"
1988,118,"Contibutor"
1988,4169,"Leader"
1989,118,"Contibutor"
1989,4169,"Leader"
1990,118,"Contibutor"
1990,4169,"Leader"
1991,118,"Contibutor"
1991,4242,"Contibutor"
1991,951,"Contibutor"
1992,118,"Contibutor"
1992,4242,"Contibutor"
1992,951,"Contibutor"
1993,118,"Contibutor"
1993,966,"Leader"
1994,118,"Contibutor"
1994,966,"Leader"
1995,118,"Contibutor"
1995,966,"Leader"
1996,118,"Contibutor"
1996,951,"Contibutor"
1996,1721,"Leader"
1997,118,"Contibutor"
1997,951,"Contibutor"
1997,1883,"Leader"
1998,118,"Contibutor"
1998,1167,"Leader"
1999,118,"Contibutor"
1999,951,"Contibutor"
1999,1083,"Leader"
2000,118,"Contibutor"
2000,951,"Contibutor"
2000,6031,"Leader"
2001,118,"Contibutor"
2001,951,"Contibutor"
2001,1721,"Leader"
2002,118,"Contibutor"
2002,951,"Contibutor"
2002,5376,"Leader"
2003,118,"Contibutor"
2003,1722,"Contibutor"
2003,5635,"Leader"
2004,118,"Contibutor"
2004,1839,"Leader"
2005,107,"Contibutor"
2005,107,"Leader"
2006,118,"Leader"
2007,105,"Contibutor"
2007,144,"Contibutor"
2007,114,"Leader"
2008,79,"Contibutor"
2008,4177,"Contibutor"
2008,114,"Leader"
2009,114,"Leader"
2010,2632,"Contibutor"
2010,114,"Leader"
2011,2632,"Contibutor"
2011,114,"Leader"
2012,93,"Contibutor"
2012,6586,"Contibutor"
2012,557,"Contibutor"
2012,114,"Leader"
2013,114,"Contibutor"
2013,4624,"Leader"
2014,79,"Contibutor"
2014,146,"Contibutor"
2014,65,"Contibutor"
2014,114,"Leader"
2015,79,"Contibutor"
2015,1700,"Contibutor"
2015,93,"Contibutor"
2015,114,"Contibutor"
2015,356,"Contibutor"
2016,114,"Leader"
2017,79,"Contibutor"
2017,4177,"Contibutor"
2017,114,"Leader"
2018,7175,"Contibutor"
2018,114,"Leader"
2019,4042,"Contibutor"
2019,4176,"Contibutor"
2019,114,"Leader"
2020,114,"Contibutor"
2020,2647,"Leader"
2021,114,"Contibutor"
2021,4991,"Contibutor"
2021,1949,"Leader"
2022,114,"Contibutor"
2022,116,"Leader"
2023,114,"Leader"
2024,7603,"Contibutor"
2024,7603,"Contibutor"
2024,114,"Leader"
2025,114,"Contibutor"
2025,305,"Contibutor"
2025,7605,"Contibutor"
2026,116,"Contibutor"
2026,112,"Contibutor"
2026,646,"Contibutor"
2026,104,"Contibutor"
2026,114,"Leader"
2027,105,"Contibutor"
2027,114,"Leader"
2028,114,"Leader"
2029,79,"Contibutor"
2029,4575,"Contibutor"
2029,114,"Leader"
2030,104,"Contibutor"
2030,114,"Leader"
2031,114,"Leader"
2032,951,"Contibutor"
2032,7175,"Contibutor"
2032,114,"Leader"
2033,114,"Contibutor"
2033,4180,"Contibutor"
2034,114,"Leader"
2035,960,"Contibutor"
2035,945,"Contibutor"
2035,2656,"Contibutor"
2035,105,"Leader"
2036,110,"Contibutor"
2036,4281,"Contibutor"
2036,105,"Leader"
2037,111,"Leader"
2038,111,"Leader"
2039,960,"Contibutor"
2039,1387,"Contibutor"
2039,196,"Contibutor"
2039,4438,"Contibutor"
2039,111,"Leader"
2040,196,"Contibutor"
2040,1140,"Contibutor"
2040,6797,"Contibutor"
2040,111,"Leader"
2041,1387,"Contibutor"
2041,111,"Leader"
2042,1849,"Contibutor"
2042,4437,"Contibutor"
2042,106,"Leader"
2043,105,"Contibutor"
2043,111,"Contibutor"
2043,1631,"Contibutor"
2043,107,"Contibutor"
2043,1661,"Leader"
2044,105,"Contibutor"
2044,111,"Contibutor"
2044,6292,"Contibutor"
2044,107,"Leader"
2045,481,"Contibutor"
2045,111,"Leader"
2046,960,"Contibutor"
2046,196,"Contibutor"
2046,111,"Leader"
2047,196,"Contibutor"
2047,2663,"Contibutor"
2047,1595,"Contibutor"
2047,1596,"Contibutor"
2047,4229,"Contibutor"
2047,111,"Leader"
2048,974,"Contibutor"
2048,2663,"Contibutor"
2048,111,"Leader"
2049,960,"Contibutor"
2049,196,"Contibutor"
2049,111,"Leader"
2050,1689,"Contibutor"
2050,1778,"Contibutor"
2050,111,"Leader"
2051,6292,"Contibutor"
2051,105,"Leader"
2052,111,"Contibutor"
2052,1736,"Contibutor"
2053,111,"Leader"
2054,106,"Contibutor"
2054,1859,"Contibutor"
2054,107,"Leader"
2055,945,"Contibutor"
2055,111,"Leader"
2056,2678,"Contibutor"
2056,1202,"Contibutor"
2056,203,"Contibutor"
2056,107,"Contibutor"
2056,2245,"Contibutor"
2056,105,"Leader"
2057,1724,"Contibutor"
2057,107,"Leader"
2058,739,"Contibutor"
2058,107,"Leader"
2059,105,"Contibutor"
2059,1859,"Contibutor"
2060,1661,"Contibutor"
2060,740,"Contibutor"
2060,6433,"Contibutor"
2060,105,"Leader"
2061,195,"Contibutor"
2061,1195,"Contibutor"
2061,105,"Leader"
2062,105,"Contibutor"
2063,111,"Leader"
2064,111,"Leader"
2065,1631,"Leader"
2066,1631,"Leader"
2067,90,"Contibutor"
2067,1030,"Contibutor"
2067,107,"Leader"
2068,1631,"Contibutor"
2068,107,"Leader"
2069,981,"Contibutor"
2069,1101,"Contibutor"
2069,1202,"Contibutor"
2069,111,"Leader"
2070,762,"Contibutor"
2070,111,"Leader"
2071,111,"Leader"
2072,111,"Leader"
2073,2730,"Contibutor"
2073,105,"Leader"
2074,111,"Leader"
2075,105,"Contibutor"
2075,107,"Contibutor"
2075,111,"Leader"
2076,111,"Contibutor"
2076,2637,"Contibutor"
2077,1689,"Contibutor"
2077,765,"Contibutor"
2077,1675,"Contibutor"
2077,1876,"Contibutor"
2077,105,"Leader"
2078,107,"Contibutor"
2078,1030,"Contibutor"
2079,1200,"Contibutor"
2079,5157,"Contibutor"
2079,107,"Contibutor"
2079,111,"Leader"
2080,429,"Contibutor"
2080,981,"Contibutor"
2080,1855,"Contibutor"
2080,481,"Contibutor"
2080,111,"Leader"
2081,1666,"Contibutor"
2081,107,"Leader"
2082,111,"Contibutor"
2082,107,"Leader"
2083,111,"Leader"
2084,111,"Contibutor"
2084,1922,"Contibutor"
2084,1492,"Contibutor"
2084,4228,"Contibutor"
2084,108,"Leader"
2085,105,"Leader"
2086,1122,"Contibutor"
2086,1195,"Contibutor"
2086,4105,"Contibutor"
2086,105,"Leader"
2087,2094,"Contibutor"
2087,5112,"Contibutor"
2087,111,"Leader"
2088,107,"Contibutor"
2088,105,"Contibutor"
2088,1816,"Contibutor"
2088,481,"Contibutor"
2088,1631,"Leader"
2089,739,"Contibutor"
2089,1484,"Contibutor"
2089,107,"Leader"
2090,739,"Contibutor"
2090,107,"Contibutor"
2091,119,"Contibutor"
2091,105,"Contibutor"
2091,111,"Contibutor"
2091,112,"Contibutor"
2091,114,"Contibutor"
2092,107,"Leader"
2093,107,"Leader"
2094,1725,"Contibutor"
2094,2668,"Contibutor"
2094,107,"Leader"
2095,945,"Contibutor"
2095,2245,"Contibutor"
2095,105,"Leader"
2096,114,"Leader"
2097,65,"Contibutor"
2097,114,"Contibutor"
2097,999,"Contibutor"
2097,2401,"Contibutor"
2097,113,"Leader"
2098,65,"Contibutor"
2098,114,"Contibutor"
2098,1022,"Contibutor"
2098,113,"Leader"
2099,65,"Contibutor"
2099,114,"Contibutor"
2099,1022,"Contibutor"
2099,1127,"Contibutor"
2099,113,"Leader"
2100,688,"Contibutor"
2100,1614,"Contibutor"
2100,111,"Leader"
2101,111,"Leader"
2102,111,"Leader"
2103,79,"Contibutor"
2103,4281,"Contibutor"
2103,114,"Leader"
2104,94,"Contibutor"
2104,107,"Contibutor"
2104,107,"Leader"
2105,681,"Contibutor"
2105,960,"Contibutor"
2105,83,"Contibutor"
2105,94,"Contibutor"
2105,107,"Contibutor"
2105,107,"Leader"
2106,279,"Contibutor"
2106,7347,"Contibutor"
2106,114,"Leader"
2107,951,"Contibutor"
2107,426,"Contibutor"
2107,286,"Contibutor"
2107,673,"Contibutor"
2107,116,"Leader"
2108,12,"Contibutor"
2108,191,"Contibutor"
2109,111,"Leader"
2110,106,"Leader"
2111,108,"Contibutor"
2111,105,"Leader"
1,691,"Contibutor"
1,106,"Contibutor"
1,694,"Contibutor"
1,110,"Leader"
2,1631,"Contibutor"
2,815,"Contibutor"
2,971,"Contibutor"
2,2106,"Contibutor"
2,812,"Contibutor"
2,107,"Leader"
3,1739,"Contibutor"
3,1657,"Contibutor"
3,104,"Leader"
4,506,"Contibutor"
4,554,"Contibutor"
4,711,"Contibutor"
4,106,"Contibutor"
4,107,"Leader"
5,263,"Contibutor"
5,2005,"Contibutor"
5,71,"Contibutor"
5,72,"Contibutor"
5,108,"Leader"
6,263,"Contibutor"
6,2005,"Contibutor"
6,71,"Contibutor"
6,72,"Contibutor"
6,108,"Leader"
7,263,"Contibutor"
7,2005,"Contibutor"
7,71,"Contibutor"
7,72,"Contibutor"
7,108,"Leader"
8,994,"Contibutor"
8,1185,"Contibutor"
8,974,"Contibutor"
8,966,"Contibutor"
8,1109,"Contibutor"
8,105,"Leader"
9,269,"Contibutor"
9,523,"Leader"
984,1449,"Contibutor"
984,528,"Contibutor"
984,584,"Contibutor"
984,79,"Contibutor"
984,113,"Leader"
10,1449,"Contibutor"
10,528,"Contibutor"
10,584,"Contibutor"
10,79,"Contibutor"
10,113,"Leader"
11,113,"Contibutor"
11,113,"Leader"
12,113,"Contibutor"
12,113,"Leader"
13,1228,"Contibutor"
13,1227,"Contibutor"
13,481,"Contibutor"
13,285,"Contibutor"
13,944,"Contibutor"
13,107,"Leader"
14,116,"Contibutor"
14,116,"Leader"
15,203,"Contibutor"
15,104,"Contibutor"
15,203,"Leader"
16,110,"Contibutor"
16,110,"Leader"
985,93,"Contibutor"
985,349,"Contibutor"
985,598,"Contibutor"
985,4052,"Contibutor"
985,110,"Leader"
17,110,"Contibutor"
17,93,"Contibutor"
17,110,"Leader"
18,350,"Contibutor"
18,108,"Leader"
19,350,"Contibutor"
19,263,"Contibutor"
20,108,"Contibutor"
20,108,"Leader"
21,263,"Contibutor"
21,350,"Contibutor"
22,467,"Contibutor"
22,106,"Leader"
23,191,"Contibutor"
23,269,"Contibutor"
23,711,"Contibutor"
23,448,"Contibutor"
23,471,"Contibutor"
23,106,"Leader"
24,195,"Contibutor"
24,108,"Leader"
25,108,"Contibutor"
25,108,"Leader"
26,110,"Contibutor"
27,112,"Contibutor"
27,673,"Contibutor"
27,106,"Leader"
28,1946,"Contibutor"
28,1086,"Contibutor"
28,1762,"Contibutor"
28,113,"Leader"
986,673,"Contibutor"
986,101,"Contibutor"
986,113,"Leader"
29,673,"Contibutor"
29,101,"Contibutor"
29,113,"Leader"
30,1259,"Contibutor"
30,974,"Contibutor"
30,1664,"Contibutor"
30,47,"Leader"
31,1731,"Contibutor"
31,951,"Contibutor"
31,108,"Leader"
32,371,"Contibutor"
32,257,"Contibutor"
32,2307,"Contibutor"
32,107,"Leader"
987,107,"Contibutor"
987,264,"Contibutor"
987,2420,"Contibutor"
987,526,"Contibutor"
987,4413,"Contibutor"
987,1548,"Leader"
33,107,"Contibutor"
33,680,"Contibutor"
33,264,"Contibutor"
33,1548,"Contibutor"
33,815,"Contibutor"
1549,938,"Contibutor"
1549,1614,"Contibutor"
1549,517,"Contibutor"
1549,2405,"Contibutor"
1549,6761,"Contibutor"
1549,1626,"Leader"
34,1626,"Contibutor"
34,938,"Contibutor"
34,77,"Contibutor"
34,112,"Leader"
35,1298,"Contibutor"
35,954,"Contibutor"
35,973,"Contibutor"
35,1775,"Contibutor"
35,108,"Leader"
36,110,"Contibutor"
36,119,"Leader"
37,108,"Contibutor"
37,108,"Leader"
38,108,"Contibutor"
38,108,"Leader"
39,784,"Contibutor"
39,108,"Leader"
40,79,"Contibutor"
40,673,"Contibutor"
40,108,"Leader"
41,119,"Contibutor"
41,110,"Leader"
1550,1506,"Contibutor"
1550,695,"Contibutor"
1550,717,"Contibutor"
1550,1972,"Contibutor"
1550,4122,"Contibutor"
1550,113,"Leader"
42,1506,"Contibutor"
42,695,"Contibutor"
42,717,"Contibutor"
42,1909,"Contibutor"
42,1972,"Contibutor"
42,113,"Leader"
43,113,"Contibutor"
43,656,"Contibutor"
43,1619,"Contibutor"
43,656,"Leader"
44,69,"Contibutor"
44,2063,"Contibutor"
44,601,"Contibutor"
44,113,"Leader"
45,1650,"Contibutor"
46,106,"Contibutor"
46,610,"Leader"
47,1206,"Contibutor"
47,1395,"Contibutor"
47,1830,"Leader"
48,960,"Contibutor"
48,110,"Leader"
1551,1137,"Contibutor"
1551,292,"Contibutor"
1551,185,"Contibutor"
1551,954,"Contibutor"
1551,113,"Leader"
49,1137,"Contibutor"
49,292,"Contibutor"
49,185,"Contibutor"
49,954,"Contibutor"
49,113,"Leader"
50,674,"Contibutor"
50,113,"Leader"
51,113,"Contibutor"
51,113,"Leader"
52,528,"Contibutor"
53,816,"Contibutor"
53,1729,"Contibutor"
53,948,"Contibutor"
53,2134,"Contibutor"
53,2143,"Contibutor"
53,107,"Leader"
988,2305,"Contibutor"
988,110,"Contibutor"
988,1662,"Contibutor"
988,1631,"Contibutor"
988,2056,"Contibutor"
988,1688,"Leader"
989,2055,"Contibutor"
989,107,"Leader"
54,2055,"Contibutor"
54,107,"Leader"
55,79,"Contibutor"
55,1638,"Contibutor"
55,108,"Leader"
56,108,"Contibutor"
56,1813,"Contibutor"
57,12,"Contibutor"
57,467,"Contibutor"
57,122,"Contibutor"
57,79,"Contibutor"
57,191,"Contibutor"
57,106,"Leader"
58,646,"Contibutor"
58,693,"Contibutor"
58,2144,"Contibutor"
58,2306,"Contibutor"
58,2143,"Contibutor"
58,107,"Leader"
1552,960,"Contibutor"
1552,253,"Contibutor"
1552,4030,"Contibutor"
1552,320,"Contibutor"
1552,107,"Leader"
59,960,"Contibutor"
59,253,"Contibutor"
59,107,"Leader"
1553,960,"Contibutor"
1553,253,"Contibutor"
1553,320,"Contibutor"
1553,4030,"Contibutor"
1553,107,"Leader"
60,960,"Contibutor"
60,253,"Contibutor"
60,475,"Contibutor"
60,296,"Contibutor"
60,107,"Leader"
61,1631,"Contibutor"
62,1103,"Contibutor"
62,1631,"Leader"
63,601,"Contibutor"
63,2492,"Contibutor"
63,113,"Leader"
64,1631,"Contibutor"
990,113,"Contibutor"
990,106,"Contibutor"
990,1631,"Contibutor"
990,107,"Contibutor"
990,973,"Contibutor"
65,113,"Contibutor"
65,106,"Contibutor"
65,1631,"Contibutor"
65,105,"Contibutor"
1554,1631,"Contibutor"
1554,105,"Contibutor"
66,1631,"Contibutor"
67,579,"Contibutor"
67,2496,"Contibutor"
67,1631,"Leader"
68,1631,"Contibutor"
69,1631,"Contibutor"
70,2537,"Contibutor"
70,1631,"Leader"
71,1631,"Contibutor"
991,1631,"Contibutor"
991,106,"Contibutor"
991,1631,"Leader"
1555,79,"Contibutor"
1555,99,"Contibutor"
1555,146,"Contibutor"
1555,707,"Contibutor"
1555,610,"Contibutor"
1555,113,"Leader"
72,79,"Contibutor"
72,707,"Contibutor"
72,746,"Contibutor"
72,610,"Contibutor"
72,106,"Contibutor"
72,113,"Leader"
73,108,"Contibutor"
73,498,"Contibutor"
73,789,"Leader"
74,108,"Contibutor"
74,498,"Contibutor"
74,789,"Leader"
75,108,"Contibutor"
75,375,"Contibutor"
75,789,"Leader"
76,106,"Contibutor"
76,445,"Contibutor"
76,789,"Leader"
77,108,"Contibutor"
77,299,"Contibutor"
77,789,"Leader"
78,299,"Contibutor"
78,108,"Contibutor"
78,789,"Leader"
79,118,"Contibutor"
79,363,"Contibutor"
79,789,"Leader"
80,118,"Contibutor"
80,363,"Contibutor"
80,789,"Leader"
81,118,"Contibutor"
81,363,"Contibutor"
81,789,"Leader"
82,118,"Contibutor"
82,363,"Contibutor"
82,789,"Leader"
83,108,"Contibutor"
83,301,"Contibutor"
83,789,"Leader"
84,104,"Contibutor"
84,300,"Contibutor"
84,789,"Leader"
85,108,"Contibutor"
85,301,"Contibutor"
85,789,"Leader"
86,108,"Contibutor"
86,301,"Contibutor"
86,789,"Leader"
87,108,"Contibutor"
87,301,"Contibutor"
87,789,"Leader"
88,108,"Contibutor"
88,301,"Contibutor"
88,789,"Leader"
89,303,"Contibutor"
89,108,"Contibutor"
89,789,"Leader"
90,108,"Contibutor"
90,2083,"Contibutor"
90,789,"Leader"
91,108,"Contibutor"
91,2083,"Contibutor"
91,789,"Leader"
92,118,"Contibutor"
92,789,"Leader"
93,500,"Contibutor"
93,106,"Contibutor"
93,789,"Leader"
94,106,"Contibutor"
94,500,"Contibutor"
94,789,"Leader"
95,108,"Contibutor"
95,108,"Leader"
96,1684,"Contibutor"
96,106,"Contibutor"
96,1650,"Contibutor"
96,112,"Contibutor"
96,110,"Contibutor"
97,106,"Contibutor"
97,118,"Contibutor"
97,110,"Contibutor"
97,204,"Contibutor"
97,1178,"Leader"
98,646,"Contibutor"
98,110,"Contibutor"
98,112,"Contibutor"
98,1395,"Leader"
99,310,"Contibutor"
99,1913,"Contibutor"
99,110,"Leader"
100,1689,"Contibutor"
100,110,"Leader"
101,110,"Contibutor"
101,2278,"Contibutor"
101,2256,"Leader"
102,739,"Contibutor"
102,106,"Leader"
103,110,"Contibutor"
103,108,"Contibutor"
103,711,"Contibutor"
103,815,"Contibutor"
103,945,"Contibutor"
103,106,"Leader"
104,1938,"Contibutor"
104,113,"Leader"
992,674,"Contibutor"
992,113,"Leader"
1556,674,"Contibutor"
1556,113,"Leader"
105,674,"Contibutor"
105,113,"Leader"
106,79,"Contibutor"
106,113,"Leader"
107,187,"Contibutor"
107,79,"Contibutor"
107,113,"Leader"
108,552,"Contibutor"
108,106,"Contibutor"
108,105,"Leader"
993,106,"Contibutor"
993,110,"Contibutor"
993,349,"Contibutor"
993,204,"Contibutor"
993,108,"Contibutor"
993,974,"Leader"
109,106,"Contibutor"
109,110,"Contibutor"
109,974,"Leader"
110,108,"Contibutor"
110,108,"Leader"
111,1726,"Contibutor"
111,108,"Leader"
112,110,"Contibutor"
112,106,"Leader"
113,2116,"Contibutor"
113,106,"Leader"
114,2116,"Contibutor"
114,106,"Leader"
994,110,"Contibutor"
994,110,"Leader"
115,110,"Contibutor"
115,110,"Leader"
117,108,"Leader"
995,110,"Contibutor"
995,110,"Leader"
118,118,"Contibutor"
118,110,"Leader"
119,429,"Contibutor"
119,1065,"Contibutor"
119,799,"Contibutor"
119,119,"Leader"
120,2116,"Contibutor"
120,106,"Leader"
121,2116,"Contibutor"
121,106,"Leader"
122,2116,"Contibutor"
122,106,"Leader"
123,110,"Contibutor"
123,110,"Leader"
124,110,"Contibutor"
124,110,"Leader"
125,110,"Contibutor"
125,110,"Leader"
996,113,"Contibutor"
996,2055,"Contibutor"
996,113,"Leader"
126,113,"Contibutor"
126,111,"Contibutor"
126,106,"Contibutor"
126,118,"Contibutor"
126,105,"Contibutor"
126,113,"Leader"
127,2112,"Contibutor"
127,1143,"Contibutor"
127,119,"Contibutor"
127,2237,"Contibutor"
127,2236,"Contibutor"
127,108,"Leader"
128,1143,"Contibutor"
128,1633,"Contibutor"
128,119,"Contibutor"
128,108,"Leader"
129,1143,"Contibutor"
129,119,"Contibutor"
129,108,"Leader"
130,929,"Contibutor"
131,113,"Contibutor"
131,691,"Contibutor"
131,1662,"Leader"
132,108,"Contibutor"
132,1631,"Contibutor"
132,1631,"Leader"
133,110,"Contibutor"
133,110,"Leader"
135,108,"Contibutor"
137,676,"Contibutor"
137,89,"Contibutor"
137,487,"Contibutor"
137,113,"Leader"
138,203,"Contibutor"
138,112,"Leader"
139,2015,"Contibutor"
139,935,"Contibutor"
139,108,"Leader"
