fk_id_partnership_2018_info,fk_id_partnerships_main_areas,fk_id_flagship,fk_id_ext_partner,fk_id_phases,fk_id_crp
438,3,12,1958,43,3
438,3,12,694,43,3
439,2,13,4639,43,3
439,2,13,4630,43,3
440,2,13,650,43,3
440,2,13,533,43,3
440,2,13,1798,43,3
440,2,13,1849,43,3
440,2,13,4532,43,3
440,2,13,789,43,3
440,2,13,106,43,3
440,2,13,4625,43,3
440,2,13,4629,43,3
440,2,13,4628,43,3
440,2,13,4619,43,3
440,2,13,375,43,3
441,2,13,646,43,3
441,2,13,116,43,3
441,2,13,1631,43,3
441,2,13,4618,43,3
442,4,13,116,43,3
442,4,13,112,43,3
442,4,13,106,43,3
442,4,13,2207,43,3
442,4,13,4627,43,3
442,4,13,4626,43,3
443,2,13,662,43,3
443,2,13,646,43,3
443,2,13,660,43,3
443,2,13,113,43,3
443,2,13,579,43,3
443,2,13,2579,43,3
444,4,13,4631,43,3
445,3,13,657,43,3
445,3,13,646,43,3
446,4,14,2420,43,3
446,4,14,11,43,3
446,4,14,2407,43,3
446,1,14,2420,43,3
446,1,14,11,43,3
446,1,14,2407,43,3
447,1,14,1736,43,3
447,1,14,2698,43,3
447,1,14,1911,43,3
447,1,14,105,43,3
447,1,14,4621,43,3
447,4,14,1736,43,3
447,4,14,2698,43,3
447,4,14,1911,43,3
447,4,14,105,43,3
447,4,14,4621,43,3
448,1,14,830,43,3
448,1,14,80,43,3
448,1,14,4183,43,3
448,1,14,4581,43,3
448,1,14,1841,43,3
448,6,14,830,43,3
448,6,14,80,43,3
448,6,14,4183,43,3
448,6,14,4581,43,3
448,6,14,1841,43,3
449,2,14,650,43,3
450,2,14,90,43,3
450,2,14,274,43,3
450,2,14,237,43,3
450,2,14,1835,43,3
450,2,14,782,43,3
450,2,14,4620,43,3
450,3,14,90,43,3
450,3,14,274,43,3
450,3,14,237,43,3
450,3,14,1835,43,3
450,3,14,782,43,3
450,3,14,4620,43,3
451,3,14,158,43,3
451,3,14,1541,43,3
451,3,14,201,43,3
451,3,14,203,43,3
451,3,14,83,43,3
451,2,14,158,43,3
451,2,14,1541,43,3
451,2,14,201,43,3
451,2,14,203,43,3
451,2,14,83,43,3
452,2,15,2424,43,3
452,4,15,2424,43,3
453,1,15,4632,43,3
453,3,15,4632,43,3
454,1,15,1229,43,3
454,3,15,1229,43,3
455,3,15,4637,43,3
455,4,15,4637,43,3
456,1,15,951,43,3
456,2,15,951,43,3
457,1,15,1631,43,3
457,4,15,1631,43,3
458,1,15,107,43,3
458,1,15,112,43,3
458,1,15,116,43,3
458,1,15,1821,43,3
458,1,15,391,43,3
458,3,15,107,43,3
458,3,15,112,43,3
458,3,15,116,43,3
458,3,15,1821,43,3
458,3,15,391,43,3
459,1,36,945,128,13
459,1,36,960,128,13
459,3,36,945,128,13
459,3,36,960,128,13
460,1,36,1658,128,13
461,1,36,2094,128,13
461,1,36,4375,128,13
461,1,36,4417,128,13
461,1,36,4434,128,13
462,4,36,257,128,13
462,2,36,257,128,13
463,1,36,2623,128,13
464,1,37,2532,128,13
464,1,37,4439,128,13
465,2,37,4447,128,13
465,2,37,4440,128,13
465,2,37,4441,128,13
466,4,37,4597,128,13
466,4,37,4418,128,13
466,4,37,1676,128,13
466,4,37,973,128,13
466,4,37,2098,128,13
466,4,37,1855,128,13
466,2,37,4597,128,13
466,2,37,4418,128,13
466,2,37,1676,128,13
466,2,37,973,128,13
466,2,37,2098,128,13
466,2,37,1855,128,13
466,3,37,4597,128,13
466,3,37,4418,128,13
466,3,37,1676,128,13
466,3,37,973,128,13
466,3,37,2098,128,13
466,3,37,1855,128,13
467,4,37,349,128,13
467,4,37,663,128,13
467,4,37,4438,128,13
467,4,37,1068,128,13
467,4,37,1387,128,13
467,4,37,4415,128,13
467,4,37,4374,128,13
467,4,37,4416,128,13
467,4,37,4442,128,13
467,4,37,974,128,13
467,4,37,2366,128,13
467,3,37,349,128,13
467,3,37,663,128,13
467,3,37,4438,128,13
467,3,37,1068,128,13
467,3,37,1387,128,13
467,3,37,4415,128,13
467,3,37,4374,128,13
467,3,37,4416,128,13
467,3,37,4442,128,13
467,3,37,974,128,13
467,3,37,2366,128,13
467,2,37,349,128,13
467,2,37,663,128,13
467,2,37,4438,128,13
467,2,37,1068,128,13
467,2,37,1387,128,13
467,2,37,4415,128,13
467,2,37,4374,128,13
467,2,37,4416,128,13
467,2,37,4442,128,13
467,2,37,974,128,13
467,2,37,2366,128,13
468,2,37,2645,128,13
468,2,37,980,128,13
468,2,37,305,128,13
468,2,37,4266,128,13
468,4,37,2645,128,13
468,4,37,980,128,13
468,4,37,305,128,13
468,4,37,4266,128,13
468,3,37,2645,128,13
468,3,37,980,128,13
468,3,37,305,128,13
468,3,37,4266,128,13
469,3,37,1631,128,13
469,3,37,65,128,13
469,3,37,584,128,13
469,1,37,1631,128,13
469,1,37,65,128,13
469,1,37,584,128,13
470,1,37,2043,128,13
471,1,37,1008,128,13
471,1,37,1724,128,13
472,1,38,943,128,13
472,1,38,1202,128,13
472,4,38,943,128,13
472,4,38,1202,128,13
473,4,38,4437,128,13
473,4,38,1849,128,13
473,1,38,4437,128,13
473,1,38,1849,128,13
474,1,38,2648,128,13
474,1,38,4377,128,13
474,4,38,2648,128,13
474,4,38,4377,128,13
474,3,38,2648,128,13
474,3,38,4377,128,13
475,4,38,1521,128,13
475,4,38,2065,128,13
476,1,39,2519,128,13
476,1,39,1639,128,13
476,4,39,2519,128,13
476,4,39,1639,128,13
477,4,39,4443,128,13
477,4,39,4433,128,13
477,4,39,2691,128,13
477,4,39,2669,128,13
477,2,39,4443,128,13
477,2,39,4433,128,13
477,2,39,2691,128,13
477,2,39,2669,128,13
478,1,39,4376,128,13
479,1,40,2019,128,13
479,1,40,1122,128,13
480,1,40,1642,128,13
481,2,40,4266,128,13
481,2,40,273,128,13
481,4,40,4266,128,13
481,4,40,273,128,13
482,4,40,1631,128,13
482,4,40,187,128,13
482,4,40,585,128,13
482,4,40,1920,128,13
483,2,15,545,43,3
483,2,15,622,43,3
483,2,15,1651,43,3
484,4,71,1631,216,17
484,4,71,1758,216,17
484,4,71,739,216,17
484,4,71,2064,216,17
484,4,71,2632,216,17
484,1,71,1631,216,17
484,1,71,1758,216,17
484,1,71,739,216,17
484,1,71,2064,216,17
484,1,71,2632,216,17
485,3,71,1698,216,17
485,3,71,1949,216,17
485,3,71,646,216,17
485,3,71,2202,216,17
485,3,71,1131,216,17
485,3,71,2324,216,17
485,3,71,2316,216,17
485,3,71,1855,216,17
485,3,71,4013,216,17
485,3,71,2646,216,17
485,3,71,2647,216,17
485,3,71,2679,216,17
485,3,71,4177,216,17
485,4,71,1698,216,17
485,4,71,1949,216,17
485,4,71,646,216,17
485,4,71,2202,216,17
485,4,71,1131,216,17
485,4,71,2324,216,17
485,4,71,2316,216,17
485,4,71,1855,216,17
485,4,71,4013,216,17
485,4,71,2646,216,17
485,4,71,2647,216,17
485,4,71,2679,216,17
485,4,71,4177,216,17
485,2,71,1698,216,17
485,2,71,1949,216,17
485,2,71,646,216,17
485,2,71,2202,216,17
485,2,71,1131,216,17
485,2,71,2324,216,17
485,2,71,2316,216,17
485,2,71,1855,216,17
485,2,71,4013,216,17
485,2,71,2646,216,17
485,2,71,2647,216,17
485,2,71,2679,216,17
485,2,71,4177,216,17
485,1,71,1698,216,17
485,1,71,1949,216,17
485,1,71,646,216,17
485,1,71,2202,216,17
485,1,71,1131,216,17
485,1,71,2324,216,17
485,1,71,2316,216,17
485,1,71,1855,216,17
485,1,71,4013,216,17
485,1,71,2646,216,17
485,1,71,2647,216,17
485,1,71,2679,216,17
485,1,71,4177,216,17
486,2,71,726,216,17
486,2,71,2646,216,17
486,2,71,4559,216,17
486,2,71,1892,216,17
486,2,71,4578,216,17
486,2,71,646,216,17
486,2,71,2202,216,17
486,2,71,4508,216,17
486,2,71,2679,216,17
486,2,71,4177,216,17
486,2,71,2316,216,17
486,2,71,2644,216,17
486,4,71,726,216,17
486,4,71,2646,216,17
486,4,71,4559,216,17
486,4,71,1892,216,17
486,4,71,4578,216,17
486,4,71,646,216,17
486,4,71,2202,216,17
486,4,71,4508,216,17
486,4,71,2679,216,17
486,4,71,4177,216,17
486,4,71,2316,216,17
486,4,71,2644,216,17
486,1,71,726,216,17
486,1,71,2646,216,17
486,1,71,4559,216,17
486,1,71,1892,216,17
486,1,71,4578,216,17
486,1,71,646,216,17
486,1,71,2202,216,17
486,1,71,4508,216,17
486,1,71,2679,216,17
486,1,71,4177,216,17
486,1,71,2316,216,17
486,1,71,2644,216,17
487,4,71,2672,216,17
487,4,71,4602,216,17
487,2,71,2672,216,17
487,2,71,4602,216,17
487,1,71,2672,216,17
487,1,71,4602,216,17
488,4,71,4599,216,17
488,1,71,4599,216,17
488,2,71,4599,216,17
489,1,71,726,216,17
490,1,71,2627,216,17
490,1,71,2676,216,17
490,3,71,2627,216,17
490,3,71,2676,216,17
491,6,73,4379,233,18
491,6,73,1821,233,18
492,1,73,1669,233,18
492,1,73,1664,233,18
492,1,73,1986,233,18
492,4,73,1669,233,18
492,4,73,1664,233,18
492,4,73,1986,233,18
493,2,73,292,233,18
493,1,73,292,233,18
494,1,73,2653,233,18
495,1,75,947,233,18
495,1,75,966,233,18
496,3,75,1631,233,18
496,3,75,1758,233,18
496,1,75,1631,233,18
496,1,75,1758,233,18
497,4,75,694,233,18
498,1,75,951,233,18
498,1,75,991,233,18
498,1,75,4187,233,18
498,1,75,966,233,18
498,4,75,951,233,18
498,4,75,991,233,18
498,4,75,4187,233,18
498,4,75,966,233,18
499,2,75,4426,233,18
499,1,75,4426,233,18
500,1,75,2653,233,18
501,1,76,4445,233,18
501,1,76,2283,233,18
501,4,76,4445,233,18
501,4,76,2283,233,18
502,1,76,4228,233,18
502,1,76,4601,233,18
503,1,76,2653,233,18
504,1,77,2333,233,18
505,1,77,4444,233,18
505,1,77,1398,233,18
505,1,77,4436,233,18
506,1,77,1667,233,18
507,1,77,1197,233,18
507,1,77,4432,233,18
507,1,77,4380,233,18
507,1,77,2648,233,18
508,1,77,2653,233,18
509,6,79,4132,233,18
510,1,27,646,94,9
510,1,27,660,94,9
510,1,27,165,94,9
510,1,27,739,94,9
510,1,27,1008,94,9
510,1,27,693,94,9
510,2,27,646,94,9
510,2,27,660,94,9
510,2,27,165,94,9
510,2,27,739,94,9
510,2,27,1008,94,9
510,2,27,693,94,9
510,4,27,646,94,9
510,4,27,660,94,9
510,4,27,165,94,9
510,4,27,739,94,9
510,4,27,1008,94,9
510,4,27,693,94,9
510,3,27,646,94,9
510,3,27,660,94,9
510,3,27,165,94,9
510,3,27,739,94,9
510,3,27,1008,94,9
510,3,27,693,94,9
511,1,72,4176,216,17
511,1,72,2326,216,17
511,1,72,2336,216,17
511,1,72,4177,216,17
511,1,72,2652,216,17
511,3,72,4176,216,17
511,3,72,2326,216,17
511,3,72,2336,216,17
511,3,72,4177,216,17
511,3,72,2652,216,17
511,4,72,4176,216,17
511,4,72,2326,216,17
511,4,72,2336,216,17
511,4,72,4177,216,17
511,4,72,2652,216,17
511,2,72,4176,216,17
511,2,72,2326,216,17
511,2,72,2336,216,17
511,2,72,4177,216,17
511,2,72,2652,216,17
512,1,72,2726,216,17
512,1,72,2578,216,17
512,1,72,238,216,17
512,2,72,2726,216,17
512,2,72,2578,216,17
512,2,72,238,216,17
512,3,72,2726,216,17
512,3,72,2578,216,17
512,3,72,238,216,17
512,4,72,2726,216,17
512,4,72,2578,216,17
512,4,72,238,216,17
513,1,72,646,216,17
513,1,72,1651,216,17
513,3,72,646,216,17
513,3,72,1651,216,17
514,3,72,1942,216,17
514,4,72,1942,216,17
514,1,72,1942,216,17
515,3,72,1789,216,17
515,4,72,1789,216,17
515,1,72,1789,216,17
516,3,72,726,216,17
516,3,72,1671,216,17
516,4,72,726,216,17
516,4,72,1671,216,17
516,1,72,726,216,17
516,1,72,1671,216,17
517,3,72,2627,216,17
517,3,72,2676,216,17
517,1,72,2627,216,17
517,1,72,2676,216,17
